Date,NASDAQ,S&P,IT_ETF,United_States_Oil_Fund(USO),Farming_ETF,MSCI_World,Emerging_markets,DAX
1971-02-05,100.000000,,,,,,,
1971-02-08,100.839996,,,,,,,
1971-02-09,100.760002,,,,,,,
1971-02-10,100.690002,,,,,,,
1971-02-11,101.449997,,,,,,,
1971-02-12,102.050003,,,,,,,
1971-02-16,102.190002,,,,,,,
1971-02-17,101.739998,,,,,,,
1971-02-18,101.419998,,,,,,,
1971-02-19,100.699997,,,,,,,
1971-02-22,99.680000,,,,,,,
1971-02-23,99.720001,,,,,,,
1971-02-24,100.639999,,,,,,,
1971-02-25,101.230003,,,,,,,
1971-02-26,101.339996,,,,,,,
1971-03-01,101.779999,,,,,,,
1971-03-02,101.839996,,,,,,,
1971-03-03,102.070000,,,,,,,
1971-03-04,102.779999,,,,,,,
1971-03-05,103.000000,,,,,,,
1971-03-08,104.230003,,,,,,,
1971-03-09,104.410004,,,,,,,
1971-03-10,104.139999,,,,,,,
1971-03-11,104.260002,,,,,,,
1971-03-12,104.500000,,,,,,,
1971-03-15,105.129997,,,,,,,
1971-03-16,105.559998,,,,,,,
1971-03-17,105.500000,,,,,,,
1971-03-18,105.879997,,,,,,,
1971-03-19,105.769997,,,,,,,
1971-03-22,105.370003,,,,,,,
1971-03-23,105.110001,,,,,,,
1971-03-24,104.699997,,,,,,,
1971-03-25,104.599998,,,,,,,
1971-03-26,105.070000,,,,,,,
1971-03-29,105.199997,,,,,,,
1971-03-30,105.440002,,,,,,,
1971-03-31,105.970001,,,,,,,
1971-04-01,106.339996,,,,,,,
1971-04-02,106.860001,,,,,,,
1971-04-05,107.169998,,,,,,,
1971-04-06,107.559998,,,,,,,
1971-04-07,108.059998,,,,,,,
1971-04-08,108.379997,,,,,,,
1971-04-12,108.870003,,,,,,,
1971-04-13,108.849998,,,,,,,
1971-04-14,109.080002,,,,,,,
1971-04-15,109.690002,,,,,,,
1971-04-16,109.959999,,,,,,,
1971-04-19,110.160004,,,,,,,
1971-04-20,109.529999,,,,,,,
1971-04-21,109.519997,,,,,,,
1971-04-22,109.989998,,,,,,,
1971-04-23,110.690002,,,,,,,
1971-04-26,111.129997,,,,,,,
1971-04-27,111.690002,,,,,,,
1971-04-28,112.370003,,,,,,,
1971-04-29,112.459999,,,,,,,
1971-04-30,112.300003,,,,,,,
1971-05-03,111.349998,,,,,,,
1971-05-04,111.769997,,,,,,,
1971-05-05,111.680000,,,,,,,
1971-05-06,111.059998,,,,,,,
1971-05-07,110.660004,,,,,,,
1971-05-10,110.150002,,,,,,,
1971-05-11,110.330002,,,,,,,
1971-05-12,110.370003,,,,,,,
1971-05-13,110.550003,,,,,,,
1971-05-14,110.739998,,,,,,,
1971-05-17,109.150002,,,,,,,
1971-05-18,108.400002,,,,,,,
1971-05-19,108.330002,,,,,,,
1971-05-20,108.720001,,,,,,,
1971-05-21,108.849998,,,,,,,
1971-05-24,108.419998,,,,,,,
1971-05-25,107.500000,,,,,,,
1971-05-26,107.529999,,,,,,,
1971-05-27,107.599998,,,,,,,
1971-05-28,108.250000,,,,,,,
1971-06-01,108.870003,,,,,,,
1971-06-02,109.559998,,,,,,,
1971-06-03,110.220001,,,,,,,
1971-06-04,110.660004,,,,,,,
1971-06-07,110.760002,,,,,,,
1971-06-08,110.019997,,,,,,,
1971-06-09,109.790001,,,,,,,
1971-06-10,110.059998,,,,,,,
1971-06-11,110.199997,,,,,,,
1971-06-14,109.570000,,,,,,,
1971-06-15,109.360001,,,,,,,
1971-06-16,109.440002,,,,,,,
1971-06-17,109.440002,,,,,,,
1971-06-18,108.160004,,,,,,,
1971-06-21,106.500000,,,,,,,
1971-06-22,105.489998,,,,,,,
1971-06-23,105.989998,,,,,,,
1971-06-24,106.370003,,,,,,,
1971-06-25,106.559998,,,,,,,
1971-06-28,106.449997,,,,,,,
1971-06-29,107.220001,,,,,,,
1971-06-30,107.800003,,,,,,,
1971-07-01,108.470001,,,,,,,
1971-07-02,108.769997,,,,,,,
1971-07-06,109.230003,,,,,,,
1971-07-07,110.010002,,,,,,,
1971-07-08,110.419998,,,,,,,
1971-07-09,110.910004,,,,,,,
1971-07-12,111.239998,,,,,,,
1971-07-13,110.760002,,,,,,,
1971-07-14,110.339996,,,,,,,
1971-07-15,110.720001,,,,,,,
1971-07-16,109.980003,,,,,,,
1971-07-19,109.370003,,,,,,,
1971-07-20,109.790001,,,,,,,
1971-07-21,109.739998,,,,,,,
1971-07-22,109.540001,,,,,,,
1971-07-23,109.629997,,,,,,,
1971-07-26,109.349998,,,,,,,
1971-07-27,108.570000,,,,,,,
1971-07-28,107.449997,,,,,,,
1971-07-29,105.809998,,,,,,,
1971-07-30,105.269997,,,,,,,
1971-08-02,105.589996,,,,,,,
1971-08-03,104.410004,,,,,,,
1971-08-04,103.260002,,,,,,,
1971-08-05,103.110001,,,,,,,
1971-08-06,103.779999,,,,,,,
1971-08-09,103.180000,,,,,,,
1971-08-10,103.040001,,,,,,,
1971-08-11,104.080002,,,,,,,
1971-08-12,105.209999,,,,,,,
1971-08-13,105.440002,,,,,,,
1971-08-16,107.860001,,,,,,,
1971-08-17,108.930000,,,,,,,
1971-08-18,108.389999,,,,,,,
1971-08-19,108.010002,,,,,,,
1971-08-20,107.889999,,,,,,,
1971-08-23,108.260002,,,,,,,
1971-08-24,108.599998,,,,,,,
1971-08-25,108.849998,,,,,,,
1971-08-26,108.970001,,,,,,,
1971-08-27,109.300003,,,,,,,
1971-08-30,108.709999,,,,,,,
1971-08-31,108.419998,,,,,,,
1971-09-01,108.650002,,,,,,,
1971-09-02,108.959999,,,,,,,
1971-09-03,109.980003,,,,,,,
1971-09-07,110.529999,,,,,,,
1971-09-08,110.580002,,,,,,,
1971-09-09,110.550003,,,,,,,
1971-09-10,110.419998,,,,,,,
1971-09-13,110.220001,,,,,,,
1971-09-14,109.769997,,,,,,,
1971-09-15,109.790001,,,,,,,
1971-09-16,109.779999,,,,,,,
1971-09-17,110.099998,,,,,,,
1971-09-20,109.989998,,,,,,,
1971-09-21,109.820000,,,,,,,
1971-09-22,108.989998,,,,,,,
1971-09-23,108.800003,,,,,,,
1971-09-24,108.879997,,,,,,,
1971-09-27,108.180000,,,,,,,
1971-09-28,108.379997,,,,,,,
1971-09-29,108.599998,,,,,,,
1971-09-30,109.029999,,,,,,,
1971-10-01,109.580002,,,,,,,
1971-10-04,109.959999,,,,,,,
1971-10-05,109.989998,,,,,,,
1971-10-06,110.680000,,,,,,,
1971-10-07,110.980003,,,,,,,
1971-10-08,110.739998,,,,,,,
1971-10-11,110.709999,,,,,,,
1971-10-12,110.910004,,,,,,,
1971-10-13,110.690002,,,,,,,
1971-10-14,109.870003,,,,,,,
1971-10-15,109.599998,,,,,,,
1971-10-18,109.059998,,,,,,,
1971-10-19,107.989998,,,,,,,
1971-10-20,106.580002,,,,,,,
1971-10-21,106.610001,,,,,,,
1971-10-22,106.800003,,,,,,,
1971-10-25,106.290001,,,,,,,
1971-10-26,105.690002,,,,,,,
1971-10-27,104.279999,,,,,,,
1971-10-28,104.500000,,,,,,,
1971-10-29,105.099998,,,,,,,
1971-11-01,103.690002,,,,,,,
1971-11-02,103.540001,,,,,,,
1971-11-03,105.010002,,,,,,,
1971-11-04,105.559998,,,,,,,
1971-11-05,105.459999,,,,,,,
1971-11-08,105.430000,,,,,,,
1971-11-09,105.720001,,,,,,,
1971-11-10,104.860001,,,,,,,
1971-11-11,103.739998,,,,,,,
1971-11-12,103.910004,,,,,,,
1971-11-15,103.440002,,,,,,,
1971-11-16,103.709999,,,,,,,
1971-11-17,103.639999,,,,,,,
1971-11-18,103.440002,,,,,,,
1971-11-19,102.949997,,,,,,,
1971-11-22,101.790001,,,,,,,
1971-11-23,100.309998,,,,,,,
1971-11-24,100.400002,,,,,,,
1971-11-26,101.639999,,,,,,,
1971-11-29,103.080002,,,,,,,
1971-11-30,103.970001,,,,,,,
1971-12-01,105.000000,,,,,,,
1971-12-02,106.150002,,,,,,,
1971-12-03,107.260002,,,,,,,
1971-12-06,106.919998,,,,,,,
1971-12-07,107.260002,,,,,,,
1971-12-08,107.709999,,,,,,,
1971-12-09,107.970001,,,,,,,
1971-12-10,108.809998,,,,,,,
1971-12-13,109.160004,,,,,,,
1971-12-14,109.070000,,,,,,,
1971-12-15,109.449997,,,,,,,
1971-12-16,110.010002,,,,,,,
1971-12-17,110.519997,,,,,,,
1971-12-20,111.500000,,,,,,,
1971-12-21,111.730003,,,,,,,
1971-12-22,111.970001,,,,,,,
1971-12-23,111.940002,,,,,,,
1971-12-27,111.699997,,,,,,,
1971-12-28,111.930000,,,,,,,
1971-12-29,112.570000,,,,,,,
1971-12-30,112.970001,,,,,,,
1971-12-31,114.120003,,,,,,,
1972-01-03,113.650002,,,,,,,
1972-01-04,113.930000,,,,,,,
1972-01-05,114.830002,,,,,,,
1972-01-06,115.720001,,,,,,,
1972-01-07,116.050003,,,,,,,
1972-01-10,116.099998,,,,,,,
1972-01-11,116.639999,,,,,,,
1972-01-12,116.900002,,,,,,,
1972-01-13,116.419998,,,,,,,
1972-01-14,116.739998,,,,,,,
1972-01-17,116.930000,,,,,,,
1972-01-18,117.660004,,,,,,,
1972-01-19,117.449997,,,,,,,
1972-01-20,117.320000,,,,,,,
1972-01-21,117.209999,,,,,,,
1972-01-24,116.489998,,,,,,,
1972-01-25,116.300003,,,,,,,
1972-01-26,116.389999,,,,,,,
1972-01-27,117.370003,,,,,,,
1972-01-28,118.440002,,,,,,,
1972-01-31,118.870003,,,,,,,
1972-02-01,119.580002,,,,,,,
1972-02-02,120.470001,,,,,,,
1972-02-03,120.660004,,,,,,,
1972-02-04,121.239998,,,,,,,
1972-02-07,121.139999,,,,,,,
1972-02-08,121.349998,,,,,,,
1972-02-09,122.160004,,,,,,,
1972-02-10,122.709999,,,,,,,
1972-02-11,122.860001,,,,,,,
1972-02-14,122.260002,,,,,,,
1972-02-15,122.610001,,,,,,,
1972-02-16,123.349998,,,,,,,
1972-02-17,123.440002,,,,,,,
1972-02-18,123.400002,,,,,,,
1972-02-22,123.300003,,,,,,,
1972-02-23,123.610001,,,,,,,
1972-02-24,124.000000,,,,,,,
1972-02-25,124.830002,,,,,,,
1972-02-28,124.940002,,,,,,,
1972-02-29,125.379997,,,,,,,
1972-03-01,126.290001,,,,,,,
1972-03-02,126.580002,,,,,,,
1972-03-03,127.190002,,,,,,,
1972-03-06,127.879997,,,,,,,
1972-03-07,127.830002,,,,,,,
1972-03-08,128.399994,,,,,,,
1972-03-09,128.850006,,,,,,,
1972-03-10,128.550003,,,,,,,
1972-03-13,127.339996,,,,,,,
1972-03-14,127.730003,,,,,,,
1972-03-15,128.139999,,,,,,,
1972-03-16,127.769997,,,,,,,
1972-03-17,128.009995,,,,,,,
1972-03-20,127.529999,,,,,,,
1972-03-21,125.730003,,,,,,,
1972-03-22,126.360001,,,,,,,
1972-03-23,127.379997,,,,,,,
1972-03-24,127.550003,,,,,,,
1972-03-27,127.559998,,,,,,,
1972-03-28,127.720001,,,,,,,
1972-03-29,127.529999,,,,,,,
1972-03-30,128.139999,,,,,,,
1972-04-03,128.059998,,,,,,,
1972-04-04,128.779999,,,,,,,
1972-04-05,130.000000,,,,,,,
1972-04-06,130.919998,,,,,,,
1972-04-07,131.800003,,,,,,,
1972-04-10,131.759995,,,,,,,
1972-04-11,132.470001,,,,,,,
1972-04-12,133.169998,,,,,,,
1972-04-13,133.059998,,,,,,,
1972-04-14,133.880005,,,,,,,
1972-04-17,133.740005,,,,,,,
1972-04-18,134.100006,,,,,,,
1972-04-19,132.679993,,,,,,,
1972-04-20,132.860001,,,,,,,
1972-04-21,133.009995,,,,,,,
1972-04-24,131.899994,,,,,,,
1972-04-25,130.839996,,,,,,,
1972-04-26,130.919998,,,,,,,
1972-04-27,131.009995,,,,,,,
1972-04-28,131.330002,,,,,,,
1972-05-01,130.160004,,,,,,,
1972-05-02,129.339996,,,,,,,
1972-05-03,128.770004,,,,,,,
1972-05-04,128.919998,,,,,,,
1972-05-05,129.429993,,,,,,,
1972-05-08,128.619995,,,,,,,
1972-05-09,125.779999,,,,,,,
1972-05-10,126.769997,,,,,,,
1972-05-11,127.949997,,,,,,,
1972-05-12,129.440002,,,,,,,
1972-05-15,130.339996,,,,,,,
1972-05-16,130.360001,,,,,,,
1972-05-17,129.759995,,,,,,,
1972-05-18,130.820007,,,,,,,
1972-05-19,132.160004,,,,,,,
1972-05-22,132.380005,,,,,,,
1972-05-23,132.720001,,,,,,,
1972-05-24,133.470001,,,,,,,
1972-05-25,133.800003,,,,,,,
1972-05-26,133.949997,,,,,,,
1972-05-30,133.449997,,,,,,,
1972-05-31,132.529999,,,,,,,
1972-06-01,133.130005,,,,,,,
1972-06-02,133.520004,,,,,,,
1972-06-05,132.740005,,,,,,,
1972-06-06,132.000000,,,,,,,
1972-06-07,131.000000,,,,,,,
1972-06-08,131.070007,,,,,,,
1972-06-09,130.570007,,,,,,,
1972-06-12,130.380005,,,,,,,
1972-06-13,130.779999,,,,,,,
1972-06-14,131.449997,,,,,,,
1972-06-15,131.289993,,,,,,,
1972-06-16,131.279999,,,,,,,
1972-06-19,130.759995,,,,,,,
1972-06-20,131.070007,,,,,,,
1972-06-21,131.380005,,,,,,,
1972-06-22,130.789993,,,,,,,
1972-06-23,130.220001,,,,,,,
1972-06-26,129.309998,,,,,,,
1972-06-27,129.789993,,,,,,,
1972-06-28,129.580002,,,,,,,
1972-06-29,129.350006,,,,,,,
1972-06-30,130.080002,,,,,,,
1972-07-03,130.589996,,,,,,,
1972-07-05,131.279999,,,,,,,
1972-07-06,131.860001,,,,,,,
1972-07-07,131.500000,,,,,,,
1972-07-10,130.850006,,,,,,,
1972-07-11,130.470001,,,,,,,
1972-07-12,130.110001,,,,,,,
1972-07-13,129.029999,,,,,,,
1972-07-14,129.380005,,,,,,,
1972-07-17,128.399994,,,,,,,
1972-07-18,127.540001,,,,,,,
1972-07-19,127.769997,,,,,,,
1972-07-20,127.089996,,,,,,,
1972-07-21,127.629997,,,,,,,
1972-07-24,128.770004,,,,,,,
1972-07-25,128.470001,,,,,,,
1972-07-26,128.649994,,,,,,,
1972-07-27,128.360001,,,,,,,
1972-07-28,128.149994,,,,,,,
1972-07-31,127.750000,,,,,,,
1972-08-01,128.449997,,,,,,,
1972-08-02,129.389999,,,,,,,
1972-08-03,130.309998,,,,,,,
1972-08-04,130.940002,,,,,,,
1972-08-07,130.970001,,,,,,,
1972-08-08,130.610001,,,,,,,
1972-08-09,130.750000,,,,,,,
1972-08-10,130.839996,,,,,,,
1972-08-11,131.679993,,,,,,,
1972-08-14,131.699997,,,,,,,
1972-08-15,131.479996,,,,,,,
1972-08-16,131.460007,,,,,,,
1972-08-17,130.889999,,,,,,,
1972-08-18,131.429993,,,,,,,
1972-08-21,131.289993,,,,,,,
1972-08-22,131.289993,,,,,,,
1972-08-23,131.100006,,,,,,,
1972-08-24,130.399994,,,,,,,
1972-08-25,130.309998,,,,,,,
1972-08-28,129.770004,,,,,,,
1972-08-29,129.440002,,,,,,,
1972-08-30,129.779999,,,,,,,
1972-08-31,129.949997,,,,,,,
1972-09-01,130.699997,,,,,,,
1972-09-05,130.330002,,,,,,,
1972-09-06,129.630005,,,,,,,
1972-09-07,129.210007,,,,,,,
1972-09-08,129.130005,,,,,,,
1972-09-11,128.259995,,,,,,,
1972-09-12,127.180000,,,,,,,
1972-09-13,127.510002,,,,,,,
1972-09-14,127.580002,,,,,,,
1972-09-15,127.669998,,,,,,,
1972-09-18,127.610001,,,,,,,
1972-09-19,127.419998,,,,,,,
1972-09-20,127.510002,,,,,,,
1972-09-21,127.300003,,,,,,,
1972-09-22,127.459999,,,,,,,
1972-09-25,126.820000,,,,,,,
1972-09-26,127.070000,,,,,,,
1972-09-27,128.550003,,,,,,,
1972-09-28,129.130005,,,,,,,
1972-09-29,129.610001,,,,,,,
1972-10-02,129.300003,,,,,,,
1972-10-03,129.479996,,,,,,,
1972-10-04,129.289993,,,,,,,
1972-10-05,128.009995,,,,,,,
1972-10-06,128.130005,,,,,,,
1972-10-09,128.509995,,,,,,,
1972-10-10,129.020004,,,,,,,
1972-10-11,128.570007,,,,,,,
1972-10-12,127.870003,,,,,,,
1972-10-13,127.190002,,,,,,,
1972-10-16,125.870003,,,,,,,
1972-10-17,126.430000,,,,,,,
1972-10-18,127.050003,,,,,,,
1972-10-19,126.910004,,,,,,,
1972-10-20,128.000000,,,,,,,
1972-10-23,128.660004,,,,,,,
1972-10-24,128.910004,,,,,,,
1972-10-25,128.889999,,,,,,,
1972-10-26,129.369995,,,,,,,
1972-10-27,129.529999,,,,,,,
1972-10-30,129.460007,,,,,,,
1972-10-31,130.240005,,,,,,,
1972-11-01,131.589996,,,,,,,
1972-11-02,132.119995,,,,,,,
1972-11-03,133.339996,,,,,,,
1972-11-06,133.580002,,,,,,,
1972-11-08,133.059998,,,,,,,
1972-11-09,132.820007,,,,,,,
1972-11-10,133.119995,,,,,,,
1972-11-13,132.770004,,,,,,,
1972-11-14,132.899994,,,,,,,
1972-11-15,132.449997,,,,,,,
1972-11-16,132.619995,,,,,,,
1972-11-17,132.330002,,,,,,,
1972-11-20,132.119995,,,,,,,
1972-11-21,132.190002,,,,,,,
1972-11-22,132.490005,,,,,,,
1972-11-24,133.020004,,,,,,,
1972-11-27,132.570007,,,,,,,
1972-11-28,132.710007,,,,,,,
1972-11-29,132.729996,,,,,,,
1972-11-30,132.960007,,,,,,,
1972-12-01,133.940002,,,,,,,
1972-12-04,134.139999,,,,,,,
1972-12-05,134.279999,,,,,,,
1972-12-06,134.679993,,,,,,,
1972-12-07,135.059998,,,,,,,
1972-12-08,135.149994,,,,,,,
1972-12-11,134.830002,,,,,,,
1972-12-12,134.270004,,,,,,,
1972-12-13,133.660004,,,,,,,
1972-12-14,133.330002,,,,,,,
1972-12-15,133.529999,,,,,,,
1972-12-18,132.539993,,,,,,,
1972-12-19,132.389999,,,,,,,
1972-12-20,131.929993,,,,,,,
1972-12-21,131.080002,,,,,,,
1972-12-22,131.279999,,,,,,,
1972-12-26,131.179993,,,,,,,
1972-12-27,131.929993,,,,,,,
1972-12-29,133.729996,,,,,,,
1973-01-02,134.630005,,,,,,,
1973-01-03,135.380005,,,,,,,
1973-01-04,135.440002,,,,,,,
1973-01-05,135.910004,,,,,,,
1973-01-08,136.020004,,,,,,,
1973-01-09,135.990005,,,,,,,
1973-01-10,136.059998,,,,,,,
1973-01-11,136.839996,,,,,,,
1973-01-12,136.009995,,,,,,,
1973-01-15,134.600006,,,,,,,
1973-01-16,134.029999,,,,,,,
1973-01-17,134.070007,,,,,,,
1973-01-18,134.339996,,,,,,,
1973-01-19,133.869995,,,,,,,
1973-01-22,133.149994,,,,,,,
1973-01-23,132.440002,,,,,,,
1973-01-24,130.490005,,,,,,,
1973-01-26,129.759995,,,,,,,
1973-01-29,128.460007,,,,,,,
1973-01-30,128.220001,,,,,,,
1973-01-31,128.399994,,,,,,,
1973-02-01,126.940002,,,,,,,
1973-02-02,126.480003,,,,,,,
1973-02-05,126.000000,,,,,,,
1973-02-06,126.269997,,,,,,,
1973-02-07,124.989998,,,,,,,
1973-02-08,123.970001,,,,,,,
1973-02-09,125.860001,,,,,,,
1973-02-12,126.879997,,,,,,,
1973-02-13,127.190002,,,,,,,
1973-02-14,125.419998,,,,,,,
1973-02-15,124.430000,,,,,,,
1973-02-16,124.550003,,,,,,,
1973-02-20,125.010002,,,,,,,
1973-02-21,123.949997,,,,,,,
1973-02-22,123.680000,,,,,,,
1973-02-23,122.339996,,,,,,,
1973-02-26,121.269997,,,,,,,
1973-02-27,119.800003,,,,,,,
1973-02-28,120.410004,,,,,,,
1973-03-01,119.529999,,,,,,,
1973-03-02,120.110001,,,,,,,
1973-03-05,120.550003,,,,,,,
1973-03-06,121.910004,,,,,,,
1973-03-07,122.279999,,,,,,,
1973-03-08,122.110001,,,,,,,
1973-03-09,121.989998,,,,,,,
1973-03-12,121.860001,,,,,,,
1973-03-13,122.089996,,,,,,,
1973-03-14,122.099998,,,,,,,
1973-03-15,121.599998,,,,,,,
1973-03-16,121.220001,,,,,,,
1973-03-19,119.940002,,,,,,,
1973-03-20,119.260002,,,,,,,
1973-03-21,117.889999,,,,,,,
1973-03-22,115.690002,,,,,,,
1973-03-23,115.470001,,,,,,,
1973-03-26,115.540001,,,,,,,
1973-03-27,116.889999,,,,,,,
1973-03-28,117.139999,,,,,,,
1973-03-29,118.190002,,,,,,,
1973-03-30,117.459999,,,,,,,
1973-04-02,115.790001,,,,,,,
1973-04-03,114.470001,,,,,,,
1973-04-04,112.889999,,,,,,,
1973-04-05,112.019997,,,,,,,
1973-04-06,113.269997,,,,,,,
1973-04-09,114.010002,,,,,,,
1973-04-10,114.809998,,,,,,,
1973-04-11,115.290001,,,,,,,
1973-04-12,115.589996,,,,,,,
1973-04-13,115.220001,,,,,,,
1973-04-16,114.550003,,,,,,,
1973-04-17,113.639999,,,,,,,
1973-04-18,113.709999,,,,,,,
1973-04-19,114.150002,,,,,,,
1973-04-23,113.019997,,,,,,,
1973-04-24,111.230003,,,,,,,
1973-04-25,109.370003,,,,,,,
1973-04-26,109.720001,,,,,,,
1973-04-27,108.400002,,,,,,,
1973-04-30,107.849998,,,,,,,
1973-05-01,107.959999,,,,,,,
1973-05-02,109.050003,,,,,,,
1973-05-03,109.809998,,,,,,,
1973-05-04,110.889999,,,,,,,
1973-05-07,110.480003,,,,,,,
1973-05-08,110.669998,,,,,,,
1973-05-09,110.540001,,,,,,,
1973-05-10,110.320000,,,,,,,
1973-05-11,109.099998,,,,,,,
1973-05-14,106.459999,,,,,,,
1973-05-15,106.139999,,,,,,,
1973-05-16,106.099998,,,,,,,
1973-05-17,105.190002,,,,,,,
1973-05-18,102.889999,,,,,,,
1973-05-21,100.760002,,,,,,,
1973-05-22,101.589996,,,,,,,
1973-05-23,102.089996,,,,,,,
1973-05-24,104.269997,,,,,,,
1973-05-25,105.169998,,,,,,,
1973-05-29,104.849998,,,,,,,
1973-05-30,103.190002,,,,,,,
1973-05-31,102.639999,,,,,,,
1973-06-01,102.300003,,,,,,,
1973-06-04,100.769997,,,,,,,
1973-06-05,101.709999,,,,,,,
1973-06-06,101.699997,,,,,,,
1973-06-07,102.570000,,,,,,,
1973-06-08,103.720001,,,,,,,
1973-06-11,103.040001,,,,,,,
1973-06-12,104.790001,,,,,,,
1973-06-13,104.330002,,,,,,,
1973-06-14,103.559998,,,,,,,
1973-06-15,102.260002,,,,,,,
1973-06-18,100.769997,,,,,,,
1973-06-19,100.959999,,,,,,,
1973-06-20,101.190002,,,,,,,
1973-06-21,100.400002,,,,,,,
1973-06-22,100.989998,,,,,,,
1973-06-25,99.430000,,,,,,,
1973-06-26,99.959999,,,,,,,
1973-06-27,100.220001,,,,,,,
1973-06-28,101.160004,,,,,,,
1973-06-29,100.980003,,,,,,,
1973-07-02,100.150002,,,,,,,
1973-07-03,99.449997,,,,,,,
1973-07-05,99.389999,,,,,,,
1973-07-06,99.480003,,,,,,,
1973-07-09,100.010002,,,,,,,
1973-07-10,101.180000,,,,,,,
1973-07-11,102.690002,,,,,,,
1973-07-12,103.169998,,,,,,,
1973-07-13,103.029999,,,,,,,
1973-07-16,103.970001,,,,,,,
1973-07-17,104.639999,,,,,,,
1973-07-18,105.769997,,,,,,,
1973-07-19,106.519997,,,,,,,
1973-07-20,107.680000,,,,,,,
1973-07-23,107.750000,,,,,,,
1973-07-24,108.290001,,,,,,,
1973-07-25,109.190002,,,,,,,
1973-07-26,109.169998,,,,,,,
1973-07-27,109.360001,,,,,,,
1973-07-30,108.879997,,,,,,,
1973-07-31,108.639999,,,,,,,
1973-08-01,107.129997,,,,,,,
1973-08-02,106.980003,,,,,,,
1973-08-03,106.820000,,,,,,,
1973-08-06,107.209999,,,,,,,
1973-08-07,107.300003,,,,,,,
1973-08-08,106.129997,,,,,,,
1973-08-09,106.150002,,,,,,,
1973-08-10,105.320000,,,,,,,
1973-08-13,104.349998,,,,,,,
1973-08-14,103.589996,,,,,,,
1973-08-15,103.349998,,,,,,,
1973-08-16,103.309998,,,,,,,
1973-08-17,103.709999,,,,,,,
1973-08-20,102.669998,,,,,,,
1973-08-21,102.120003,,,,,,,
1973-08-22,101.339996,,,,,,,
1973-08-23,102.529999,,,,,,,
1973-08-24,102.400002,,,,,,,
1973-08-27,102.910004,,,,,,,
1973-08-28,102.989998,,,,,,,
1973-08-29,103.790001,,,,,,,
1973-08-30,103.989998,,,,,,,
1973-08-31,104.870003,,,,,,,
1973-09-04,105.500000,,,,,,,
1973-09-05,106.029999,,,,,,,
1973-09-06,106.360001,,,,,,,
1973-09-07,107.019997,,,,,,,
1973-09-10,106.250000,,,,,,,
1973-09-11,105.769997,,,,,,,
1973-09-12,105.330002,,,,,,,
1973-09-13,105.599998,,,,,,,
1973-09-14,106.070000,,,,,,,
1973-09-17,106.269997,,,,,,,
1973-09-18,106.300003,,,,,,,
1973-09-19,107.910004,,,,,,,
1973-09-20,108.760002,,,,,,,
1973-09-21,109.459999,,,,,,,
1973-09-24,109.690002,,,,,,,
1973-09-25,109.800003,,,,,,,
1973-09-26,110.620003,,,,,,,
1973-09-27,111.269997,,,,,,,
1973-09-28,111.199997,,,,,,,
1973-10-01,110.970001,,,,,,,
1973-10-02,111.760002,,,,,,,
1973-10-03,112.129997,,,,,,,
1973-10-04,111.510002,,,,,,,
1973-10-05,112.559998,,,,,,,
1973-10-08,113.169998,,,,,,,
1973-10-09,113.070000,,,,,,,
1973-10-10,112.169998,,,,,,,
1973-10-11,113.559998,,,,,,,
1973-10-12,114.099998,,,,,,,
1973-10-15,113.129997,,,,,,,
1973-10-16,113.139999,,,,,,,
1973-10-17,112.660004,,,,,,,
1973-10-18,112.820000,,,,,,,
1973-10-19,113.250000,,,,,,,
1973-10-22,112.290001,,,,,,,
1973-10-23,111.809998,,,,,,,
1973-10-24,112.129997,,,,,,,
1973-10-25,112.309998,,,,,,,
1973-10-26,112.790001,,,,,,,
1973-10-29,112.089996,,,,,,,
1973-10-30,110.629997,,,,,,,
1973-10-31,110.169998,,,,,,,
1973-11-01,109.620003,,,,,,,
1973-11-02,108.930000,,,,,,,
1973-11-05,107.209999,,,,,,,
1973-11-06,106.290001,,,,,,,
1973-11-07,106.720001,,,,,,,
1973-11-08,107.309998,,,,,,,
1973-11-09,105.769997,,,,,,,
1973-11-12,105.080002,,,,,,,
1973-11-13,104.739998,,,,,,,
1973-11-14,101.980003,,,,,,,
1973-11-15,101.629997,,,,,,,
1973-11-16,101.379997,,,,,,,
1973-11-19,99.000000,,,,,,,
1973-11-20,96.580002,,,,,,,
1973-11-21,97.320000,,,,,,,
1973-11-23,97.300003,,,,,,,
1973-11-26,94.129997,,,,,,,
1973-11-27,93.070000,,,,,,,
1973-11-28,94.940002,,,,,,,
1973-11-29,94.620003,,,,,,,
1973-11-30,93.510002,,,,,,,
1973-12-03,91.970001,,,,,,,
1973-12-04,91.559998,,,,,,,
1973-12-05,89.730003,,,,,,,
1973-12-06,91.269997,,,,,,,
1973-12-07,92.320000,,,,,,,
1973-12-10,93.540001,,,,,,,
1973-12-11,92.199997,,,,,,,
1973-12-12,90.809998,,,,,,,
1973-12-13,89.120003,,,,,,,
1973-12-14,89.629997,,,,,,,
1973-12-17,89.129997,,,,,,,
1973-12-18,90.559998,,,,,,,
1973-12-19,90.239998,,,,,,,
1973-12-20,90.269997,,,,,,,
1973-12-21,89.519997,,,,,,,
1973-12-24,88.669998,,,,,,,
1973-12-26,90.190002,,,,,,,
1973-12-27,91.250000,,,,,,,
1973-12-28,91.680000,,,,,,,
1973-12-31,92.190002,,,,,,,
1974-01-02,92.529999,,,,,,,
