Date,Action,Forecast,Actual,Return (%),Budget,LongOnly
2018-10-01,,2793.145,2926.29,,,12952.541562649387
2018-10-08,,2804.6682,2877.53,,,12736.716772011829
2018-10-15,,2795.7031,2763.83,,,12233.450186788477
2018-10-22,Sell,2787.0737,2773.94,-3.6049806413326453e-06,9219.750521889691,12278.199748588022
2018-10-29,,2785.9116,2682.65,,,11874.12581222004
2018-11-05,,2789.745,2726.37,,,12067.64221596643
2018-11-12,,2778.1887,2773.93,,,12278.155485915619
2018-11-19,Buy,2780.8472,2730.74,-0.036576166167412376,8882.527394778968,12086.985003806589
2018-11-26,,2776.1284,2649.97,,,11729.475398806679
2018-12-03,,2790.9937,2790.5,,,12351.49873408757
2018-12-10,,2784.7065,2630.86,,,11644.889431844338
2018-12-17,Buy,2797.787,2590.75,-0.02128341213934184,8693.476903396893,11467.351852835467
2018-12-24,,2809.8936,2400.56,,,10625.520086400737
2018-12-31,,2822.0432,2498.94,,,11060.976257502523
2019-01-07,,2863.1326,2535.61,,,11223.287477204725
2019-01-14,Buy,2794.4294,2580.31,0.048901101030496275,9118.59749575619,11421.141622846622
2019-01-21,,2890.444,2651.27,,,11735.229546219083
2019-01-28,,2860.3357,2644.97,,,11707.344062605123
2019-02-04,,2937.1284,2706.49,,,11979.64802322905
2019-02-11,Sell,2629.0078,2712.4,0.03759401268249513,8775.792825854163,12005.80726261929
2019-02-18,,2704.9946,2760.24,,,12217.55988739576
2019-02-25,,2632.695,2804.35,,,12412.802535365876
2019-03-04,,2573.6455,2814.37,,,12457.153733113792
2019-03-11,Sell,2439.5115,2747.61,0.036766498884485056,8453.137648711925,12161.656132150636
2019-03-18,,2367.6548,2822.61,,,12493.626175173953
2019-03-25,,2336.6843,2796.01,,,12375.887466581684
2019-04-01,,2370.3162,2848.63,,,12608.797648766844
2019-04-08,Buy,2400.248,2888.46,0.018044217333804135,8605.667901597846,12785.095872948426
2019-04-15,,2419.5042,2908.32,,,12873.001540341002
2019-04-22,,2450.699,2898.78,,,12830.774950868436
2019-04-29,,2461.598,2940.58,,,13015.79292151343
2019-05-06,Sell,2438.6338,2908.89,-0.02629181577852721,8831.926536717841,12875.524512667977
2019-05-13,,2409.6904,2840.19,,,12571.43995325862
2019-05-20,,2401.6284,2841.94,,,12579.185920929163
2019-05-27,,2398.7354,2832.41,,,12537.003594128999
2019-06-03,Sell,2392.3638,2751.53,0.07264685465904419,8190.314853245545,12179.007099732655
2019-06-10,,2359.0112,2885.83,,,12773.454790106409
2019-06-17,,2347.973,2889.75,,,12790.805757688428
2019-06-24,,2349.875,2951.42,,,13063.7736583984
2019-07-01,Sell,2370.5933,2971.41,0.0035404067429267525,8161.317807312422,13152.254740532215
2019-07-08,,2354.2993,2979.77,,,13189.258334661214
2019-07-15,,2320.569,3017.8,,,13357.589277810239
2019-07-22,,2310.4026,2981.93,,,13198.819071900285
2019-07-29,Sell,2297.2178,3024.47,-0.036697338707277566,8460.816451185101,13387.11248030311
2019-08-05,,2260.5623,2898.07,,,12827.632301127815
2019-08-12,,2229.9514,2907.07,,,12867.468706290612
2019-08-19,,2197.218,2913.48,,,12895.841079301004
2019-08-26,Sell,2200.9172,2866.7,0.0452471482889734,8077.988634572544,12688.78029779926
2019-09-02,,2192.3809,2937.09,,,13000.345248844746
2019-09-09,,2158.3298,2988.43,,,13227.589808962306
2019-09-16,,2147.6558,2996.41,,,13262.911421539988
2019-09-23,Sell,2124.9663,2983.5,-0.005929277693983595,8125.885272395768,13205.768311467575
2019-09-30,,2138.7375,2967.07,,,13133.044740709267
2019-10-07,,2108.4736,2944.23,,,13031.948796940565
2019-10-14,,2066.5415,2965.81,,,13127.467643986474
2019-10-21,Sell,2039.7015,2996.48,0.02798283319094401,7898.499980289569,13263.22126024681
2019-10-28,,1993.7935,3032.12,,,13420.973424691489
2019-11-04,,1925.2141,3078.96,,,13628.299782227652
2019-11-11,,1856.2278,3080.33,,,13634.363768346879
2019-11-18,Sell,1828.8114,3117.91,0.00768142762299113,7837.828224360777,13800.702891237761
2019-11-25,,1798.9825,3117.44,,,13798.622545634817
2019-12-02,,1776.0892,3143.85,,,13915.520263451426
2019-12-09,,1751.5958,3141.86,,,13906.71199164321
2019-12-16,Sell,1748.0465,3183.63,0.010654504449323593,7754.320048671291,14091.597174270995
2019-12-23,,1724.1178,3226.05,,,14279.359430604984
2019-12-30,,1707.2178,3240.09,,,14341.504222658948
2020-01-06,,1710.9185,3217.55,,,14241.73615906234
2020-01-13,Sell,1666.345,3271.13,-0.010843347711647123,7838.402837226431,14478.8955577982
2020-01-20,,1636.5948,3323.66,,,14711.407375931729
2020-01-27,,1616.2031,3247.16,,,14372.797932047946
2020-02-03,,1579.9972,3235.66,,,14321.89585878437
2020-02-10,Sell,1531.6566,3318.28,-0.10366816543510493,8650.995679303018,14687.594058178858
2020-02-17,,1501.8386,3378.08,,,14952.28483914945
2020-02-24,,1477.5292,3257.61,,,14419.052424709196
2020-03-02,,1453.586,2974.28,,,13164.958127511909
2020-03-09,Buy,3233.4365,2863.89,-0.10646707799531402,7729.949447577538,12676.342486853986
2020-03-16,,3279.9734,2508.59,,,11103.689736371525
2020-03-23,,3322.8486,2290.71,,,10139.294630052585
2020-03-30,,3339.1365,2558.98,,,11326.72934261079
2020-04-06,Buy,3377.4753,2578.28,0.10719161611617042,8558.535221359673,11412.156300348792
2020-04-13,,3383.9006,2782.46,,,12315.91154547547
2020-04-20,,3397.3484,2845.62,,,12595.474584373507
2020-04-27,,3403.7715,2854.65,,,12635.443777553515
2020-05-04,Buy,3418.9502,2815.01,0.047260933353700324,8963.019584061649,12459.98654414759
2020-05-11,,3420.8066,2915.46,,,12904.60508843682
2020-05-18,,3444.7678,2913.86,,,12897.523060852323
2020-05-25,,3477.7253,2948.05,,,13048.857137798554
2020-06-01,Buy,3484.2017,3038.78,0.018309979662890986,9127.13229036391,13450.45236451196
2020-06-08,,3507.2493,3199.92,,,14163.701067615659
2020-06-15,,3515.847,2993.76,,,13251.181813353165
2020-06-22,,3532.8606,3094.42,,,13696.729873762859
2020-06-29,Sell,3523.3792,3018.59,0.06814439854369087,8505.169350008362,13361.086028930084
2020-07-06,,3525.2,3155.29,,,13966.156760680584
2020-07-13,,3518.2502,3205.08,,,14186.540606575663
2020-07-20,,3523.3413,3224.29,,,14271.569200262036
2020-07-27,Buy,3530.6091,3219.84,0.05000869608427747,8930.501779178241,14251.872311042653
2020-08-03,,3570.6643,3288.26,,,14554.717515624725
2020-08-10,,3581.647,3356.04,,,14854.729909172996
2020-08-17,,3610.684,3380.86,,,14964.589862077515
2020-08-24,Sell,3627.9656,3418.09,-0.015953354066159813,9072.973236049942,15129.379791434289
2020-08-31,,3625.6,3509.73,,,15535.00292133638
2020-09-07,,3637.41,3453.6,,,15286.556541137728
2020-09-14,,3618.6995,3363.56,,,14888.015438820135
2020-09-21,Buy,3638.182,3285.57,0.06527025752000408,9665.168535639026,14542.810856748289
2020-09-28,,3656.9832,3333.9,,,14756.732352472514
2020-10-05,,3666.8796,3367.27,,,14904.436890281688
2020-10-12,,3657.0403,3500.02,,,15492.02386643296
2020-10-19,Buy,3683.37,3493.66,0.025583485513759243,9912.43723485859,15463.872806784582
2020-10-26,,3716.4495,3441.42,,,15232.644606150743
2020-11-02,,3730.87,3296.2,,,14589.862077512793
2020-11-09,,3722.1504,3583.04,,,15859.492572723571
2020-11-16,Buy,3736.1487,3600.16,0.026268276965468247,10172.819881546675,15935.270267877693
2020-11-23,,3753.6516,3566.82,,,15787.69851808573
2020-11-30,,3764.2585,3634.18,,,16085.85187939307
2020-12-07,,3751.2666,3694.73,,,16353.862360793897
2020-12-14,Buy,3732.8892,3675.27,0.024308418157033402,10420.105041063494,16267.727200297446
2020-12-21,,3774.6335,3684.28,,,16307.607868132649
2020-12-28,,3809.577,3723.03,,,16479.125723694695
2021-01-04,,3797.4187,3764.61,,,16663.169915546823
2021-01-11,Sell,3833.6252,3803.14,-0.018923836619214596,10617.293406415634,16833.713992316
2021-01-18,,3828.2612,3788.73,,,16769.931481383122
2021-01-25,,3765.26,3851.68,,,17048.565004160693
2021-02-01,,3729.0022,3731.17,,,16515.155539030828
2021-02-08,Sell,3697.1785,3892.59,-0.012865470034090394,10753.88987657902,17229.64359696181
2021-02-15,,3658.7373,3911.65,,,17314.008250562136
2021-02-22,,3640.6453,3885.55,,,17198.482675590025
2021-03-01,,3608.368,3842.51,,,17007.97613356704
2021-03-08,Sell,3617.6387,3844.39,0.03249410179508325,10404.451884236345,17016.297515978826
2021-03-15,,3611.2754,3942.96,,,17452.594677856272
2021-03-22,,3602.8962,3916.48,,,17335.38712133284
2021-03-29,,3592.3762,3969.31,,,17569.226819638465
2021-04-05,Sell,4000.5266,4034.44,0.03732612208881522,10016.094042938135,17857.509604999912
2021-04-12,,3973.1807,4124.71,,,18257.068748782778
2021-04-19,,3940.8748,4179.8,,,18500.911811051505
2021-04-26,,3866.8132,4185.03,,,18524.06118871833
2021-05-03,Buy,3893.2998,4191.98,-0.005205177505617801,9963.958495531682,18554.82374603849
2021-05-10,,3915.0974,4228.29,,,18715.54150953418
2021-05-17,,3962.782,4169.92,,,18457.180290717235
2021-05-24,,4008.7927,4170.16,,,18458.242594854906
2021-05-31,Buy,4042.9084,4210.77,-0.00887486136739855,9875.529745213325,18637.993307483935
2021-06-07,,4059.327,4229.34,,,18720.189090136508
2021-06-14,,4073.1335,4248.31,,,18804.155379685206
2021-06-21,,4076.8394,4173.4,,,18472.583700713512
2021-06-28,Buy,4075.0337,4284.9,0.0026838432635534087,9902.034119194037,18966.11249800818
2021-07-05,,4094.8994,4326.6,,,19150.687841929146
2021-07-12,,4097.051,4372.41,,,19353.455144207786
2021-07-19,,4100.7866,4296.4,,,19017.014571271753
2021-07-26,Buy,4096.5796,4409.58,0.011808380843526983,10018.96110919908,19517.979497530145
2021-08-02,,4128.8804,4406.86,,,19505.9400506365
2021-08-09,,4114.5405,4437.77,,,19642.75597103451
2021-08-16,,4115.24,4461.65,,,19748.45523273313
2021-08-23,Sell,4126.33,4450.29,0.00550975329697625,9963.759105195393,19698.1728368832
2021-08-30,,4110.4087,4513.76,,,19979.108018625735
2021-09-06,,4101.892,4532.42,,,20061.702165329934
2021-09-13,,4089.2603,4474.81,,,19806.704909615626
2021-09-20,Sell,4083.5952,4402.95,-0.003976879137850809,10003.383770915414,19488.63334572688
2021-09-27,,4112.8267,4442.12,,,19662.01023352986
2021-10-04,,4084.212,4348.84,,,19249.12802535366
2021-10-11,,4038.8887,4385.44,,,19411.12940634904
2021-10-18,Buy,4059.8235,4463.72,0.053264989739499634,10536.213904833501,19757.61760592058
2021-10-25,,4068.589,4553.69,,,20155.848869531346
2021-11-01,,4108.5645,4610.62,,,20407.836263522247
2021-11-08,,4104.65,4701.48,,,20810.006904976894
2021-11-15,Sell,4078.797,4689.3,-0.030053526112639475,10852.864284550771,20756.09496998991
2021-11-22,,4072.6191,4712.0,,,20856.571236344967
2021-11-29,,4085.7378,4628.75,,,20488.084488589084
2021-12-06,,4058.9482,4548.37,,,20132.301127812894
2021-12-13,Sell,4008.8281,4710.3,0.014402479672207745,10696.5561273073,20849.04658203644
2021-12-20,,3990.3838,4587.9,,,20307.271471822383
2021-12-27,,4016.68,4733.99,,,20953.904852959404
2022-01-03,,3992.781,4778.14,,,21149.32455161913
2022-01-10,Sell,3964.6094,4655.34,-0.0480201231274193,11210.206069579948,20605.77893450895
2022-01-17,,3925.8218,4637.99,,,20528.983197889556
2022-01-24,,3820.3816,4356.32,,,19282.236504311186
2022-01-31,,3754.7407,4431.79,,,19616.28689293745
2022-02-07,Buy,3771.7563,4505.75,-0.033641458136825154,10833.07839138499,19943.653618030843
2022-02-14,,3798.5042,4412.61,,,19531.391087268286
2022-02-21,,3888.223,4384.57,,,19407.278553849967
2022-02-28,,3987.5635,4354.17,,,19272.720029744516
2022-03-07,Buy,4103.3887,4327.01,0.04947527276340936,11369.047899666159,19152.502611497675
2022-03-14,,4150.658,4202.75,,,18602.49464421664
2022-03-21,,4165.902,4462.4,,,19751.774933163364
2022-03-28,,4136.116,4541.09,,,20100.07790230343
