,published_at,topic_class
258,2015-08-06T20:00:00+0000,"[(138, 0.023360116), (145, 0.016701385), (189, 0.016518628), (214, 0.012496189), (273, 0.015740765), (322, 0.04302393), (325, 0.010591768), (332, 0.0124424985), (339, 0.020440534), (448, 0.78230053)]"
259,2013-10-25T22:51:10+0000,"[(191, 0.98774135)]"
260,2012-10-03T06:01:00+0000,"[(49, 0.99760634)]"
261,2019-09-24T22:23:26+0000,"[(44, 0.037109364), (261, 0.7954394), (449, 0.16378301)]"
262,2015-05-13T14:22:33+0000,"[(158, 0.03411484), (429, 0.9578523)]"
263,2012-10-03T18:53:00+0000,"[(214, 0.012929791), (397, 0.024594957), (451, 0.9522267)]"
264,2019-11-25T15:11:21+0000,"[(17, 0.06095853), (37, 0.07807668), (186, 0.028485077), (189, 0.024761388), (232, 0.01156073), (341, 0.02251323), (343, 0.016769592), (448, 0.041463327), (458, 0.06829718), (472, 0.024314271), (479, 0.0269928), (484, 0.58656424)]"
265,2016-03-10T01:36:05+0000,"[(214, 0.9918092)]"
266,2018-01-11T13:51:04+0000,"[(231, 0.9878282)]"
267,2010-09-07T21:44:38+0000,"[(255, 0.02125904), (296, 0.9703707)]"
268,2010-10-08T14:47:13+0000,"[(14, 0.05008904), (81, 0.040773913), (112, 0.038535986), (161, 0.1105142), (170, 0.08273711), (198, 0.11805388), (250, 0.03854196), (332, 0.038984116), (415, 0.13349095), (445, 0.09733853), (447, 0.04530614), (492, 0.06305908), (495, 0.10510742)]"
269,2010-08-19T19:18:53+0000,"[(15, 0.112731844), (18, 0.09364646), (33, 0.23749696), (51, 0.11362446), (325, 0.33504477), (430, 0.05804946)]"
270,2007-11-06T14:57:02+0000,"[(0, 0.05894316), (2, 0.068861194), (80, 0.28285426), (90, 0.14131625), (189, 0.2332703), (269, 0.09306759), (276, 0.06368089)]"
271,2012-05-17T17:04:05+0000,"[(38, 0.13551818), (76, 0.06679894), (83, 0.14039017), (150, 0.122953385), (268, 0.06679868), (275, 0.13669133), (296, 0.06677339), (316, 0.12655658), (319, 0.07204468)]"
272,2015-01-26T22:47:26+0000,"[(133, 0.99558383)]"
273,2011-10-07T15:00:51+0000,"[(211, 0.99597496)]"
274,2015-09-28T00:19:46+0000,"[(222, 0.9846361)]"
275,2020-02-06T16:28:31+0000,"[(225, 0.017539157), (453, 0.8878975), (454, 0.013147715), (476, 0.061250746)]"
276,2014-01-26T18:36:10+0000,"[(153, 0.9314185), (359, 0.059105977)]"
277,2008-12-29T17:43:45+0000,"[(59, 0.9875247)]"
278,2010-02-23T21:03:25+0000,"[(72, 0.99613166)]"
279,2012-10-01T13:55:00+0000,"[(125, 0.9876786)]"
280,2014-01-20T14:00:00+0000,"[(143, 0.9824905)]"
281,2012-10-01T20:06:00+0000,
282,2020-03-31T09:50:29+0000,"[(492, 0.99647325)]"
283,2007-10-03T03:48:34+0000,"[(296, 0.9914697)]"
284,2019-05-31T11:55:17+0000,"[(449, 0.9971484)]"
285,2020-01-27T22:17:55+0000,"[(1, 0.03198705), (105, 0.70922804), (110, 0.01922756), (257, 0.033282254), (316, 0.13546525), (326, 0.0323721), (401, 0.012038541), (479, 0.011596098)]"
286,2010-05-19T02:19:35+0000,"[(382, 0.9930208)]"
287,2012-11-01T15:59:00+0000,"[(80, 0.72148186), (345, 0.047134694), (360, 0.1941952), (370, 0.019070266), (489, 0.013677775)]"
288,2020-11-18T20:48:46+0000,"[(327, 0.99260724)]"
289,2016-01-20T00:00:00+0000,"[(285, 0.99339044)]"
290,2012-08-30T19:26:04+0000,"[(33, 0.37525424), (70, 0.3752462), (71, 0.12524581)]"
291,2020-05-04T17:58:29+0000,"[(11, 0.9846457)]"
292,2007-02-16T15:23:11+0000,"[(23, 0.0733082), (103, 0.24587205), (133, 0.04717817), (162, 0.068748556), (180, 0.11121365), (248, 0.073805965), (266, 0.14091365), (276, 0.053127207), (283, 0.1035587), (316, 0.04306331)]"
293,2019-02-08T08:57:19+0000,"[(395, 0.9901866)]"
294,2018-04-11T08:43:15+0000,"[(312, 0.9841584)]"
295,2012-10-26T10:24:05+0000,"[(59, 0.050025087), (113, 0.13364752), (132, 0.067630135), (202, 0.043556824), (236, 0.15298723), (379, 0.45671713), (394, 0.052563492)]"
296,2009-04-20T13:19:42+0000,"[(172, 0.21568121), (268, 0.18072662), (326, 0.21696599), (330, 0.07707085), (379, 0.1564804), (499, 0.0770707)]"
297,2019-10-24T11:48:02+0000,"[(310, 0.99662817)]"
298,2017-07-10T12:01:16+0000,"[(101, 0.9885284)]"
299,2012-10-10T09:45:00+0000,"[(407, 0.9946824)]"
300,2010-07-08T21:47:16+0000,"[(70, 0.101233624), (154, 0.038077895), (199, 0.083537444), (207, 0.20064153), (280, 0.06720674), (296, 0.076842606), (458, 0.39724123)]"
301,2007-09-04T17:47:18+0000,"[(276, 0.9956792)]"
302,2011-06-19T12:04:23+0000,"[(214, 0.99292165)]"
303,2021-03-15T01:03:39+0000,"[(341, 0.99442416)]"
304,2019-09-19T14:35:24+0000,"[(222, 0.98553586)]"
305,2010-07-19T21:52:34+0000,"[(192, 0.37526724), (214, 0.29899788), (425, 0.20147431)]"
306,2019-07-10T07:51:02-0400,"[(162, 0.985742)]"
307,2017-11-20T16:17:49+0000,"[(321, 0.990759)]"
308,2017-12-07T22:02:15+0000,"[(266, 0.9833653)]"
309,2012-06-22T15:47:01+0000,"[(159, 0.98553604)]"
310,2006-12-26T17:43:11+0000,"[(145, 0.9937231)]"
311,2011-02-17T22:45:28+0000,"[(248, 0.987829)]"
312,2017-03-09T13:53:00+0000,"[(404, 0.9827926)]"
313,2010-11-08T18:36:52+0000,"[(80, 0.15008493), (232, 0.12721188), (286, 0.06261636), (336, 0.30841285), (345, 0.125129), (429, 0.08994634), (442, 0.07496158)]"
314,2017-07-24T05:14:30+0000,"[(409, 0.9891519)]"
315,2015-12-27T21:25:25+0000,"[(270, 0.95460534), (456, 0.015894081), (484, 0.015490494)]"
316,2019-04-30T17:14:38+0000,"[(158, 0.024833344), (397, 0.96992344)]"
317,2011-07-06T15:46:48+0000,"[(444, 0.9948777)]"
318,2013-10-22T20:40:32+0000,"[(499, 0.97830397)]"
319,2014-08-18T13:35:18+0000,"[(421, 0.9881186)]"
320,2008-05-27T23:10:21+0000,"[(67, 0.055208385), (126, 0.059553035), (155, 0.04376493), (170, 0.13208161), (186, 0.043180306), (203, 0.1636184), (220, 0.23473202), (268, 0.06488438), (379, 0.07440681), (447, 0.047782186), (473, 0.040033698)]"
321,2017-04-06T22:33:07+0000,"[(439, 0.98778033)]"
322,2020-06-26T17:59:23+0000,"[(329, 0.9966952)]"
323,2013-10-04T22:11:11+0000,"[(471, 0.9885282)]"
324,2015-03-20T16:55:45+0000,"[(19, 0.084647276), (134, 0.065172665), (145, 0.15887731), (189, 0.38281298), (199, 0.13465771), (484, 0.13582666)]"
325,2006-12-04T19:51:48+0000,"[(344, 0.9900195)]"
326,2009-09-15T09:05:26+0000,"[(100, 0.98283964), (113, 0.012394539)]"
327,2013-09-25T06:05:37+0000,"[(1, 0.0152088795), (2, 0.7291614), (138, 0.032292698), (168, 0.027859392), (203, 0.011774383), (231, 0.06318342), (321, 0.014892644), (344, 0.035061095), (375, 0.03100128)]"
328,2007-10-29T20:28:20+0000,"[(55, 0.13814111), (108, 0.083488144), (125, 0.21778786), (169, 0.15457971), (355, 0.14006215), (486, 0.18359949)]"
329,2020-08-03T06:12:49+0000,"[(349, 0.98464584)]"
330,2019-11-08T17:58:48+0000,"[(44, 0.99673843)]"
331,2019-08-22T12:51:36+0000,"[(15, 0.015413284), (19, 0.02606103), (37, 0.01134294), (94, 0.03984191), (97, 0.03373533), (107, 0.028836025), (125, 0.018778376), (266, 0.5192007), (401, 0.045536313), (415, 0.17625552), (473, 0.022324437)]"
332,2020-04-08T16:59:29+0000,"[(275, 0.99503464)]"
333,2010-08-04T17:41:20+0000,"[(207, 0.991789)]"
334,2019-09-05T05:34:44+0000,"[(185, 0.08149535), (365, 0.9153325)]"
335,2018-03-23T01:29:13+0000,"[(282, 0.9882584)]"
336,2010-02-03T17:47:30+0000,"[(101, 0.08348391), (118, 0.09874051), (150, 0.11040373), (196, 0.09511827), (319, 0.093757376), (381, 0.16683906), (439, 0.26948217)]"
337,2017-02-14T14:00:00+0000,"[(4, 0.9925518)]"
338,2016-09-25T08:07:18+0000,"[(292, 0.99398774)]"
339,2015-09-21T17:27:37+0000,"[(369, 0.9815173)]"
340,2016-03-08T15:08:24+0000,"[(320, 0.9804309)]"
341,2019-08-21T10:57:38+0000,"[(386, 0.9948554)]"
342,2011-08-28T02:22:08+0000,"[(71, 0.121973254), (79, 0.11775834), (149, 0.21005203), (153, 0.3069752), (279, 0.05095368), (356, 0.06591263), (451, 0.0683651)]"
343,2019-05-05T15:00:39+0000,"[(26, 0.9866931)]"
344,2008-06-26T12:05:08+0000,"[(404, 0.98180395)]"
345,2014-11-25T19:08:51+0000,"[(163, 0.9940237)]"
346,2015-07-29T07:59:52+0000,"[(37, 0.23294598), (94, 0.106381655), (158, 0.1664583), (232, 0.099979185), (257, 0.06155238), (292, 0.040605266), (339, 0.13484518), (426, 0.038528513), (481, 0.08091617)]"
347,2012-12-12T18:09:32+0000,"[(74, 0.99527)]"
348,2020-01-15T15:33:43+0000,"[(492, 0.99666154)]"
349,2009-02-18T05:06:58+0000,"[(1, 0.9310435), (430, 0.058334544)]"
350,2021-08-29T10:32:53+0000,"[(442, 0.9968516)]"
351,2020-12-28T20:11:50+0000,"[(67, 0.99058455)]"
352,2020-06-12T18:05:28+0000,"[(392, 0.99201304)]"
353,2020-12-30T14:34:13+0000,"[(143, 0.9926071)]"
354,2012-10-12T09:55:00+0000,"[(231, 0.98464555)]"
355,2014-06-03T16:15:52+0000,"[(107, 0.9938009)]"
356,2015-04-10T17:18:57+0000,"[(268, 0.98594326)]"
357,2017-09-20T10:05:17+0000,"[(233, 0.9897111)]"
358,2008-06-09T16:46:43+0000,"[(191, 0.99168295)]"
359,2015-01-21T12:09:21+0000,"[(30, 0.034262605), (49, 0.035807207), (133, 0.0536137), (145, 0.042129885), (158, 0.27905375), (169, 0.0386905), (243, 0.14371482), (248, 0.033475507), (294, 0.038368598), (380, 0.2037671), (442, 0.06555702)]"
360,2012-08-20T16:06:23+0000,"[(402, 0.97920763)]"
361,2012-02-15T17:46:35+0000,"[(403, 0.98703855)]"
362,2015-10-20T03:43:50+0000,"[(393, 0.99132156)]"
363,2016-09-19T21:25:36+0000,"[(24, 0.99124455)]"
364,2013-07-17T20:28:49+0000,"[(484, 0.9952694)]"
365,2012-10-11T15:00:00+0000,"[(135, 0.98839486)]"
366,2012-10-13T15:31:00+0000,"[(151, 0.987829)]"
367,2021-08-19T23:04:30+0000,"[(70, 0.99522126)]"
368,2018-11-05T17:18:36+0000,"[(416, 0.92160815), (449, 0.07319891)]"
369,2019-06-13T11:35:05+0000,"[(51, 0.9908433)]"
370,2017-03-13T09:36:18+0000,"[(340, 0.9939877)]"
371,2019-06-27T10:10:06+0000,
372,2012-10-25T22:00:00+0000,
373,2018-08-09T16:12:11+0000,"[(198, 0.993164)]"
374,2016-12-07T14:17:33+0000,"[(167, 0.9930205)]"
375,2010-03-03T23:03:07+0000,"[(81, 0.05233571), (132, 0.20328493), (240, 0.06438759), (312, 0.075555675), (339, 0.10252044), (435, 0.051747978), (455, 0.124656685), (472, 0.14058542), (492, 0.1358177)]"
376,2007-05-09T00:39:49+0000,"[(330, 0.99207914)]"
377,2008-03-05T23:11:17+0000,"[(316, 0.988395)]"
378,2013-12-06T21:19:27+0000,"[(158, 0.98926824)]"
379,2019-06-30T22:02:53+0000,"[(273, 0.99356073)]"
380,2016-09-28T13:23:00+0000,"[(296, 0.98903227)]"
381,2017-10-09T13:00:00+0000,"[(320, 0.98532206)]"
382,2007-03-08T17:48:36+0000,"[(478, 0.98981595)]"
383,2014-04-22T21:42:27+0000,"[(81, 0.99100876)]"
384,2008-10-22T20:53:13+0000,"[(45, 0.98852503)]"
385,2012-05-25T09:28:57+0000,"[(97, 0.060624883), (133, 0.15727456), (135, 0.0717838), (232, 0.06398659), (356, 0.15637006), (433, 0.12034801), (440, 0.20850988), (458, 0.10642974)]"
386,2010-07-08T17:36:53+0000,"[(255, 0.12922163), (437, 0.8503669), (472, 0.011987232)]"
387,2015-08-10T16:22:16+0000,"[(37, 0.013197983), (94, 0.01514273), (211, 0.026011426), (276, 0.016366456), (325, 0.014903318), (328, 0.014854859), (359, 0.010215063), (397, 0.6056773), (458, 0.012179939), (471, 0.013240571), (484, 0.084021345)]"
388,2019-01-08T15:36:11+0000,"[(4, 0.023801392), (59, 0.03203467), (94, 0.020569285), (107, 0.022632318), (110, 0.012023366), (126, 0.75164855), (154, 0.017708078), (325, 0.019847358), (336, 0.023043925), (454, 0.024768965), (476, 0.036814485)]"
389,2019-08-01T15:40:24+0000,"[(257, 0.99292177)]"
390,2019-08-09T05:51:49+0000,"[(7, 0.18111344), (89, 0.083322436), (145, 0.124956094), (296, 0.10729694), (319, 0.071565345), (358, 0.07155997), (448, 0.19932735), (472, 0.09056611)]"
391,2013-08-12T15:06:00+0000,"[(260, 0.9787654)]"
392,2017-08-11T17:29:18+0000,"[(138, 0.9907589)]"
393,2008-06-02T17:09:39+0000,"[(10, 0.76455384), (138, 0.04247628), (158, 0.11467458), (233, 0.04418166), (321, 0.029486725)]"
394,2014-05-24T13:51:32+0000,"[(21, 0.05565094), (51, 0.38128296), (91, 0.07477087), (119, 0.055665273), (199, 0.13872297), (286, 0.05566052), (308, 0.055637956), (429, 0.06887188), (479, 0.059165996)]"
395,2010-03-05T08:30:05+0000,"[(498, 0.9971806)]"
396,2012-10-11T06:41:00+0000,"[(10, 0.93687016), (95, 0.012064301), (276, 0.0179403), (454, 0.015153768)]"
397,2015-10-22T10:53:20+0000,"[(399, 0.9818542)]"
398,2010-03-19T17:05:37+0000,"[(493, 0.9864986)]"
399,2016-11-11T10:52:01+0000,"[(294, 0.99433565)]"
400,2014-04-23T08:50:41+0000,"[(138, 0.037119288), (339, 0.028133733), (375, 0.9301445)]"
401,2014-08-26T22:34:36+0000,"[(403, 0.9859432)]"
402,2014-12-03T03:49:43+0000,"[(48, 0.99339044)]"
403,2017-07-19T05:07:43+0000,"[(461, 0.98720413)]"
404,2012-07-26T17:14:23+0000,"[(10, 0.28121176), (49, 0.04634039), (70, 0.11340214), (150, 0.07310442), (157, 0.047221802), (165, 0.04353486), (296, 0.049563706), (316, 0.062971), (476, 0.121331975), (478, 0.11675497)]"
405,2020-04-23T13:45:44+0000,"[(59, 0.9778216)]"
406,2014-03-10T22:01:33+0000,"[(192, 0.9946629)]"
407,2018-04-24T18:00:00+0000,"[(118, 0.99238145)]"
408,2012-10-01T20:37:00+0000,
409,2015-12-29T12:57:26-0500,"[(4, 0.032340813), (59, 0.010085061), (76, 0.01276696), (395, 0.8689303), (397, 0.045182336)]"
410,2011-06-30T17:01:00+0000,"[(126, 0.058891233), (294, 0.48933244), (327, 0.024794376), (345, 0.235428), (381, 0.040859275), (447, 0.09251051)]"
411,2014-07-03T18:43:22+0000,"[(368, 0.9946341)]"
412,2013-11-22T15:59:24+0000,"[(390, 0.986328)]"
413,2017-12-01T03:21:36+0000,"[(95, 0.025082132), (264, 0.9401901), (442, 0.011600914), (499, 0.013400912)]"
414,2008-01-03T20:09:35+0000,"[(451, 0.98116386)]"
415,2016-12-06T20:22:56+0000,"[(326, 0.99001867)]"
416,2012-10-01T08:45:00+0000,"[(391, 0.9944243)]"
417,2013-09-26T20:38:39+0000,"[(220, 0.90436125), (449, 0.08803235)]"
418,2015-06-12T16:25:15+0000,"[(408, 0.9938393)]"
419,2014-03-19T13:33:33+0000,"[(479, 0.9859425)]"
420,2014-09-13T07:37:39+0000,"[(490, 0.99002093)]"
421,2015-01-08T15:44:21+0000,"[(191, 0.9872045)]"
422,2011-08-19T16:24:06+0000,"[(487, 0.9756582)]"
423,2017-06-16T19:38:48+0000,"[(240, 0.3078487), (265, 0.50832474), (360, 0.10735922)]"
424,2016-03-04T12:09:11-0500,"[(51, 0.02139936), (53, 0.0101275435), (79, 0.030393466), (94, 0.019872963), (230, 0.7107355), (281, 0.02469873), (340, 0.033825237), (380, 0.044046648), (471, 0.023792472), (484, 0.020378938), (493, 0.012715083)]"
425,2009-03-13T19:48:28+0000,"[(415, 0.99059844)]"
426,2017-11-06T11:45:48+0000,"[(379, 0.9893826)]"
427,2018-12-07T23:13:54+0000,"[(168, 0.9902146)]"
428,2014-06-13T17:18:45+0000,"[(155, 0.9866931)]"
429,2016-05-18T19:00:03+0000,"[(138, 0.98613846)]"
430,2007-07-19T00:41:29+0000,"[(43, 0.98574257)]"
431,2016-09-22T14:06:44+0000,"[(83, 0.23291858), (161, 0.043574058), (230, 0.092623375), (232, 0.08969687), (397, 0.19619116), (418, 0.04007431), (421, 0.05936528), (454, 0.053376846), (481, 0.1528932)]"
432,2018-02-01T16:48:41+0000,"[(396, 0.9893827)]"
433,2016-01-25T11:50:21+0000,"[(479, 0.99232775)]"
434,2020-04-27T20:37:31+0000,"[(473, 0.9886589)]"
435,2010-01-28T01:55:44+0000,"[(31, 0.033420917), (48, 0.13882858), (103, 0.049629234), (125, 0.049280513), (154, 0.03413655), (255, 0.03935155), (330, 0.16136976), (349, 0.14007628), (356, 0.09138548), (394, 0.036884006), (404, 0.094031766), (430, 0.10011684)]"
436,2013-10-22T18:20:00+0000,"[(378, 0.99243534)]"
437,2013-12-31T15:24:27+0000,"[(157, 0.98752445)]"
438,2007-11-14T12:23:16+0000,"[(82, 0.9923409)]"
439,2016-11-10T16:44:02+0000,"[(110, 0.013921387), (379, 0.9739316)]"
440,2012-01-23T19:28:30+0000,"[(440, 0.98651326)]"
441,2014-11-13T13:05:19+0000,"[(44, 0.11634), (181, 0.013680614), (215, 0.02255915), (341, 0.022582639), (397, 0.18318334), (409, 0.23916434), (449, 0.3894234)]"
442,2008-08-06T21:11:08+0000,"[(53, 0.3340042), (232, 0.3339867)]"
443,2012-03-16T13:16:28+0000,"[(98, 0.976169)]"
444,2009-05-29T22:04:14+0000,"[(332, 0.98003954)]"
445,2020-08-18T14:00:19+0000,"[(199, 0.99748594)]"
446,2011-09-19T18:16:00+0000,"[(206, 0.9808067)]"
447,2008-10-17T23:31:09+0000,"[(364, 0.9936091)]"
448,2012-12-07T17:17:03+0000,"[(51, 0.013794033), (380, 0.97730136)]"
449,2014-11-12T17:49:15+0000,"[(484, 0.9959263)]"
450,2012-10-02T12:05:00+0000,"[(225, 0.98903245)]"
451,2012-11-03T01:13:00+0000,"[(322, 0.99784905)]"
452,2021-03-22T19:36:35+0000,
453,2019-09-19T19:21:13+0000,"[(221, 0.9803437)]"
454,2015-08-21T01:45:47+0000,"[(102, 0.9949729)]"
455,2015-09-17T18:38:35+0000,"[(67, 0.98469627)]"
456,2019-06-04T01:22:15+0000,"[(97, 0.014698697), (295, 0.98134863)]"
457,2013-11-07T05:25:11+0000,"[(14, 0.011930182), (269, 0.5337164), (449, 0.08402045), (457, 0.36041245)]"
458,2015-02-12T22:09:35+0000,"[(125, 0.5350429), (132, 0.3226678)]"
459,2015-09-16T13:57:24+0000,"[(493, 0.9959756)]"
460,2011-07-20T09:03:50+0000,"[(10, 0.13414505), (154, 0.044095192), (240, 0.12534207), (288, 0.04618122), (296, 0.064036705), (355, 0.19552615), (375, 0.34779906)]"
461,2014-12-03T21:52:13+0000,"[(444, 0.9161641), (449, 0.07645734)]"
462,2011-04-14T15:32:26+0000,"[(17, 0.9857419)]"
463,2020-05-26T15:21:01+0000,"[(317, 0.99255204)]"
464,2015-01-08T16:06:28+0000,"[(37, 0.99432904)]"
465,2013-04-18T07:45:26+0000,"[(119, 0.9878472)]"
466,2020-10-16T12:11:03+0000,"[(66, 0.99537945)]"
467,2009-11-27T20:53:23+0000,"[(332, 0.9787655)]"
468,2015-09-16T12:23:44+0000,"[(400, 0.9787656)]"
469,2016-07-15T02:56:14+0000,"[(135, 0.9881896)]"
470,2015-01-08T22:47:27+0000,"[(211, 0.012610635), (350, 0.07728831), (484, 0.904609)]"
471,2020-10-02T11:36:01+0000,"[(435, 0.9955445)]"
472,2021-04-05T14:11:33+0000,"[(135, 0.12569112), (143, 0.057078052), (147, 0.13188638), (153, 0.03380915), (242, 0.10228487), (268, 0.14661004), (296, 0.057506807), (341, 0.11215181), (378, 0.036101516), (415, 0.1671747)]"
473,2012-10-08T13:03:00+0000,
474,2010-11-12T00:54:35+0000,"[(214, 0.7612979), (452, 0.22655496)]"
475,2019-04-30T11:20:40+0000,"[(275, 0.75777847), (449, 0.22767708)]"
476,2020-06-01T20:01:48+0000,"[(135, 0.01094784), (167, 0.024272352), (199, 0.01963154), (238, 0.74156713), (240, 0.024165738), (316, 0.0104149915), (325, 0.015985077), (395, 0.027654832), (397, 0.06360163), (471, 0.020285377)]"
477,2007-04-16T18:58:07+0000,"[(376, 0.98903257)]"
478,2019-03-25T22:13:40+0000,"[(4, 0.99281985)]"
479,2013-05-13T06:09:57+0000,"[(421, 0.99347687)]"
480,2012-04-18T21:50:43+0000,"[(360, 0.9811687)]"
481,2015-01-20T23:02:44+0000,"[(387, 0.9944857)]"
482,2017-03-12T11:41:08+0000,
483,2014-02-25T21:27:33+0000,"[(361, 0.9908437)]"
484,2013-11-29T17:52:00+0000,"[(280, 0.9881188)]"
485,2011-01-27T21:57:03+0000,"[(458, 0.9954214)]"
486,2017-03-14T15:35:50+0000,
487,2010-07-15T21:28:41+0000,"[(48, 0.09746202), (83, 0.050183307), (98, 0.013906001), (145, 0.09021293), (191, 0.2223639), (321, 0.054501973), (448, 0.10174176), (449, 0.27233267), (467, 0.052652683)]"
488,2011-10-21T18:31:23+0000,"[(17, 0.08670229), (44, 0.08853856), (74, 0.16270645), (132, 0.084634975), (199, 0.094813675), (209, 0.06448344), (255, 0.13222465), (330, 0.121239685), (461, 0.030885778), (484, 0.033796437), (492, 0.06795)]"
489,2007-12-17T18:20:49+0000,"[(104, 0.9875248)]"
490,2013-10-24T22:47:47+0000,"[(29, 0.06875991), (49, 0.16031095), (138, 0.033256628), (159, 0.032517485), (222, 0.19440936), (225, 0.077934586), (289, 0.032873046), (296, 0.13341124), (449, 0.23845853)]"
491,2012-10-24T19:57:00+0000,"[(37, 0.024870634), (49, 0.62053657), (53, 0.022940196), (97, 0.011241864), (229, 0.011262497), (275, 0.011359386), (296, 0.012035851), (307, 0.2434067), (397, 0.017673586)]"
492,2012-10-02T04:28:00+0000,"[(19, 0.99548393)]"
493,2018-03-20T11:44:39+0000,"[(303, 0.990759)]"
494,2018-11-07T18:07:18+0000,"[(381, 0.987829)]"
495,2014-07-31T11:30:42+0000,"[(339, 0.98553556)]"
496,2012-11-02T15:33:00+0000,"[(27, 0.011989469), (37, 0.014966572), (98, 0.013237914), (113, 0.640893), (162, 0.020416755), (280, 0.052794456), (302, 0.13178197), (345, 0.023601677), (472, 0.023371203), (485, 0.016334921)]"
497,2012-10-01T12:00:00+0000,"[(51, 0.9965693)]"
498,2011-01-12T18:01:38+0000,"[(157, 0.9815178)]"
499,2008-06-30T12:33:47+0000,"[(359, 0.9978809)]"
500,2012-10-01T12:30:00+0000,
501,2013-11-20T17:45:52-0500,"[(10, 0.058051795), (37, 0.019207105), (38, 0.014394217), (105, 0.02732261), (110, 0.034932606), (145, 0.017336397), (153, 0.020137945), (154, 0.016491339), (158, 0.086681716), (273, 0.013098171), (294, 0.012492114), (326, 0.014260124), (370, 0.010063158), (379, 0.015706733), (380, 0.020149237), (392, 0.0324843), (401, 0.44266438), (404, 0.010258534), (471, 0.021745605), (479, 0.071799286)]"
502,2017-03-15T07:30:00+0000,"[(153, 0.994197)]"
503,2018-03-02T15:08:06+0000,"[(23, 0.037109528), (36, 0.04090746), (237, 0.07475703), (302, 0.18236256), (327, 0.038549326), (343, 0.07413997), (345, 0.23975624), (364, 0.083601125), (444, 0.07654577), (467, 0.078967646), (489, 0.037075277)]"
504,2013-10-18T11:16:50+0000,"[(433, 0.9837496)]"
505,2014-12-01T17:19:38+0000,"[(24, 0.087373994), (98, 0.0697978), (154, 0.22373459), (264, 0.13688563), (327, 0.055253446), (336, 0.039031565), (399, 0.033036217), (463, 0.105502), (473, 0.04301203), (475, 0.17475519)]"
506,2009-10-30T17:26:09+0000,"[(384, 0.9940804)]"
507,2017-02-10T13:25:43+0000,"[(135, 0.9844528)]"
508,2020-06-23T12:13:25+0000,"[(215, 0.98811865)]"
509,2021-08-01T16:02:49+0000,"[(258, 0.9938087)]"
510,2010-08-24T15:11:41+0000,"[(18, 0.23545036), (276, 0.13949881), (305, 0.11309896), (322, 0.200131), (471, 0.067542635), (492, 0.1861498)]"
511,2019-12-19T23:16:19+0000,"[(309, 0.99690825)]"
512,2012-10-09T13:32:00+0000,"[(203, 0.99728036)]"
513,2012-10-19T13:55:41+0000,"[(326, 0.117114946), (492, 0.8597202)]"
514,2019-09-09T12:00:15+0000,"[(495, 0.9922633)]"
515,2007-07-27T14:09:37+0000,"[(242, 0.08182834), (430, 0.91316634)]"
516,2019-11-06T20:51:53+0000,"[(110, 0.9966168)]"
517,2009-03-14T01:41:48+0000,"[(14, 0.15598343), (187, 0.071306854), (189, 0.18657064), (200, 0.15473747), (430, 0.37316018)]"
518,2008-10-16T20:46:41+0000,"[(44, 0.058164768), (49, 0.037425973), (51, 0.017513808), (70, 0.014768374), (138, 0.013457105), (145, 0.019565081), (168, 0.029974457), (191, 0.015885476), (257, 0.011823355), (273, 0.049899124), (321, 0.017704498), (325, 0.030984035), (326, 0.018777497), (339, 0.04178101), (380, 0.016436202), (397, 0.023407537), (426, 0.46861047), (444, 0.053116806), (449, 0.020869296)]"
519,2019-10-09T08:04:31+0000,"[(139, 0.99260724)]"
520,2016-11-08T11:44:01+0000,"[(370, 0.9946342)]"
521,2019-03-21T14:06:00+0000,"[(49, 0.11597706), (167, 0.056629997), (313, 0.02803932), (397, 0.13900995), (486, 0.64482737)]"
522,2012-04-17T21:30:42+0000,"[(0, 0.12512879), (20, 0.10935654), (30, 0.06260585), (444, 0.0706776), (449, 0.57035035)]"
523,2019-06-13T05:59:13+0000,"[(18, 0.9756582)]"
524,2013-02-25T18:44:43+0000,"[(394, 0.97876567)]"
525,2019-05-14T14:33:00+0000,"[(390, 0.9955642)]"
526,2015-05-11T10:17:42+0000,"[(391, 0.9915419)]"
527,2021-06-23T16:02:14+0000,"[(360, 0.9912452)]"
528,2013-08-21T17:42:34+0000,"[(37, 0.9872039)]"
529,2016-02-29T15:00:01+0000,"[(305, 0.9833657)]"
530,2011-07-01T08:15:16+0000,"[(331, 0.99011827)]"
531,2019-12-05T02:05:44+0000,"[(283, 0.98363906)]"
532,2010-04-07T18:18:38+0000,"[(49, 0.5040862), (53, 0.05966834), (86, 0.05977627), (100, 0.06261473), (281, 0.053922545), (337, 0.055406693), (478, 0.155215)]"
533,2012-12-10T16:03:48+0000,"[(41, 0.5569235), (72, 0.031760827), (168, 0.05080787), (214, 0.026436526), (232, 0.010254373), (261, 0.015784128), (285, 0.15397176), (321, 0.015104219), (395, 0.05879552), (397, 0.021560038)]"
534,2016-01-04T23:17:56+0000,"[(31, 0.32500947), (138, 0.06676399), (255, 0.12104082), (492, 0.4210482)]"
535,2016-09-13T16:26:54+0000,"[(4, 0.032590352), (37, 0.07124769), (51, 0.015536448), (72, 0.010503538), (94, 0.0143705), (111, 0.013457071), (168, 0.02401907), (198, 0.02335764), (211, 0.025379876), (292, 0.012577124), (326, 0.28680778), (328, 0.010219439), (345, 0.012534025), (395, 0.051548865), (397, 0.11762879), (481, 0.013442949), (484, 0.0788766)]"
536,2019-09-08T15:38:21+0000,"[(231, 0.9794092)]"
