,published_at,topic_class
85,2010-06-28T18:32:18+0000,"[(10, 0.94554555)]"
86,2017-01-24T23:15:09+0000,"[(27, 0.9906643)]"
87,2015-02-13T22:39:51+0000,"[(21, 0.16553047), (45, 0.7960597)]"
88,2014-12-05T15:35:11+0000,"[(7, 0.9702952)]"
89,2016-09-20T11:24:53+0000,"[(28, 0.98789966)]"
90,2011-06-07T17:57:49+0000,"[(35, 0.9929986)]"
91,2021-10-18T08:00:25+0000,"[(35, 0.55147237), (43, 0.42892915)]"
92,2016-02-05T16:37:00+0000,"[(30, 0.9853709)]"
93,2015-10-12T05:13:49+0000,"[(18, 0.9888619)]"
94,2015-03-29T03:13:57+0000,"[(43, 0.9919627)]"
95,2012-10-02T18:23:00+0000,"[(19, 0.99797904)]"
96,2018-11-30T11:38:30+0000,"[(29, 0.086813144), (33, 0.04112862), (43, 0.7268027), (46, 0.13931586)]"
97,2016-07-22T11:44:12+0000,"[(28, 0.99615645)]"
98,2011-11-17T11:50:06+0000,"[(42, 0.94554675)]"
99,2021-02-19T16:48:01+0000,"[(24, 0.059964173), (25, 0.658559), (33, 0.27168092)]"
100,2014-08-21T08:59:31+0000,"[(32, 0.96732473)]"
101,2018-02-13T05:00:00+0000,"[(9, 0.066102766), (12, 0.93076944)]"
102,2012-10-09T06:12:00+0000,"[(35, 0.9859968)]"
103,2008-03-18T01:15:41+0000,"[(9, 0.49649057), (17, 0.012681981), (24, 0.14807728), (26, 0.31253245), (32, 0.028724592)]"
104,2007-08-16T21:27:50+0000,"[(28, 0.9735101)]"
105,2015-10-16T17:21:29+0000,"[(39, 0.97957563)]"
106,2017-11-08T12:52:00+0000,"[(8, 0.98217803)]"
107,2018-05-09T14:37:57+0000,"[(4, 0.9777231)]"
108,2017-04-27T19:23:42+0000,"[(24, 0.94146955), (46, 0.0519064)]"
109,2011-06-13T21:32:25+0000,"[(29, 0.95737636)]"
110,2016-07-21T18:59:41+0000,"[(10, 0.9935938)]"
111,2013-05-20T17:39:16+0000,"[(41, 0.9925746)]"
112,2020-09-06T18:58:46+0000,"[(13, 0.9955038)]"
113,2017-06-26T15:12:46+0000,"[(30, 0.98514915)]"
114,2017-09-06T07:25:38+0000,"[(18, 0.9898951)]"
115,2011-08-16T01:13:41+0000,"[(7, 0.9866513)]"
116,2020-02-28T20:36:23+0000,"[(24, 0.21577579), (26, 0.0777612), (33, 0.105826594), (36, 0.22877522), (44, 0.17012571), (49, 0.1965856)]"
117,2011-03-30T20:25:57+0000,"[(4, 0.6563048), (31, 0.3250709), (48, 0.0149513455)]"
118,2015-09-25T10:00:00+0000,"[(33, 0.9926278)]"
119,2013-04-09T21:52:09+0000,"[(21, 0.99719155)]"
120,2007-11-12T14:23:23+0000,"[(17, 0.24329352), (44, 0.7517311)]"
121,2020-02-20T03:08:38+0000,"[(33, 0.9937553)]"
122,2008-06-11T16:42:59+0000,"[(39, 0.95332)]"
123,2018-11-07T10:46:58+0000,"[(11, 0.16665477), (24, 0.82854325)]"
124,2013-03-11T16:59:38+0000,"[(26, 0.42159787), (46, 0.55919737)]"
125,2016-09-23T09:16:52+0000,"[(30, 0.9880471)]"
126,2021-09-09T11:40:58+0000,"[(14, 0.901982)]"
127,2011-05-19T17:45:37+0000,"[(6, 0.9423376)]"
128,2013-07-28T11:00:00+0000,"[(26, 0.41750073), (27, 0.5767825)]"
129,2016-08-20T08:11:46+0000,"[(36, 0.99489504)]"
130,2020-09-16T03:07:16+0000,"[(33, 0.9939105)]"
131,2020-11-12T00:23:38+0000,"[(46, 0.9815064)]"
132,2008-03-14T09:54:35+0000,"[(7, 0.031745594), (24, 0.39290124), (27, 0.54400104)]"
133,2017-03-13T13:30:24+0000,"[(4, 0.18756604), (32, 0.8008613)]"
134,2019-03-27T16:51:47+0000,"[(38, 0.9970474)]"
135,2014-03-18T12:56:09+0000,"[(20, 0.9760903)]"
136,2019-02-01T07:02:21+0000,"[(15, 0.93465954)]"
137,2016-09-09T09:17:00+0000,"[(35, 0.9855858)]"
138,2021-05-07T13:10:06+0000,"[(32, 0.1442506), (37, 0.01278261), (39, 0.35227326), (45, 0.48759422)]"
139,2017-01-30T14:06:33+0000,"[(31, 0.98492104)]"
140,2011-07-18T07:54:48+0000,"[(0, 0.9693715)]"
141,2021-02-11T21:53:14+0000,"[(1, 0.609702), (7, 0.020257961), (11, 0.020127155), (26, 0.26434165), (32, 0.08122078)]"
142,2012-01-11T14:38:47+0000,"[(12, 0.98860174)]"
143,2017-02-02T23:10:50+0000,"[(37, 0.9573833)]"
144,2016-11-30T20:06:08+0000,"[(24, 0.33737323), (34, 0.6544892)]"
145,2018-06-06T16:30:41+0000,"[(33, 0.99262774)]"
146,2016-01-11T11:29:03-0500,"[(1, 0.01717339), (3, 0.03369107), (22, 0.013116791), (24, 0.13648607), (38, 0.049616136), (43, 0.711635), (44, 0.022535896)]"
147,2014-11-29T12:21:36+0000,"[(30, 0.9836636)]"
148,2020-09-17T15:57:50+0000,"[(21, 0.51028365), (33, 0.47916326)]"
149,2011-02-07T23:10:42+0000,"[(19, 0.9881908)]"
150,2015-04-13T16:16:05+0000,"[(29, 0.9075977), (32, 0.087294735)]"
151,2012-11-05T06:36:34+0000,"[(22, 0.6050339), (24, 0.3580335)]"
152,2020-12-04T18:28:39+0000,"[(37, 0.6202142), (44, 0.37678474)]"
153,2020-10-14T09:48:51+0000,"[(40, 0.9932863)]"
154,2009-04-01T14:20:14+0000,"[(27, 0.9956816)]"
155,2016-07-08T13:34:27+0000,"[(26, 0.9855818)]"
156,2016-04-28T20:26:47+0000,"[(38, 0.9928967)]"
157,2012-10-08T10:56:30+0000,
158,2020-07-28T15:00:07+0000,"[(15, 0.014602943), (33, 0.9524055), (37, 0.017720385)]"
159,2018-02-26T06:41:19+0000,"[(12, 0.9955646)]"
160,2009-08-20T15:32:56+0000,"[(27, 0.991622)]"
161,2016-03-14T19:58:52+0000,"[(5, 0.9821785)]"
162,2016-12-12T20:19:03+0000,"[(2, 0.01242277), (14, 0.5816961), (17, 0.12619746), (24, 0.1893232), (26, 0.058049925), (32, 0.02809853)]"
163,2015-08-03T10:18:40+0000,"[(49, 0.987746)]"
164,2010-11-12T18:28:03+0000,"[(1, 0.052273337), (8, 0.74641216), (24, 0.10290443), (25, 0.060758006), (43, 0.025060682)]"
165,2007-01-18T19:57:17+0000,"[(44, 0.9932858)]"
166,2016-10-12T09:45:55+0000,"[(24, 0.98599195)]"
167,2011-03-02T13:08:52+0000,"[(14, 0.99147636)]"
168,2011-06-11T19:58:27+0000,"[(40, 0.9346524)]"
169,2014-04-24T04:08:05+0000,"[(24, 0.9815014)]"
170,2012-07-10T18:59:14+0000,"[(15, 0.16514389), (17, 0.7548347)]"
171,2015-06-16T12:56:19+0000,"[(14, 0.9899975)]"
172,2009-09-25T13:31:52+0000,"[(24, 0.032009177), (26, 0.32485977), (32, 0.06204586), (33, 0.014986673), (38, 0.481943), (43, 0.07598257)]"
173,2014-05-08T14:53:51+0000,"[(36, 0.9867541)]"
174,2009-07-14T20:07:09+0000,"[(26, 0.3930904), (32, 0.13441041), (37, 0.46103224)]"
175,2019-09-26T09:27:32+0000,"[(5, 0.9807806)]"
176,2013-02-28T11:47:45+0000,"[(26, 0.9976714)]"
177,2012-09-24T21:22:51+0000,"[(17, 0.97277206)]"
178,2015-10-14T18:20:54+0000,"[(26, 0.019950233), (32, 0.30445516), (43, 0.66514415)]"
179,2012-09-10T00:02:03+0000,"[(43, 0.918296)]"
180,2019-06-04T00:48:42+0000,"[(1, 0.99299836)]"
181,2019-03-12T14:43:17+0000,"[(11, 0.9783477), (40, 0.012507536)]"
182,2009-07-06T19:41:44+0000,"[(10, 0.9423414)]"
183,2017-02-03T13:01:52+0000,"[(32, 0.7335865), (44, 0.2642258)]"
184,2017-10-12T11:20:30+0000,
185,2007-03-15T01:22:09+0000,"[(24, 0.9962721)]"
186,2012-10-26T04:59:00+0000,"[(32, 0.5080228), (40, 0.4835538)]"
187,2015-03-25T16:57:43+0000,"[(6, 0.8385806), (32, 0.036544982), (33, 0.111047745)]"
188,2011-02-18T00:01:57+0000,"[(28, 0.9183224)]"
189,2021-04-19T13:06:24+0000,"[(35, 0.9915503)]"
190,2007-11-14T21:36:16+0000,"[(48, 0.96230316)]"
191,2021-07-27T14:17:49+0000,"[(14, 0.9831207), (38, 0.0133227585)]"
192,2015-07-04T15:28:03+0000,"[(41, 0.99481404)]"
193,2020-07-30T16:35:10+0000,"[(21, 0.2895438), (24, 0.11838205), (33, 0.28381932), (37, 0.03807727), (48, 0.26679215)]"
194,2014-02-12T14:24:15+0000,"[(40, 0.9874334)]"
195,2012-10-02T13:35:00+0000,"[(8, 0.9975618)]"
196,2021-06-17T13:36:06+0000,"[(5, 0.020555565), (27, 0.8647831), (29, 0.090313725), (32, 0.019698968)]"
197,2017-08-04T09:36:11+0000,"[(47, 0.9853703)]"
198,2018-06-07T15:06:40+0000,"[(16, 0.9700152), (43, 0.018688122)]"
199,2012-06-11T16:32:50+0000,"[(37, 0.9636979)]"
200,2011-01-27T22:45:01+0000,"[(6, 0.08292672), (24, 0.4277101), (33, 0.43057856)]"
201,2015-05-09T18:00:00+0000,"[(24, 0.9949462)]"
202,2014-08-25T21:02:12+0000,"[(33, 0.045668814), (43, 0.95004386)]"
203,2008-05-07T22:43:32+0000,"[(4, 0.26198116), (34, 0.69001067)]"
204,2018-06-12T12:37:08+0000,"[(2, 0.030769005), (21, 0.957799)]"
205,2015-07-24T22:13:30+0000,"[(18, 0.07572617), (26, 0.31375626), (33, 0.6016449)]"
206,2015-08-24T01:00:15+0000,"[(19, 0.9910898)]"
207,2017-05-28T19:12:49+0000,"[(2, 0.41770542), (17, 0.036676966), (24, 0.19209722), (26, 0.21270916), (32, 0.074808724), (33, 0.062394295)]"
208,2019-05-13T13:51:01+0000,"[(21, 0.9957383)]"
209,2013-04-17T16:11:36+0000,"[(14, 0.23427562), (45, 0.757721)]"
210,2012-10-02T15:00:00+0000,"[(38, 0.9973507)]"
211,2014-07-18T12:39:41+0000,"[(6, 0.56708694), (24, 0.4187911)]"
212,2012-10-03T15:24:00+0000,"[(1, 0.9957749)]"
213,2011-10-27T23:36:57+0000,"[(15, 0.97549546)]"
214,2008-12-02T23:03:21+0000,"[(12, 0.9846829)]"
215,2015-06-20T13:53:30+0000,"[(0, 0.9919001)]"
216,2016-03-16T23:11:42+0000,"[(23, 0.9803974)]"
217,2021-03-30T12:27:27+0000,"[(5, 0.9921585)]"
218,2017-12-13T21:31:38+0000,"[(25, 0.1485218), (33, 0.8444155)]"
219,2013-05-14T12:02:00+0000,"[(29, 0.32119876), (33, 0.6673664)]"
220,2011-03-31T10:00:22+0000,"[(44, 0.99346524)]"
221,2018-10-31T10:38:22+0000,"[(2, 0.038043536), (5, 0.021781934), (16, 0.022923145), (25, 0.07088466), (27, 0.13984804), (33, 0.03764469), (49, 0.66678476)]"
222,2015-01-16T13:24:27+0000,"[(27, 0.9607879)]"
223,2019-08-25T19:04:53+0000,"[(2, 0.99066454)]"
224,2016-06-20T10:00:00+0000,"[(23, 0.99029565)]"
225,2013-03-25T16:49:04+0000,"[(33, 0.97276217)]"
226,2007-11-20T23:20:17+0000,"[(10, 0.11634734), (19, 0.18078136), (33, 0.28277925), (43, 0.38834864)]"
227,2017-03-28T17:54:40+0000,"[(38, 0.37179294), (41, 0.6204618)]"
228,2017-05-30T01:02:20+0000,"[(3, 0.9871027)]"
229,2009-08-07T15:05:40+0000,"[(39, 0.93464434)]"
230,2012-10-24T12:00:00+0000,"[(24, 0.9955026)]"
231,2013-08-16T17:03:20+0000,"[(29, 0.98934484)]"
232,2016-06-20T15:20:56+0000,"[(3, 0.027526628), (24, 0.84797704), (32, 0.118226506)]"
233,2008-12-05T02:12:17+0000,"[(2, 0.99209493)]"
234,2011-09-26T22:57:13+0000,"[(26, 0.6016594), (49, 0.373065)]"
235,2007-04-20T00:45:20+0000,"[(32, 0.17281957), (35, 0.8103344)]"
236,2012-10-03T12:47:00+0000,"[(25, 0.99533176)]"
237,2008-06-13T15:56:23+0000,"[(30, 0.18078963), (38, 0.80951124)]"
238,2012-10-05T17:37:00+0000,"[(34, 0.9900995)]"
239,2015-10-30T06:37:06+0000,"[(7, 0.28695872), (32, 0.34748426), (43, 0.34905922)]"
240,2017-03-08T19:54:28+0000,"[(5, 0.9963427)]"
241,2018-06-06T09:53:18+0000,"[(26, 0.80703), (49, 0.1866905)]"
242,2008-01-24T16:35:23+0000,"[(13, 0.19178307), (24, 0.7698033)]"
243,2015-11-24T11:25:41+0000,"[(1, 0.98078024)]"
244,2017-02-09T10:03:23+0000,"[(43, 0.99746627)]"
245,2016-10-21T12:08:24-0400,"[(5, 0.10043701), (27, 0.7180547), (33, 0.17886645)]"
246,2020-06-15T11:48:04+0000,"[(44, 0.9891086)]"
247,2012-11-02T18:26:00+0000,"[(6, 0.4114321), (8, 0.015753204), (24, 0.40846094), (25, 0.15903272)]"
248,2018-12-20T13:03:48+0000,"[(12, 0.02888606), (25, 0.028261604), (32, 0.93579096)]"
249,2010-03-04T17:05:29+0000,"[(46, 0.9865731)]"
250,2014-10-02T19:56:18+0000,"[(39, 0.98804593)]"
251,2017-04-11T17:15:00+0000,"[(45, 0.96078855)]"
252,2015-04-28T16:56:26+0000,"[(15, 0.72121197), (32, 0.092908666), (39, 0.17881002)]"
253,2020-01-22T14:26:48+0000,"[(33, 0.9939472)]"
254,2021-03-15T21:39:14+0000,"[(11, 0.1754763), (39, 0.8195222)]"
255,2013-07-15T11:54:10+0000,"[(1, 0.9777215)]"
256,2019-10-15T13:32:12+0000,"[(2, 0.68062556), (33, 0.12835336), (43, 0.1878005)]"
257,2017-11-07T18:52:08+0000,"[(45, 0.9917628)]"
258,2015-08-06T20:00:00+0000,"[(12, 0.027892428), (17, 0.10714304), (24, 0.16565652), (26, 0.24491669), (30, 0.05795653), (33, 0.15112631), (48, 0.23216066)]"
259,2013-10-25T22:51:10+0000,"[(13, 0.5313042), (32, 0.45698524)]"
260,2012-10-03T06:01:00+0000,"[(32, 0.99764895)]"
261,2019-09-24T22:23:26+0000,"[(12, 0.109881856), (13, 0.39650646), (32, 0.3962715), (39, 0.09394363)]"
262,2015-05-13T14:22:33+0000,"[(14, 0.99209493)]"
263,2012-10-03T18:53:00+0000,"[(20, 0.9957197)]"
264,2019-11-25T15:11:21+0000,"[(45, 0.9964226)]"
265,2016-03-10T01:36:05+0000,"[(26, 0.35623157), (30, 0.09662659), (43, 0.5394327)]"
266,2018-01-11T13:51:04+0000,"[(46, 0.9880469)]"
267,2010-09-07T21:44:38+0000,"[(45, 0.9917629)]"
268,2010-10-08T14:47:13+0000,"[(5, 0.9649939)]"
269,2010-08-19T19:18:53+0000,"[(31, 0.95738536)]"
270,2007-11-06T14:57:02+0000,"[(0, 0.9509952)]"
271,2012-05-17T17:04:05+0000,"[(24, 0.9423261)]"
272,2015-01-26T22:47:26+0000,"[(24, 0.1875913), (29, 0.033804543), (43, 0.20055576), (49, 0.56729954)]"
273,2011-10-07T15:00:51+0000,"[(22, 0.9960479)]"
274,2015-09-28T00:19:46+0000,"[(15, 0.9849205)]"
275,2020-02-06T16:28:31+0000,"[(24, 0.9963277)]"
276,2014-01-26T18:36:10+0000,"[(43, 0.997222)]"
277,2008-12-29T17:43:45+0000,"[(33, 0.93156475), (47, 0.05642947)]"
278,2010-02-23T21:03:25+0000,"[(14, 0.8172536), (33, 0.17250429)]"
279,2012-10-01T13:55:00+0000,"[(35, 0.98789847)]"
280,2014-01-20T14:00:00+0000,"[(8, 0.81816024), (11, 0.0861093), (32, 0.07923521)]"
281,2012-10-01T20:06:00+0000,
282,2020-03-31T09:50:29+0000,"[(43, 0.99653524)]"
283,2007-10-03T03:48:34+0000,"[(24, 0.2651692), (25, 0.7266222)]"
284,2019-05-31T11:55:17+0000,"[(32, 0.69080997), (38, 0.3064461)]"
285,2020-01-27T22:17:55+0000,"[(7, 0.50074893), (12, 0.035978843), (24, 0.278405), (33, 0.1117852), (43, 0.040553514), (45, 0.030634979)]"
286,2010-05-19T02:19:35+0000,"[(20, 0.9931454)]"
287,2012-11-01T15:59:00+0000,"[(42, 0.9956046)]"
288,2020-11-18T20:48:46+0000,"[(23, 0.87004274), (24, 0.12284461)]"
289,2016-01-20T00:00:00+0000,"[(26, 0.28124887), (33, 0.175882), (49, 0.5366417)]"
290,2012-08-30T19:26:04+0000,"[(48, 0.9108987)]"
291,2020-05-04T17:58:29+0000,"[(19, 0.9849208)]"
292,2007-02-16T15:23:11+0000,"[(3, 0.9661984)]"
293,2019-02-08T08:57:19+0000,"[(30, 0.99039066)]"
294,2018-04-11T08:43:15+0000,"[(36, 0.98444134)]"
295,2012-10-26T10:24:05+0000,"[(6, 0.9591582)]"
296,2009-04-20T13:19:42+0000,"[(42, 0.93465334)]"
297,2019-10-24T11:48:02+0000,"[(11, 0.9966887)]"
298,2017-07-10T12:01:16+0000,"[(11, 0.9887337)]"
299,2012-10-10T09:45:00+0000,"[(12, 0.974837), (43, 0.022674847)]"
300,2010-07-08T21:47:16+0000,"[(19, 0.9727739)]"
301,2007-09-04T17:47:18+0000,"[(1, 0.33541548), (3, 0.019000446), (7, 0.026451606), (24, 0.24732512), (33, 0.2625195), (41, 0.09994778)]"
302,2011-06-19T12:04:23+0000,"[(43, 0.18854064), (44, 0.8046483)]"
303,2021-03-15T01:03:39+0000,"[(25, 0.9945232)]"
304,2019-09-19T14:35:24+0000,"[(12, 0.985794)]"
305,2010-07-19T21:52:34+0000,"[(11, 0.5825351), (32, 0.31077865)]"
306,2019-07-10T07:51:02-0400,"[(8, 0.050242465), (24, 0.9360337)]"
307,2017-11-20T16:17:49+0000,"[(14, 0.9909239)]"
308,2017-12-07T22:02:15+0000,"[(36, 0.2633822), (39, 0.7206123)]"
309,2012-06-22T15:47:01+0000,"[(0, 0.9857961)]"
310,2006-12-26T17:43:11+0000,"[(15, 0.9938356)]"
311,2011-02-17T22:45:28+0000,"[(26, 0.3596717), (27, 0.25153387), (34, 0.06958441), (43, 0.30798265)]"
312,2017-03-09T13:53:00+0000,"[(7, 0.9830993)]"
313,2010-11-08T18:36:52+0000,"[(36, 0.9484082)]"
314,2017-07-24T05:14:30+0000,"[(32, 0.047943395), (42, 0.94162035)]"
315,2015-12-27T21:25:25+0000,"[(18, 0.087911725), (33, 0.63129854), (36, 0.26754102)]"
316,2019-04-30T17:14:38+0000,"[(3, 0.048536185), (24, 0.23844485), (26, 0.06972652), (33, 0.20993897), (49, 0.42861342)]"
317,2011-07-06T15:46:48+0000,"[(17, 0.0647007), (24, 0.5066236), (47, 0.42385274)]"
318,2013-10-22T20:40:32+0000,"[(42, 0.97869176)]"
319,2014-08-18T13:35:18+0000,"[(2, 0.020084584), (45, 0.9684828)]"
320,2008-05-27T23:10:21+0000,"[(18, 0.078682), (21, 0.2041263), (24, 0.68102324)]"
321,2017-04-06T22:33:07+0000,"[(9, 0.98804593)]"
322,2020-06-26T17:59:23+0000,"[(40, 0.99675435)]"
323,2013-10-04T22:11:11+0000,"[(30, 0.98873395)]"
324,2015-03-20T16:55:45+0000,"[(7, 0.47216868), (26, 0.49353564)]"
325,2006-12-04T19:51:48+0000,"[(14, 0.99019736)]"
326,2009-09-15T09:05:26+0000,"[(45, 0.99531007)]"
327,2013-09-25T06:05:37+0000,"[(21, 0.71550244), (24, 0.10544636), (26, 0.012272903), (29, 0.16388436)]"
328,2007-10-29T20:28:20+0000,"[(33, 0.9387011)]"
329,2020-08-03T06:12:49+0000,"[(0, 0.9849216)]"
330,2019-11-08T17:58:48+0000,"[(32, 0.99679667)]"
331,2019-08-22T12:51:36+0000,"[(1, 0.34894684), (5, 0.37465784), (24, 0.18521886), (42, 0.021777902), (43, 0.06737921)]"
332,2020-04-08T16:59:29+0000,"[(7, 0.99512345)]"
333,2010-08-04T17:41:20+0000,"[(21, 0.015338302), (33, 0.97685295)]"
334,2019-09-05T05:34:44+0000,"[(7, 0.7205208), (38, 0.27642035)]"
335,2018-03-23T01:29:13+0000,"[(24, 0.7789371), (36, 0.20976195)]"
336,2010-02-03T17:47:30+0000,"[(2, 0.924591)]"
337,2017-02-14T14:00:00+0000,"[(33, 0.9926825)]"
338,2016-09-25T08:07:18+0000,"[(23, 0.99409574)]"
339,2015-09-21T17:27:37+0000,"[(39, 0.98184705)]"
340,2016-03-08T15:08:24+0000,"[(22, 0.9807809)]"
341,2019-08-21T10:57:38+0000,"[(26, 0.9352502), (39, 0.024415014), (47, 0.035486974)]"
342,2011-08-28T02:22:08+0000,"[(7, 0.9455384)]"
343,2019-05-05T15:00:39+0000,"[(43, 0.986925)]"
344,2008-06-26T12:05:08+0000,"[(7, 0.68666697), (14, 0.21986018), (22, 0.050254133), (47, 0.026484413)]"
345,2014-11-25T19:08:51+0000,"[(16, 0.9941309)]"
346,2015-07-29T07:59:52+0000,"[(15, 0.9649959)]"
347,2012-12-12T18:09:32+0000,"[(13, 0.99535483)]"
348,2020-01-15T15:33:43+0000,"[(9, 0.9402606), (21, 0.0226418), (26, 0.033950783)]"
