,published_at,topic_class
27,2012-01-25T20:27:04+0000,"[(2, 0.24800164), (4, 0.73842114)]"
28,2017-07-31T19:31:48+0000,"[(4, 0.97737175)]"
29,2012-04-16T16:44:20+0000,"[(4, 0.97291315)]"
30,2021-05-11T12:30:01+0000,"[(2, 0.9967713)]"
31,2020-03-18T16:17:43+0000,"[(4, 0.9921279)]"
32,2019-01-10T20:04:07+0000,"[(3, 0.9944196)]"
33,2019-03-03T17:00:13+0000,"[(4, 0.9966624)]"
34,2021-09-03T00:42:01+0000,"[(1, 0.8901818), (2, 0.102471754)]"
35,2007-09-12T04:25:04+0000,"[(2, 0.9964094)]"
36,2016-03-22T14:54:22+0000,"[(0, 0.99456567)]"
37,2007-03-16T06:24:33+0000,"[(4, 0.99639845)]"
38,2009-10-22T17:23:03+0000,"[(2, 0.9885385)]"
39,2012-01-18T22:09:31+0000,"[(0, 0.9095248), (1, 0.022444038), (2, 0.02265416), (3, 0.022571426), (4, 0.022805605)]"
40,2021-02-05T17:30:52+0000,"[(3, 0.9970468)]"
41,2011-10-25T21:19:30+0000,"[(2, 0.9840075)]"
42,2013-02-26T09:32:17+0000,"[(0, 0.011353685), (1, 0.74806285), (2, 0.01131985), (3, 0.21798013), (4, 0.011283539)]"
43,2006-12-14T23:29:44+0000,"[(2, 0.2801273), (4, 0.71806395)]"
44,2012-10-08T09:04:00+0000,"[(1, 0.9983857)]"
45,2009-02-09T22:23:28+0000,"[(0, 0.9970369)]"
46,2014-11-13T18:25:56+0000,"[(0, 0.9955345)]"
47,2010-01-04T20:19:07+0000,"[(2, 0.97388816)]"
48,2010-07-08T18:10:10+0000,"[(0, 0.8912143), (2, 0.101906255)]"
49,2015-11-23T20:57:10+0000,"[(0, 0.99155164)]"
50,2008-08-29T15:25:24+0000,"[(0, 0.15820234), (2, 0.8372871)]"
51,2014-06-17T06:09:51-0400,"[(0, 0.927096), (2, 0.06854271)]"
52,2017-08-30T20:20:38+0000,"[(3, 0.9956074)]"
53,2012-08-30T18:05:09+0000,"[(0, 0.9761346)]"
54,2011-11-18T17:50:14+0000,"[(0, 0.43756104), (4, 0.55238986)]"
55,2016-02-05T15:27:47+0000,"[(2, 0.9947382)]"
56,2015-01-23T19:24:15+0000,"[(4, 0.99268574)]"
57,2013-02-13T12:55:50+0000,"[(0, 0.9959525)]"
58,2011-11-28T15:05:41+0000,"[(2, 0.9893831)]"
59,2017-10-23T20:11:12+0000,"[(0, 0.9882199)]"
60,2020-09-29T15:55:01+0000,"[(2, 0.99751425)]"
61,2014-01-02T12:38:05+0000,"[(2, 0.34440506), (3, 0.64614505)]"
62,2019-01-11T18:29:51+0000,"[(2, 0.9918511)]"
63,2016-12-14T04:06:02+0000,"[(4, 0.9911449)]"
64,2013-05-31T17:12:25+0000,"[(0, 0.9903221)]"
65,2020-04-13T21:08:49+0000,"[(2, 0.9959965)]"
66,2021-02-22T13:30:41+0000,"[(3, 0.9959303)]"
67,2014-04-07T20:24:50+0000,"[(3, 0.9941781)]"
68,2012-11-01T19:27:00+0000,"[(2, 0.020606084), (3, 0.9781125)]"
69,2007-05-04T02:46:24+0000,"[(2, 0.9967487)]"
70,2019-06-09T20:35:14+0000,"[(2, 0.9968436)]"
71,2020-02-14T16:54:58+0000,"[(0, 0.93567926), (3, 0.06259437)]"
72,2009-07-28T16:50:50+0000,"[(0, 0.4601967), (1, 0.010239691), (2, 0.50911814), (3, 0.010181786), (4, 0.010263702)]"
73,2007-04-16T17:48:42+0000,"[(0, 0.68088573), (4, 0.3113538)]"
74,2017-10-24T09:26:38+0000,"[(2, 0.9947753)]"
75,2016-07-08T09:29:58-0400,"[(2, 0.997894)]"
76,2011-09-07T14:51:39+0000,"[(0, 0.5535785), (1, 0.011287304), (2, 0.41250074), (3, 0.011307982), (4, 0.011325418)]"
77,2020-12-23T16:13:36+0000,"[(0, 0.75986207), (1, 0.23423477)]"
78,2012-07-18T16:51:47+0000,"[(2, 0.9794949)]"
79,2009-08-17T18:49:35+0000,"[(0, 0.012074383), (1, 0.011965249), (2, 0.9519355), (3, 0.0120517295), (4, 0.011973126)]"
80,2019-01-21T14:51:25+0000,"[(0, 0.9570666), (1, 0.010663961), (2, 0.01077247), (3, 0.010767134), (4, 0.0107297795)]"
81,2007-07-18T18:09:35+0000,"[(3, 0.9976236)]"
82,2020-06-09T06:27:35+0000,"[(0, 0.011331469), (1, 0.011306403), (2, 0.011289457), (3, 0.011238114), (4, 0.9548346)]"
83,2020-06-29T23:01:54+0000,"[(0, 0.99641836)]"
84,2012-10-01T20:39:00+0000,
85,2010-06-28T18:32:18+0000,"[(0, 0.011303873), (1, 0.011243396), (2, 0.9549602), (3, 0.011246835), (4, 0.011245624)]"
86,2017-01-24T23:15:09+0000,"[(0, 0.9922551)]"
87,2015-02-13T22:39:51+0000,"[(4, 0.96766275)]"
88,2014-12-05T15:35:11+0000,"[(0, 0.9753787)]"
89,2016-09-20T11:24:53+0000,"[(2, 0.9898522)]"
90,2011-06-07T17:57:49+0000,"[(4, 0.9941678)]"
91,2021-10-18T08:00:25+0000,"[(0, 0.98328257)]"
92,2016-02-05T16:37:00+0000,"[(2, 0.98781675)]"
93,2015-10-12T05:13:49+0000,"[(3, 0.7021116), (4, 0.2908799)]"
94,2015-03-29T03:13:57+0000,"[(3, 0.9932607)]"
95,2012-10-02T18:23:00+0000,"[(0, 0.99830323)]"
96,2018-11-30T11:38:30+0000,"[(4, 0.9947544)]"
97,2016-07-22T11:44:12+0000,"[(0, 0.99680287)]"
98,2011-11-17T11:50:06+0000,"[(0, 0.011321373), (1, 0.7380826), (2, 0.22782058), (3, 0.011383841), (4, 0.011391598)]"
99,2021-02-19T16:48:01+0000,"[(0, 0.36440045), (1, 0.62919897)]"
100,2014-08-21T08:59:31+0000,"[(2, 0.97281843)]"
101,2018-02-13T05:00:00+0000,"[(2, 0.99733657)]"
102,2012-10-09T06:12:00+0000,"[(1, 0.98830676)]"
103,2008-03-18T01:15:41+0000,"[(4, 0.9986441)]"
104,2007-08-16T21:27:50+0000,"[(2, 0.9779902)]"
105,2015-10-16T17:21:29+0000,"[(4, 0.983053)]"
106,2017-11-08T12:52:00+0000,"[(2, 0.98515886)]"
107,2018-05-09T14:37:57+0000,"[(2, 0.9814277)]"
108,2017-04-27T19:23:42+0000,"[(0, 0.39521137), (3, 0.5790611), (4, 0.022905773)]"
109,2011-06-13T21:32:25+0000,"[(0, 0.7088719), (4, 0.26441026)]"
110,2016-07-21T18:59:41+0000,"[(4, 0.9946574)]"
111,2013-05-20T17:39:16+0000,"[(0, 0.9937958)]"
112,2020-09-06T18:58:46+0000,"[(1, 0.99625945)]"
113,2017-06-26T15:12:46+0000,"[(0, 0.39258647), (2, 0.59811705)]"
114,2017-09-06T07:25:38+0000,"[(1, 0.9915661)]"
115,2011-08-16T01:13:41+0000,"[(2, 0.99527365)]"
116,2020-02-28T20:36:23+0000,"[(0, 0.2024801), (4, 0.7939316)]"
117,2011-03-30T20:25:57+0000,"[(0, 0.895905), (2, 0.09791679)]"
118,2015-09-25T10:00:00+0000,"[(4, 0.9938636)]"
119,2013-04-09T21:52:09+0000,"[(4, 0.99766964)]"
120,2007-11-12T14:23:23+0000,"[(2, 0.995764)]"
121,2020-02-20T03:08:38+0000,"[(4, 0.9947681)]"
122,2008-06-11T16:42:59+0000,"[(4, 0.961077)]"
123,2018-11-07T10:46:58+0000,"[(0, 0.9959101)]"
124,2013-03-11T16:59:38+0000,"[(1, 0.9824211)]"
125,2016-09-23T09:16:52+0000,"[(2, 0.9900363)]"
126,2021-09-09T11:40:58+0000,"[(0, 0.020404102), (1, 0.020211378), (2, 0.020510364), (3, 0.020205727), (4, 0.91866845)]"
127,2011-05-19T17:45:37+0000,"[(0, 0.15424433), (1, 0.8095059), (2, 0.012041132), (3, 0.012030194), (4, 0.012178522)]"
128,2013-07-28T11:00:00+0000,"[(2, 0.078028396), (3, 0.9183164)]"
129,2016-08-20T08:11:46+0000,"[(0, 0.99573797)]"
130,2020-09-16T03:07:16+0000,"[(3, 0.99491704)]"
131,2020-11-12T00:23:38+0000,"[(2, 0.98462766)]"
132,2008-03-14T09:54:35+0000,"[(4, 0.9726915)]"
133,2017-03-13T13:30:24+0000,"[(0, 0.69806904), (4, 0.2945412)]"
134,2019-03-27T16:51:47+0000,"[(2, 0.99187213)]"
135,2014-03-18T12:56:09+0000,"[(0, 0.980069)]"
136,2019-02-01T07:02:21+0000,"[(0, 0.013520517), (1, 0.24686174), (2, 0.71245897), (3, 0.013516183), (4, 0.013642575)]"
137,2016-09-09T09:17:00+0000,"[(0, 0.31167817), (2, 0.6793109)]"
138,2021-05-07T13:10:06+0000,"[(3, 0.9971681)]"
139,2017-01-30T14:06:33+0000,"[(2, 0.9874281)]"
140,2011-07-18T07:54:48+0000,"[(2, 0.97462934)]"
141,2021-02-11T21:53:14+0000,"[(2, 0.9960632)]"
142,2012-01-11T14:38:47+0000,"[(1, 0.2043292), (2, 0.78853387)]"
143,2017-02-02T23:10:50+0000,"[(3, 0.9640518)]"
144,2016-11-30T20:06:08+0000,"[(2, 0.4511522), (4, 0.5436634)]"
145,2018-06-06T16:30:41+0000,"[(3, 0.9938783)]"
146,2016-01-11T11:29:03-0500,"[(2, 0.9984137)]"
147,2014-11-29T12:21:36+0000,"[(2, 0.9863508)]"
148,2020-09-17T15:57:50+0000,"[(0, 0.9909931)]"
149,2011-02-07T23:10:42+0000,"[(2, 0.99019426)]"
150,2015-04-13T16:16:05+0000,"[(2, 0.99566007)]"
151,2012-11-05T06:36:34+0000,"[(1, 0.809371), (4, 0.16707826)]"
152,2020-12-04T18:28:39+0000,"[(0, 0.9974554)]"
153,2020-10-14T09:48:51+0000,"[(0, 0.9944231)]"
154,2009-04-01T14:20:14+0000,"[(4, 0.996397)]"
155,2016-07-08T13:34:27+0000,"[(1, 0.9879024)]"
156,2016-04-28T20:26:47+0000,"[(4, 0.99409527)]"
157,2012-10-08T10:56:30+0000,
158,2020-07-28T15:00:07+0000,"[(1, 0.9975678)]"
159,2018-02-26T06:41:19+0000,"[(0, 0.25927022), (2, 0.73795736)]"
160,2009-08-20T15:32:56+0000,"[(3, 0.9930168)]"
161,2016-03-14T19:58:52+0000,"[(2, 0.98515785)]"
162,2016-12-12T20:19:03+0000,"[(2, 0.9960931)]"
163,2015-08-03T10:18:40+0000,"[(2, 0.5408736), (4, 0.451439)]"
164,2010-11-12T18:28:03+0000,"[(2, 0.99908584)]"
165,2007-01-18T19:57:17+0000,"[(0, 0.9944031)]"
166,2016-10-12T09:45:55+0000,"[(2, 0.988282)]"
167,2011-03-02T13:08:52+0000,"[(0, 0.57735217), (2, 0.4173225)]"
168,2011-06-11T19:58:27+0000,"[(0, 0.34607074), (1, 0.013908906), (2, 0.013573847), (3, 0.013588712), (4, 0.6128578)]"
169,2014-04-24T04:08:05+0000,"[(4, 0.98453635)]"
170,2012-07-10T18:59:14+0000,"[(0, 0.016929429), (1, 0.016910195), (2, 0.01703479), (3, 0.01745605), (4, 0.93166953)]"
171,2015-06-16T12:56:19+0000,"[(3, 0.99166656)]"
172,2009-09-25T13:31:52+0000,"[(2, 0.9976252)]"
173,2014-05-08T14:53:51+0000,"[(4, 0.9889941)]"
174,2009-07-14T20:07:09+0000,"[(4, 0.99003255)]"
175,2019-09-26T09:27:32+0000,"[(4, 0.983914)]"
176,2013-02-28T11:47:45+0000,"[(4, 0.99805367)]"
177,2012-09-24T21:22:51+0000,"[(0, 0.977302)]"
178,2015-10-14T18:20:54+0000,"[(2, 0.99092007)]"
179,2012-09-10T00:02:03+0000,"[(0, 0.93176657), (1, 0.016867304), (2, 0.017271308), (3, 0.016969237), (4, 0.017125553)]"
180,2019-06-04T00:48:42+0000,"[(0, 0.7050604), (4, 0.29056153)]"
181,2019-03-12T14:43:17+0000,"[(1, 0.99219257)]"
182,2009-07-06T19:41:44+0000,"[(0, 0.012062034), (1, 0.95190984), (2, 0.012009621), (3, 0.011991026), (4, 0.0120275095)]"
183,2017-02-03T13:01:52+0000,"[(3, 0.9981489)]"
184,2017-10-12T11:20:30+0000,
185,2007-03-15T01:22:09+0000,"[(0, 0.8637521), (4, 0.13390507)]"
186,2012-10-26T04:59:00+0000,"[(3, 0.9923427)]"
187,2015-03-25T16:57:43+0000,"[(2, 0.6725359), (3, 0.24941288), (4, 0.07207865)]"
188,2011-02-18T00:01:57+0000,"[(0, 0.016873779), (1, 0.016814183), (2, 0.93248546), (3, 0.016879821), (4, 0.01694673)]"
189,2021-04-19T13:06:24+0000,"[(2, 0.9929341)]"
190,2007-11-14T21:36:16+0000,"[(1, 0.96841955)]"
191,2021-07-27T14:17:49+0000,"[(1, 0.9969703)]"
192,2015-07-04T15:28:03+0000,"[(2, 0.8918588), (4, 0.10488782)]"
193,2020-07-30T16:35:10+0000,"[(0, 0.9969209)]"
194,2014-02-12T14:24:15+0000,"[(3, 0.9895438)]"
195,2012-10-02T13:35:00+0000,"[(1, 0.9979794)]"
196,2021-06-17T13:36:06+0000,"[(2, 0.995875)]"
197,2017-08-04T09:36:11+0000,"[(1, 0.29809076), (2, 0.6927315)]"
198,2018-06-07T15:06:40+0000,"[(0, 0.47753882), (2, 0.5152582)]"
199,2012-06-11T16:32:50+0000,"[(1, 0.9694828)]"
200,2011-01-27T22:45:01+0000,"[(0, 0.012898588), (1, 0.72140545), (2, 0.012905882), (3, 0.012721803), (4, 0.24006826)]"
201,2015-05-09T18:00:00+0000,"[(4, 0.9957853)]"
202,2014-08-25T21:02:12+0000,"[(4, 0.99635786)]"
203,2008-05-07T22:43:32+0000,"[(0, 0.518109), (1, 0.010330775), (2, 0.010186147), (3, 0.45101953), (4, 0.010354473)]"
204,2018-06-12T12:37:08+0000,"[(4, 0.99021786)]"
205,2015-07-24T22:13:30+0000,"[(2, 0.82513213), (4, 0.1690755)]"
206,2015-08-24T01:00:15+0000,"[(2, 0.9925888)]"
207,2017-05-28T19:12:49+0000,"[(4, 0.9965305)]"
208,2019-05-13T13:51:01+0000,"[(0, 0.9206692), (2, 0.07666234)]"
209,2013-04-17T16:11:36+0000,"[(4, 0.9931705)]"
210,2012-10-02T15:00:00+0000,"[(3, 0.99779457)]"
211,2014-07-18T12:39:41+0000,"[(1, 0.57073927), (4, 0.42023647)]"
212,2012-10-03T15:24:00+0000,"[(2, 0.99648905)]"
213,2011-10-27T23:36:57+0000,"[(0, 0.5010887), (1, 0.29076287), (4, 0.19791377)]"
214,2008-12-02T23:03:21+0000,"[(1, 0.97740394), (2, 0.012967973)]"
215,2015-06-20T13:53:30+0000,"[(2, 0.9932105)]"
216,2016-03-16T23:11:42+0000,"[(3, 0.42974284), (4, 0.55794805)]"
217,2021-03-30T12:27:27+0000,"[(4, 0.99346036)]"
218,2017-12-13T21:31:38+0000,"[(2, 0.9939893)]"
219,2013-05-14T12:02:00+0000,"[(2, 0.6630068), (4, 0.32972786)]"
220,2011-03-31T10:00:22+0000,"[(0, 0.99454397)]"
221,2018-10-31T10:38:22+0000,"[(0, 0.99802387)]"
222,2015-01-16T13:24:27+0000,"[(4, 0.9672978)]"
223,2019-08-25T19:04:53+0000,"[(2, 0.9922235)]"
224,2016-06-20T10:00:00+0000,"[(3, 0.9918534)]"
225,2013-03-25T16:49:04+0000,"[(2, 0.97711635)]"
226,2007-11-20T23:20:17+0000,"[(0, 0.4630262), (4, 0.51576364)]"
227,2017-03-28T17:54:40+0000,"[(2, 0.99342716)]"
228,2017-05-30T01:02:20+0000,"[(0, 0.9892429)]"
229,2009-08-07T15:05:40+0000,"[(0, 0.013713349), (1, 0.013796289), (2, 0.013808838), (3, 0.94499934), (4, 0.013682153)]"
230,2012-10-24T12:00:00+0000,"[(2, 0.9962612)]"
231,2013-08-16T17:03:20+0000,"[(1, 0.3647442), (4, 0.62853265)]"
232,2016-06-20T15:20:56+0000,"[(0, 0.7221331), (2, 0.19708423), (3, 0.07806274)]"
233,2008-12-05T02:12:17+0000,"[(4, 0.9934106)]"
234,2011-09-26T22:57:13+0000,"[(1, 0.4796493), (2, 0.5041341)]"
235,2007-04-20T00:45:20+0000,"[(3, 0.9856269)]"
236,2012-10-03T12:47:00+0000,"[(2, 0.9961387)]"
237,2008-06-13T15:56:23+0000,"[(2, 0.38275015), (4, 0.6110869)]"
238,2012-10-05T17:37:00+0000,"[(3, 0.9917459)]"
239,2015-10-30T06:37:06+0000,"[(0, 0.40043736), (1, 0.010004188), (2, 0.5823507)]"
240,2017-03-08T19:54:28+0000,"[(2, 0.996962)]"
241,2018-06-06T09:53:18+0000,"[(4, 0.994679)]"
242,2008-01-24T16:35:23+0000,"[(0, 0.39332458), (1, 0.582023)]"
243,2015-11-24T11:25:41+0000,"[(2, 0.9839068)]"
244,2017-02-09T10:03:23+0000,"[(0, 0.9978991)]"
245,2016-10-21T12:08:24-0400,"[(3, 0.9977075)]"
246,2020-06-15T11:48:04+0000,"[(4, 0.9908717)]"
247,2012-11-02T18:26:00+0000,"[(1, 0.84177893), (2, 0.014180673), (4, 0.14166571)]"
248,2018-12-20T13:03:48+0000,"[(3, 0.9976397)]"
249,2010-03-04T17:05:29+0000,"[(0, 0.60098124), (3, 0.31169677), (4, 0.08172796)]"
250,2014-10-02T19:56:18+0000,"[(0, 0.98998725)]"
251,2017-04-11T17:15:00+0000,"[(0, 0.787061), (2, 0.18846013)]"
252,2015-04-28T16:56:26+0000,"[(2, 0.77084), (4, 0.22456999)]"
253,2020-01-22T14:26:48+0000,"[(1, 0.9949566)]"
254,2021-03-15T21:39:14+0000,"[(2, 0.99574673)]"
255,2013-07-15T11:54:10+0000,"[(2, 0.98141795)]"
256,2019-10-15T13:32:12+0000,"[(4, 0.9971944)]"
257,2017-11-07T18:52:08+0000,"[(4, 0.99313366)]"
258,2015-08-06T20:00:00+0000,"[(2, 0.99856824)]"
259,2013-10-25T22:51:10+0000,"[(0, 0.69217), (3, 0.3003457)]"
260,2012-10-03T06:01:00+0000,"[(4, 0.9980578)]"
261,2019-09-24T22:23:26+0000,"[(3, 0.99698305)]"
262,2015-05-13T14:22:33+0000,"[(4, 0.9934083)]"
263,2012-10-03T18:53:00+0000,"[(0, 0.9964184)]"
264,2019-11-25T15:11:21+0000,"[(2, 0.9970197)]"
265,2016-03-10T01:36:05+0000,"[(2, 0.9933234)]"
266,2018-01-11T13:51:04+0000,"[(0, 0.18956348), (4, 0.8029476)]"
267,2010-09-07T21:44:38+0000,"[(2, 0.90689534), (4, 0.08796517)]"
268,2010-10-08T14:47:13+0000,"[(4, 0.9706275)]"
269,2010-08-19T19:18:53+0000,"[(2, 0.9646738)]"
270,2007-11-06T14:57:02+0000,"[(0, 0.010169724), (1, 0.010227579), (2, 0.010294541), (3, 0.9590289), (4, 0.010279289)]"
271,2012-05-17T17:04:05+0000,"[(0, 0.012073071), (1, 0.1981511), (2, 0.012044951), (3, 0.012056601), (4, 0.7656743)]"
272,2015-01-26T22:47:26+0000,"[(4, 0.99636585)]"
273,2011-10-07T15:00:51+0000,"[(2, 0.5334735), (3, 0.46404955)]"
274,2015-09-28T00:19:46+0000,"[(4, 0.98736006)]"
275,2020-02-06T16:28:31+0000,"[(0, 0.3591314), (4, 0.638572)]"
276,2014-01-26T18:36:10+0000,"[(2, 0.99770105)]"
277,2008-12-29T17:43:45+0000,"[(3, 0.3708475), (4, 0.62149423)]"
278,2010-02-23T21:03:25+0000,"[(4, 0.99684334)]"
279,2012-10-01T13:55:00+0000,"[(0, 0.98988956)]"
280,2014-01-20T14:00:00+0000,"[(0, 0.36826557), (3, 0.6209079)]"
281,2012-10-01T20:06:00+0000,
282,2020-03-31T09:50:29+0000,"[(4, 0.9971121)]"
283,2007-10-03T03:48:34+0000,"[(1, 0.7724311), (2, 0.06553728), (3, 0.15852475)]"
284,2019-05-31T11:55:17+0000,"[(3, 0.9976787)]"
285,2020-01-27T22:17:55+0000,"[(4, 0.9982456)]"
286,2010-05-19T02:19:35+0000,"[(1, 0.7403397), (4, 0.25535694)]"
287,2012-11-01T15:59:00+0000,"[(3, 0.87541854), (4, 0.1218261)]"
288,2020-11-18T20:48:46+0000,"[(0, 0.9939558)]"
289,2016-01-20T00:00:00+0000,"[(0, 0.84462744), (4, 0.15131755)]"
290,2012-08-30T19:26:04+0000,"[(0, 0.9252133), (1, 0.018379705), (2, 0.01853032), (3, 0.019378375), (4, 0.01849829)]"
291,2020-05-04T17:58:29+0000,"[(4, 0.98144376)]"
292,2007-02-16T15:23:11+0000,"[(1, 0.9717439)]"
293,2019-02-08T08:57:19+0000,"[(2, 0.28282508), (3, 0.7111435)]"
294,2018-04-11T08:43:15+0000,"[(2, 0.9870691)]"
295,2012-10-26T10:24:05+0000,"[(0, 0.96572363)]"
296,2009-04-20T13:19:42+0000,"[(0, 0.013629382), (1, 0.013566676), (2, 0.4574034), (3, 0.5017643), (4, 0.013636253)]"
297,2019-10-24T11:48:02+0000,"[(0, 0.99724036)]"
298,2017-07-10T12:01:16+0000,"[(3, 0.99057907)]"
299,2012-10-10T09:45:00+0000,"[(3, 0.9978868)]"
300,2010-07-08T21:47:16+0000,"[(2, 0.97740597)]"
301,2007-09-04T17:47:18+0000,"[(0, 0.9964582)]"
302,2011-06-19T12:04:23+0000,"[(0, 0.9309133), (2, 0.06472706)]"
303,2021-03-15T01:03:39+0000,"[(1, 0.7340531), (2, 0.2625152)]"
304,2019-09-19T14:35:24+0000,"[(3, 0.98797643)]"
305,2010-07-19T21:52:34+0000,"[(0, 0.022495605), (1, 0.022418026), (2, 0.909851), (3, 0.022507174), (4, 0.022728125)]"
306,2019-07-10T07:51:02-0400,"[(4, 0.9883285)]"
307,2017-11-20T16:17:49+0000,"[(4, 0.99244505)]"
308,2017-12-07T22:02:15+0000,"[(0, 0.2129685), (3, 0.7767628)]"
309,2012-06-22T15:47:01+0000,"[(4, 0.9881082)]"
310,2006-12-26T17:43:11+0000,"[(4, 0.994864)]"
311,2011-02-17T22:45:28+0000,"[(2, 0.9900342)]"
312,2017-03-09T13:53:00+0000,"[(2, 0.9859578)]"
313,2010-11-08T18:36:52+0000,"[(0, 0.010723121), (1, 0.010651197), (2, 0.010647684), (3, 0.95731175), (4, 0.010666244)]"
314,2017-07-24T05:14:30+0000,"[(0, 0.47686175), (4, 0.51643497)]"
315,2015-12-27T21:25:25+0000,"[(0, 0.40139192), (4, 0.5899441)]"
316,2019-04-30T17:14:38+0000,"[(2, 0.99570215)]"
317,2011-07-06T15:46:48+0000,"[(0, 0.48000863), (2, 0.51680547)]"
318,2013-10-22T20:40:32+0000,"[(0, 0.9821865)]"
319,2014-08-18T13:35:18+0000,"[(4, 0.9903174)]"
320,2008-05-27T23:10:21+0000,"[(2, 0.9686244)]"
321,2017-04-06T22:33:07+0000,"[(1, 0.98996764)]"
322,2020-06-26T17:59:23+0000,"[(2, 0.9972868)]"
323,2013-10-04T22:11:11+0000,"[(2, 0.19146706), (3, 0.8014897)]"
324,2015-03-20T16:55:45+0000,"[(1, 0.21719813), (2, 0.34947452), (4, 0.4187527)]"
325,2006-12-04T19:51:48+0000,"[(2, 0.99178874)]"
326,2009-09-15T09:05:26+0000,"[(0, 0.51732874), (4, 0.47974068)]"
327,2013-09-25T06:05:37+0000,"[(1, 0.862997), (2, 0.13374221)]"
328,2007-10-29T20:28:20+0000,"[(0, 0.94925106), (1, 0.0126900915), (2, 0.012697369), (3, 0.012706903), (4, 0.012654624)]"
329,2020-08-03T06:12:49+0000,"[(0, 0.98732847)]"
330,2019-11-08T17:58:48+0000,"[(3, 0.9973392)]"
331,2019-08-22T12:51:36+0000,"[(1, 0.99816173)]"
332,2020-04-08T16:59:29+0000,"[(0, 0.99593776)]"
333,2010-08-04T17:41:20+0000,"[(4, 0.9933478)]"
334,2019-09-05T05:34:44+0000,"[(3, 0.9973965)]"
335,2018-03-23T01:29:13+0000,"[(4, 0.9903389)]"
336,2010-02-03T17:47:30+0000,"[(0, 0.015768936), (1, 0.01573484), (2, 0.8991094), (3, 0.05368346), (4, 0.01570339)]"
337,2017-02-14T14:00:00+0000,"[(4, 0.993897)]"
338,2016-09-25T08:07:18+0000,"[(0, 0.9950746)]"
339,2015-09-21T17:27:37+0000,"[(0, 0.9848502)]"
340,2016-03-08T15:08:24+0000,"[(0, 0.9839763)]"
341,2019-08-21T10:57:38+0000,"[(2, 0.99579865)]"
342,2011-08-28T02:22:08+0000,"[(0, 0.011463739), (1, 0.6810128), (2, 0.28458554), (3, 0.011497491), (4, 0.011440401)]"
343,2019-05-05T15:00:39+0000,"[(2, 0.9891426)]"
344,2008-06-26T12:05:08+0000,"[(0, 0.98515916)]"
345,2014-11-25T19:08:51+0000,"[(0, 0.9951037)]"
346,2015-07-29T07:59:52+0000,"[(1, 0.29381552), (4, 0.6842175)]"
347,2012-12-12T18:09:32+0000,"[(1, 0.94692564), (4, 0.050179716)]"
348,2020-01-15T15:33:43+0000,"[(1, 0.9973)]"
349,2009-02-18T05:06:58+0000,"[(4, 0.9913122)]"
350,2021-08-29T10:32:53+0000,"[(3, 0.9974255)]"
351,2020-12-28T20:11:50+0000,"[(0, 0.45164645), (3, 0.5425585)]"
352,2020-06-12T18:05:28+0000,"[(2, 0.99348706)]"
353,2020-12-30T14:34:13+0000,"[(1, 0.99394673)]"
354,2012-10-12T09:55:00+0000,"[(4, 0.98745453)]"
355,2014-06-03T16:15:52+0000,"[(4, 0.99492115)]"
356,2015-04-10T17:18:57+0000,"[(2, 0.98847586)]"
357,2017-09-20T10:05:17+0000,"[(1, 0.99151796)]"
358,2008-06-09T16:46:43+0000,"[(0, 0.588017), (2, 0.4068727)]"
