,published_at,topic_class
37,2007-03-16T06:24:33+0000,"[(49, 0.99563754)]"
38,2009-10-22T17:23:03+0000,"[(0, 0.5673447), (15, 0.41884753)]"
39,2012-01-18T22:09:31+0000,"[(32, 0.22760935), (72, 0.64988005)]"
40,2021-02-05T17:30:52+0000,"[(98, 0.9964258)]"
41,2011-10-25T21:19:30+0000,"[(20, 0.9805861)]"
42,2013-02-26T09:32:17+0000,"[(73, 0.94498956)]"
43,2006-12-14T23:29:44+0000,"[(15, 0.118567705), (16, 0.050717153), (28, 0.13782518), (68, 0.6900575)]"
44,2012-10-08T09:04:00+0000,"[(0, 0.8686501), (37, 0.04030955), (78, 0.0706309)]"
45,2009-02-09T22:23:28+0000,"[(31, 0.99182814)]"
46,2014-11-13T18:25:56+0000,"[(92, 0.99455994)]"
47,2010-01-04T20:19:07+0000,"[(89, 0.9680615)]"
48,2010-07-08T18:10:10+0000,"[(59, 0.9888746)]"
49,2015-11-23T20:57:10+0000,"[(15, 0.92721677), (44, 0.06267464)]"
50,2008-08-29T15:25:24+0000,"[(37, 0.89750564), (80, 0.09528655)]"
51,2014-06-17T06:09:51-0400,"[(16, 0.10339963), (57, 0.7465929), (75, 0.14312686)]"
52,2017-08-30T20:20:38+0000,"[(0, 0.9946762)]"
53,2012-08-30T18:05:09+0000,"[(3, 0.9708749)]"
54,2011-11-18T17:50:14+0000,"[(4, 0.22008562), (13, 0.056405853), (15, 0.5160417), (23, 0.19172563)]"
55,2016-02-05T15:27:47+0000,"[(15, 0.587181), (16, 0.031974636), (74, 0.37458473)]"
56,2015-01-23T19:24:15+0000,"[(27, 0.99115974)]"
57,2013-02-13T12:55:50+0000,"[(5, 0.2980144), (62, 0.6971085)]"
58,2011-11-28T15:05:41+0000,"[(23, 0.021186274), (63, 0.94217646), (76, 0.02403736)]"
59,2017-10-23T20:11:12+0000,"[(84, 0.98565084)]"
60,2020-09-29T15:55:01+0000,"[(1, 0.45387766), (15, 0.022101473), (16, 0.023595773), (25, 0.014917881), (33, 0.095536225), (49, 0.14865248), (55, 0.10064197), (63, 0.02695286), (70, 0.018459102), (75, 0.05531955), (85, 0.022637906)]"
61,2014-01-02T12:38:05+0000,"[(16, 0.26671717), (28, 0.7182012)]"
62,2019-01-11T18:29:51+0000,"[(34, 0.99009794)]"
63,2016-12-14T04:06:02+0000,"[(86, 0.9892384)]"
64,2013-05-31T17:12:25+0000,"[(70, 0.98968637)]"
65,2020-04-13T21:08:49+0000,"[(34, 0.56724215), (49, 0.42799917)]"
66,2021-02-22T13:30:41+0000,"[(65, 0.9950983)]"
67,2014-04-07T20:24:50+0000,"[(37, 0.9929767)]"
68,2012-11-01T19:27:00+0000,"[(15, 0.2943833), (16, 0.011671386), (94, 0.69191974)]"
69,2007-05-04T02:46:24+0000,"[(73, 0.99605536)]"
70,2019-06-09T20:35:14+0000,"[(16, 0.078777954), (49, 0.9174224)]"
71,2020-02-14T16:54:58+0000,"[(1, 0.013990227), (3, 0.038392507), (6, 0.019891823), (37, 0.07976568), (49, 0.11690631), (59, 0.08086065), (80, 0.6475638)]"
72,2009-07-28T16:50:50+0000,"[(31, 0.9504934)]"
73,2007-04-16T17:48:42+0000,"[(36, 0.9874663)]"
74,2017-10-24T09:26:38+0000,"[(15, 0.7150674), (16, 0.27864665)]"
75,2016-07-08T09:29:58-0400,"[(78, 0.9974415)]"
76,2011-09-07T14:51:39+0000,"[(24, 0.15503311), (36, 0.6036604), (54, 0.13187277), (68, 0.056084886)]"
77,2020-12-23T16:13:36+0000,"[(36, 0.99047893)]"
78,2012-07-18T16:51:47+0000,"[(79, 0.97524655)]"
79,2009-08-17T18:49:35+0000,"[(12, 0.9417576)]"
80,2019-01-21T14:51:25+0000,"[(73, 0.9478842)]"
81,2007-07-18T18:09:35+0000,"[(5, 0.010776266), (12, 0.074535295), (54, 0.33227277), (59, 0.53009367), (63, 0.039699733)]"
82,2020-06-09T06:27:35+0000,"[(15, 0.7445495), (20, 0.20099604)]"
83,2020-06-29T23:01:54+0000,"[(15, 0.35713646), (49, 0.052945662), (62, 0.5477183), (67, 0.014663532)]"
84,2012-10-01T20:39:00+0000,
85,2010-06-28T18:32:18+0000,"[(65, 0.94498914)]"
86,2017-01-24T23:15:09+0000,"[(24, 0.8057812), (72, 0.18488394)]"
87,2015-02-13T22:39:51+0000,"[(67, 0.96039784)]"
88,2014-12-05T15:35:11+0000,"[(24, 0.9699971)]"
89,2016-09-20T11:24:53+0000,"[(75, 0.9877735)]"
90,2011-06-07T17:57:49+0000,"[(63, 0.9929272)]"
91,2021-10-18T08:00:25+0000,"[(71, 0.97979337)]"
92,2016-02-05T16:37:00+0000,"[(70, 0.9852223)]"
93,2015-10-12T05:13:49+0000,"[(98, 0.98874915)]"
94,2015-03-29T03:13:57+0000,"[(36, 0.9918835)]"
95,2012-10-02T18:23:00+0000,"[(15, 0.19144127), (34, 0.80653745)]"
96,2018-11-30T11:38:30+0000,"[(15, 0.99360883)]"
97,2016-07-22T11:44:12+0000,"[(83, 0.99611723)]"
98,2011-11-17T11:50:06+0000,"[(99, 0.9449954)]"
99,2021-02-19T16:48:01+0000,"[(11, 0.98968685)]"
100,2014-08-21T08:59:31+0000,"[(48, 0.96699715)]"
101,2018-02-13T05:00:00+0000,"[(15, 0.9967736)]"
102,2012-10-09T06:12:00+0000,"[(96, 0.9858545)]"
103,2008-03-18T01:15:41+0000,"[(15, 0.9983575)]"
104,2007-08-16T21:27:50+0000,"[(67, 0.97324127)]"
105,2015-10-16T17:21:29+0000,"[(7, 0.97937137)]"
106,2017-11-08T12:52:00+0000,"[(69, 0.98199826)]"
107,2018-05-09T14:37:57+0000,"[(16, 0.28606597), (30, 0.09596046), (91, 0.5959224)]"
108,2017-04-27T19:23:42+0000,"[(5, 0.99317116)]"
109,2011-06-13T21:32:25+0000,"[(1, 0.82648253), (99, 0.13089414)]"
110,2016-07-21T18:59:41+0000,"[(2, 0.14756022), (10, 0.4063285), (50, 0.43976933)]"
111,2013-05-20T17:39:16+0000,"[(20, 0.99249923)]"
112,2020-09-06T18:58:46+0000,"[(84, 0.01960382), (92, 0.9758998)]"
113,2017-06-26T15:12:46+0000,"[(42, 0.9849987)]"
114,2017-09-06T07:25:38+0000,"[(15, 0.87603474), (89, 0.11385565)]"
115,2011-08-16T01:13:41+0000,"[(60, 0.11306452), (62, 0.80361074), (75, 0.07771661)]"
116,2020-02-28T20:36:23+0000,"[(14, 0.99421006)]"
117,2011-03-30T20:25:57+0000,"[(15, 0.17610338), (23, 0.7887634), (75, 0.025646992)]"
118,2015-09-25T10:00:00+0000,"[(94, 0.99255514)]"
119,2013-04-09T21:52:09+0000,"[(13, 0.99716306)]"
120,2007-11-12T14:23:23+0000,"[(36, 0.99486977)]"
121,2020-02-20T03:08:38+0000,"[(90, 0.9936939)]"
122,2008-06-11T16:42:59+0000,"[(86, 0.9528529)]"
123,2018-11-07T10:46:58+0000,"[(68, 0.9950496)]"
124,2013-03-11T16:59:38+0000,"[(45, 0.9801974)]"
125,2016-09-23T09:16:52+0000,"[(16, 0.22032759), (34, 0.7677182)]"
126,2021-09-09T11:40:58+0000,"[(43, 0.9009922)]"
127,2011-05-19T17:45:37+0000,"[(23, 0.1416461), (76, 0.80069554)]"
128,2013-07-28T11:00:00+0000,"[(50, 0.99410623)]"
129,2016-08-20T08:11:46+0000,"[(49, 0.9948422)]"
130,2020-09-16T03:07:16+0000,"[(59, 0.041955534), (86, 0.95195687)]"
131,2020-11-12T00:23:38+0000,"[(50, 0.981318)]"
132,2008-03-14T09:54:35+0000,"[(29, 0.9669957)]"
133,2017-03-13T13:30:24+0000,"[(47, 0.18653159), (49, 0.8016565)]"
134,2019-03-27T16:51:47+0000,"[(15, 0.43852854), (37, 0.55851847)]"
135,2014-03-18T12:56:09+0000,"[(69, 0.97585094)]"
136,2019-02-01T07:02:21+0000,"[(8, 0.6554529), (14, 0.27920642)]"
137,2016-09-09T09:17:00+0000,"[(23, 0.9854397)]"
138,2021-05-07T13:10:06+0000,"[(16, 0.20501126), (37, 0.7916879)]"
139,2017-01-30T14:06:33+0000,"[(16, 0.12600018), (37, 0.49974415), (82, 0.29368088), (87, 0.06580009)]"
140,2011-07-18T07:54:48+0000,"[(81, 0.96905994)]"
141,2021-02-11T21:53:14+0000,"[(15, 0.3700976), (16, 0.091380216), (61, 0.437567), (62, 0.06217095), (63, 0.03419334)]"
142,2012-01-11T14:38:47+0000,"[(29, 0.98848706)]"
143,2017-02-02T23:10:50+0000,"[(47, 0.95695114)]"
144,2016-11-30T20:06:08+0000,"[(15, 0.53879505), (61, 0.42383128), (78, 0.029151918)]"
145,2018-06-06T16:30:41+0000,"[(53, 0.99255556)]"
146,2016-01-11T11:29:03-0500,"[(49, 0.017784312), (59, 0.09396002), (76, 0.8137743), (80, 0.069254324)]"
147,2014-11-29T12:21:36+0000,"[(33, 0.9834968)]"
148,2020-09-17T15:57:50+0000,"[(15, 0.5241987), (54, 0.09498481), (83, 0.08450788), (86, 0.2857515)]"
149,2011-02-07T23:10:42+0000,"[(38, 0.98807144)]"
150,2015-04-13T16:16:05+0000,"[(20, 0.9947335)]"
151,2012-11-05T06:36:34+0000,"[(31, 0.9619183)]"
152,2020-12-04T18:28:39+0000,"[(49, 0.17018938), (91, 0.8267474)]"
153,2020-10-14T09:48:51+0000,"[(13, 0.48050526), (30, 0.44763607), (75, 0.0652126)]"
154,2009-04-01T14:20:14+0000,"[(81, 0.9956385)]"
155,2016-07-08T13:34:27+0000,"[(17, 0.9854402)]"
156,2016-04-28T20:26:47+0000,"[(2, 0.08538354), (15, 0.34470508), (64, 0.14991936), (91, 0.413033)]"
157,2012-10-08T10:56:30+0000,
158,2020-07-28T15:00:07+0000,"[(59, 0.9970705)]"
159,2018-02-26T06:41:19+0000,"[(34, 0.9955194)]"
160,2009-08-20T15:32:56+0000,"[(28, 0.90321106), (72, 0.088411026)]"
161,2016-03-14T19:58:52+0000,"[(46, 0.9819988)]"
162,2016-12-12T20:19:03+0000,"[(15, 0.9884575)]"
163,2015-08-03T10:18:40+0000,"[(65, 0.9876228)]"
164,2010-11-12T18:28:03+0000,"[(1, 0.91367805), (28, 0.015459395), (49, 0.010166659), (59, 0.011095503), (78, 0.03306753)]"
165,2007-01-18T19:57:17+0000,"[(88, 0.9932183)]"
166,2016-10-12T09:45:55+0000,"[(90, 0.98585635)]"
167,2011-03-02T13:08:52+0000,"[(71, 0.99139047)]"
168,2011-06-11T19:58:27+0000,"[(5, 0.93398184)]"
169,2014-04-24T04:08:05+0000,"[(26, 0.9813191)]"
170,2012-07-10T18:59:14+0000,"[(6, 0.9174891)]"
171,2015-06-16T12:56:19+0000,"[(22, 0.9898966)]"
172,2009-09-25T13:31:52+0000,"[(82, 0.9971133)]"
173,2014-05-08T14:53:51+0000,"[(13, 0.62251), (47, 0.3642428)]"
174,2009-07-14T20:07:09+0000,"[(15, 0.49793813), (16, 0.08164027), (28, 0.40858793)]"
175,2019-09-26T09:27:32+0000,"[(12, 0.98058575)]"
176,2013-02-28T11:47:45+0000,"[(15, 0.8920212), (78, 0.049511705), (87, 0.042943552)]"
177,2012-09-24T21:22:51+0000,"[(35, 0.97249603)]"
178,2015-10-14T18:20:54+0000,"[(16, 0.43597072), (63, 0.5531379)]"
179,2012-09-10T00:02:03+0000,"[(23, 0.91748977)]"
180,2019-06-04T00:48:42+0000,"[(3, 0.99292755)]"
181,2019-03-12T14:43:17+0000,"[(1, 0.9905693)]"
182,2009-07-06T19:41:44+0000,"[(44, 0.9417587)]"
183,2017-02-03T13:01:52+0000,"[(16, 0.99774456)]"
184,2017-10-12T11:20:30+0000,
185,2007-03-15T01:22:09+0000,"[(5, 0.019930247), (15, 0.23005544), (16, 0.07485916), (48, 0.548867), (50, 0.04162525), (56, 0.0333838), (82, 0.038303476)]"
186,2012-10-26T04:59:00+0000,"[(16, 0.39978272), (58, 0.5916197)]"
187,2015-03-25T16:57:43+0000,"[(15, 0.7690882), (52, 0.047865134), (75, 0.168775)]"
188,2011-02-18T00:01:57+0000,"[(1, 0.14260444), (5, 0.37051362), (32, 0.12659091), (48, 0.28028318)]"
189,2021-04-19T13:06:24+0000,"[(99, 0.99146485)]"
190,2007-11-14T21:36:16+0000,"[(88, 0.9619175)]"
191,2021-07-27T14:17:49+0000,"[(49, 0.8151164), (67, 0.18125315)]"
192,2015-07-04T15:28:03+0000,"[(0, 0.9947609)]"
193,2020-07-30T16:35:10+0000,"[(5, 0.35980704), (66, 0.63650805)]"
194,2014-02-12T14:24:15+0000,"[(20, 0.9873065)]"
195,2012-10-02T13:35:00+0000,"[(88, 0.9910697)]"
196,2021-06-17T13:36:06+0000,"[(37, 0.99499834)]"
197,2017-08-04T09:36:11+0000,"[(47, 0.9852224)]"
198,2018-06-07T15:06:40+0000,"[(43, 0.9883522)]"
199,2012-06-11T16:32:50+0000,"[(71, 0.9633289)]"
200,2011-01-27T22:45:01+0000,"[(64, 0.85603356), (80, 0.08271037)]"
201,2015-05-09T18:00:00+0000,"[(45, 0.99489635)]"
202,2014-08-25T21:02:12+0000,"[(15, 0.32572913), (36, 0.66361713)]"
203,2008-05-07T22:43:32+0000,"[(23, 0.24498816), (29, 0.706007)]"
204,2018-06-12T12:37:08+0000,"[(25, 0.98821366)]"
205,2015-07-24T22:13:30+0000,"[(0, 0.43763852), (15, 0.47917393), (80, 0.07403352)]"
206,2015-08-24T01:00:15+0000,"[(15, 0.7090651), (23, 0.077343285), (41, 0.20477073)]"
207,2017-05-28T19:12:49+0000,"[(15, 0.5321845), (48, 0.02811703), (54, 0.030160965), (75, 0.016168436), (79, 0.032409344), (82, 0.021593517), (93, 0.32892713)]"
208,2019-05-13T13:51:01+0000,"[(16, 0.9281243), (75, 0.06761342)]"
209,2013-04-17T16:11:36+0000,"[(32, 0.9917494)]"
210,2012-10-02T15:00:00+0000,"[(8, 0.48788285), (34, 0.012710074), (41, 0.018493911), (49, 0.046764746), (79, 0.39192116), (96, 0.028706817)]"
211,2014-07-18T12:39:41+0000,"[(31, 0.6140106), (78, 0.3715752)]"
212,2012-10-03T15:24:00+0000,"[(62, 0.9957322)]"
213,2011-10-27T23:36:57+0000,"[(19, 0.97524834)]"
214,2008-12-02T23:03:21+0000,"[(74, 0.98452973)]"
215,2015-06-20T13:53:30+0000,"[(1, 0.16823143), (49, 0.8236666)]"
216,2016-03-16T23:11:42+0000,"[(45, 0.98019785)]"
217,2021-03-30T12:27:27+0000,"[(68, 0.9920792)]"
218,2017-12-13T21:31:38+0000,"[(78, 0.9927192)]"
219,2013-05-14T12:02:00+0000,"[(3, 0.39183852), (15, 0.5964909)]"
220,2011-03-31T10:00:22+0000,"[(33, 0.087239146), (75, 0.9062255)]"
221,2018-10-31T10:38:22+0000,"[(15, 0.03869541), (65, 0.94576603), (70, 0.013183322)]"
222,2015-01-16T13:24:27+0000,"[(71, 0.9603951)]"
223,2019-08-25T19:04:53+0000,"[(53, 0.99057007)]"
224,2016-06-20T10:00:00+0000,"[(54, 0.99019635)]"
225,2013-03-25T16:49:04+0000,"[(1, 0.97249335)]"
226,2007-11-20T23:20:17+0000,"[(23, 0.9658584)]"
227,2017-03-28T17:54:40+0000,"[(55, 0.99201524)]"
228,2017-05-30T01:02:20+0000,"[(3, 0.98697156)]"
229,2009-08-07T15:05:40+0000,"[(36, 0.9339863)]"
230,2012-10-24T12:00:00+0000,"[(76, 0.9954581)]"
231,2013-08-16T17:03:20+0000,"[(20, 0.989238)]"
232,2016-06-20T15:20:56+0000,"[(66, 0.9933995)]"
233,2008-12-05T02:12:17+0000,"[(37, 0.18981253), (75, 0.14192379), (82, 0.6604379)]"
234,2011-09-26T22:57:13+0000,"[(22, 0.9739433)]"
235,2007-04-20T00:45:20+0000,"[(16, 0.12857093), (63, 0.854233)]"
236,2012-10-03T12:47:00+0000,"[(64, 0.9952854)]"
237,2008-06-13T15:56:23+0000,"[(60, 0.9899995)]"
238,2012-10-05T17:37:00+0000,"[(28, 0.9899983)]"
239,2015-10-30T06:37:06+0000,"[(15, 0.68778193), (16, 0.17376707), (89, 0.12142432)]"
240,2017-03-08T19:54:28+0000,"[(6, 0.4417003), (16, 0.048215847), (28, 0.12673889), (75, 0.041417453), (94, 0.33198735)]"
241,2018-06-06T09:53:18+0000,"[(92, 0.9935286)]"
242,2008-01-24T16:35:23+0000,"[(31, 0.29917857), (34, 0.2835606), (78, 0.37845388)]"
243,2015-11-24T11:25:41+0000,"[(89, 0.9805865)]"
244,2017-02-09T10:03:23+0000,"[(10, 0.016605835), (37, 0.9483999), (72, 0.019669639)]"
245,2016-10-21T12:08:24-0400,"[(7, 0.9972188)]"
246,2020-06-15T11:48:04+0000,"[(84, 0.98899907)]"
247,2012-11-02T18:26:00+0000,"[(78, 0.99427617)]"
248,2018-12-20T13:03:48+0000,"[(16, 0.50591666), (79, 0.49124223)]"
249,2010-03-04T17:05:29+0000,"[(72, 0.98643655)]"
250,2014-10-02T19:56:18+0000,"[(2, 0.98792565)]"
251,2017-04-11T17:15:00+0000,"[(1, 0.9603866)]"
252,2015-04-28T16:56:26+0000,"[(59, 0.85709405), (98, 0.13553615)]"
253,2020-01-22T14:26:48+0000,"[(0, 0.9938875)]"
254,2021-03-15T21:39:14+0000,"[(55, 0.9948432)]"
255,2013-07-15T11:54:10+0000,"[(2, 0.9774975)]"
256,2019-10-15T13:32:12+0000,"[(3, 0.055771805), (13, 0.6818228), (49, 0.24970852)]"
257,2017-11-07T18:52:08+0000,"[(66, 0.99167985)]"
258,2015-08-06T20:00:00+0000,"[(0, 0.022087162), (5, 0.018710872), (15, 0.55905795), (20, 0.030070737), (34, 0.06593934), (36, 0.03438209), (37, 0.053422224), (54, 0.027681142), (78, 0.16117537)]"
259,2013-10-25T22:51:10+0000,"[(46, 0.98792607)]"
260,2012-10-03T06:01:00+0000,"[(57, 0.99762565)]"
261,2019-09-24T22:23:26+0000,"[(8, 0.3912285), (16, 0.4294326), (33, 0.16956843)]"
262,2015-05-13T14:22:33+0000,"[(13, 0.032392986), (24, 0.9597019)]"
263,2012-10-03T18:53:00+0000,"[(35, 0.21592079), (37, 0.29643187), (39, 0.33493212), (53, 0.14852159)]"
264,2019-11-25T15:11:21+0000,"[(70, 0.99638647)]"
265,2016-03-10T01:36:05+0000,"[(15, 0.43894294), (37, 0.23941316), (48, 0.23025343), (87, 0.08351736)]"
266,2018-01-11T13:51:04+0000,"[(33, 0.771991), (80, 0.21605504)]"
267,2010-09-07T21:44:38+0000,"[(13, 0.10090783), (15, 0.33055362), (94, 0.56038535)]"
268,2010-10-08T14:47:13+0000,"[(62, 0.9646381)]"
269,2010-08-19T19:18:53+0000,"[(79, 0.95695)]"
270,2007-11-06T14:57:02+0000,"[(18, 0.95049644)]"
271,2012-05-17T17:04:05+0000,"[(30, 0.5887639), (80, 0.35357693)]"
272,2015-01-26T22:47:26+0000,"[(53, 0.38224918), (99, 0.61341375)]"
273,2011-10-07T15:00:51+0000,"[(80, 0.9960074)]"
274,2015-09-28T00:19:46+0000,"[(18, 0.9847683)]"
275,2020-02-06T16:28:31+0000,"[(12, 0.92715687), (37, 0.044675887), (47, 0.012699897), (91, 0.011870761)]"
276,2014-01-26T18:36:10+0000,"[(37, 0.98703545), (58, 0.010187288)]"
277,2008-12-29T17:43:45+0000,"[(22, 0.9267801), (23, 0.06096833)]"
278,2010-02-23T21:03:25+0000,"[(3, 0.041609183), (9, 0.81370234), (33, 0.031218804), (53, 0.068247415), (63, 0.03557043)]"
279,2012-10-01T13:55:00+0000,"[(10, 0.86696976), (59, 0.12092808)]"
280,2014-01-20T14:00:00+0000,"[(83, 0.9826297)]"
281,2012-10-01T20:06:00+0000,
282,2020-03-31T09:50:29+0000,"[(0, 0.0612382), (15, 0.34399801), (84, 0.59133524)]"
283,2007-10-03T03:48:34+0000,"[(12, 0.755157), (75, 0.22769503)]"
284,2019-05-31T11:55:17+0000,"[(16, 0.956855), (28, 0.040344153)]"
285,2020-01-27T22:17:55+0000,"[(15, 0.51406884), (40, 0.012459148), (48, 0.011940284), (49, 0.15479518), (64, 0.18492118), (78, 0.032801673), (80, 0.037011944)]"
286,2010-05-19T02:19:35+0000,"[(15, 0.42538646), (35, 0.567759)]"
287,2012-11-01T15:59:00+0000,"[(13, 0.99555963)]"
288,2020-11-18T20:48:46+0000,"[(72, 0.9926657)]"
289,2016-01-20T00:00:00+0000,"[(8, 0.9934431)]"
290,2012-08-30T19:26:04+0000,"[(33, 0.9099826)]"
291,2020-05-04T17:58:29+0000,"[(75, 0.6496821), (82, 0.33523515)]"
292,2007-02-16T15:23:11+0000,"[(56, 0.9658591)]"
293,2019-02-08T08:57:19+0000,"[(5, 0.9902923)]"
294,2018-04-11T08:43:15+0000,"[(52, 0.98428494)]"
295,2012-10-26T10:24:05+0000,"[(18, 0.1815517), (33, 0.57645744), (80, 0.20156547)]"
296,2009-04-20T13:19:42+0000,"[(35, 0.93399036)]"
297,2019-10-24T11:48:02+0000,"[(63, 0.97925544), (71, 0.012760938)]"
298,2017-07-10T12:01:16+0000,"[(22, 0.9886191)]"
299,2012-10-10T09:45:00+0000,"[(15, 0.100561164), (27, 0.6288147), (28, 0.012933448), (35, 0.033008434), (50, 0.15402909), (58, 0.04971745), (75, 0.0143252695)]"
300,2010-07-08T21:47:16+0000,"[(26, 0.9724975)]"
301,2007-09-04T17:47:18+0000,"[(53, 0.031879205), (54, 0.8425739), (59, 0.101701386), (77, 0.013129314)]"
302,2011-06-19T12:04:23+0000,"[(4, 0.99297804)]"
303,2021-03-15T01:03:39+0000,"[(27, 0.9944686)]"
304,2019-09-19T14:35:24+0000,"[(75, 0.98564905)]"
305,2010-07-19T21:52:34+0000,"[(16, 0.25254315), (28, 0.6385416)]"
306,2019-07-10T07:51:02-0400,"[(38, 0.9858562)]"
307,2017-11-20T16:17:49+0000,"[(84, 0.9908326)]"
308,2017-12-07T22:02:15+0000,"[(24, 0.98349845)]"
309,2012-06-22T15:47:01+0000,"[(23, 0.03299188), (30, 0.016036466), (39, 0.9369114)]"
310,2006-12-26T17:43:11+0000,"[(48, 0.99377286)]"
311,2011-02-17T22:45:28+0000,"[(0, 0.48423377), (15, 0.50381017)]"
312,2017-03-09T13:53:00+0000,"[(60, 0.9829296)]"
313,2010-11-08T18:36:52+0000,"[(80, 0.9478754)]"
314,2017-07-24T05:14:30+0000,"[(15, 0.16534306), (16, 0.20671192), (34, 0.6173993)]"
315,2015-12-27T21:25:25+0000,"[(55, 0.9860546)]"
316,2019-04-30T17:14:38+0000,"[(5, 0.020134425), (15, 0.32064766), (41, 0.4516781), (43, 0.012416816), (78, 0.03535108), (80, 0.15482238)]"
317,2011-07-06T15:46:48+0000,"[(15, 0.44625905), (19, 0.054535836), (23, 0.07649249), (34, 0.08112585), (37, 0.1820635), (71, 0.04988749), (82, 0.10486347)]"
318,2013-10-22T20:40:32+0000,"[(54, 0.9784745)]"
319,2014-08-18T13:35:18+0000,"[(62, 0.22381699), (64, 0.5150946), (72, 0.043973874), (91, 0.20568158)]"
320,2008-05-27T23:10:21+0000,"[(53, 0.17454378), (68, 0.30653957), (82, 0.117429346), (85, 0.36455673)]"
321,2017-04-06T22:33:07+0000,"[(15, 0.98791856)]"
322,2020-06-26T17:59:23+0000,"[(1, 0.035107985), (5, 0.07322003), (22, 0.012507721), (28, 0.014554409), (33, 0.050866455), (37, 0.042162996), (41, 0.034317244), (46, 0.04702212), (49, 0.071084365), (63, 0.028268019), (65, 0.03213447), (96, 0.5558375)]"
323,2013-10-04T22:11:11+0000,"[(89, 0.9886197)]"
324,2015-03-20T16:55:45+0000,"[(89, 0.96463984)]"
325,2006-12-04T19:51:48+0000,"[(5, 0.99009824)]"
326,2009-09-15T09:05:26+0000,"[(3, 0.9952623)]"
327,2013-09-25T06:05:37+0000,"[(15, 0.38580024), (35, 0.019091895), (44, 0.42538625), (54, 0.021253593), (78, 0.14057203)]"
328,2007-10-29T20:28:20+0000,"[(62, 0.93811405)]"
329,2020-08-03T06:12:49+0000,"[(43, 0.9847682)]"
330,2019-11-08T17:58:48+0000,"[(16, 0.9967641)]"
331,2019-08-22T12:51:36+0000,"[(3, 0.050353628), (28, 0.94744855)]"
332,2020-04-08T16:59:29+0000,"[(49, 0.9950734)]"
333,2010-08-04T17:41:20+0000,"[(15, 0.9229344), (85, 0.0690938)]"
334,2019-09-05T05:34:44+0000,"[(15, 0.7147752), (45, 0.28210083)]"
335,2018-03-23T01:29:13+0000,"[(66, 0.98835176)]"
336,2010-02-03T17:47:30+0000,"[(34, 0.92382866)]"
337,2017-02-14T14:00:00+0000,"[(63, 0.99261063)]"
338,2016-09-25T08:07:18+0000,"[(72, 0.9940354)]"
339,2015-09-21T17:27:37+0000,"[(27, 0.98166436)]"
340,2016-03-08T15:08:24+0000,"[(45, 0.98058593)]"
341,2019-08-21T10:57:38+0000,"[(15, 0.40021792), (48, 0.12801147), (57, 0.4667693)]"
