,published_at,topic_class
27,2012-01-25T20:27:04+0000,"[(26, 0.92187685), (27, 0.056785624)]"
28,2017-07-31T19:31:48+0000,"[(13, 0.3870847), (21, 0.4291708), (34, 0.15762094)]"
29,2012-04-16T16:44:20+0000,"[(21, 0.14300653), (39, 0.8249729)]"
30,2021-05-11T12:30:01+0000,"[(43, 0.9961411)]"
31,2020-03-18T16:17:43+0000,"[(13, 0.9905741)]"
32,2019-01-10T20:04:07+0000,"[(34, 0.9933318)]"
33,2019-03-03T17:00:13+0000,"[(10, 0.038829997), (14, 0.053626813), (22, 0.75535804), (27, 0.023819787), (30, 0.06751238), (47, 0.0480336)]"
34,2021-09-03T00:42:01+0000,"[(46, 0.9883317)]"
35,2007-09-12T04:25:04+0000,"[(37, 0.995682)]"
36,2016-03-22T14:54:22+0000,"[(30, 0.9935077)]"
37,2007-03-16T06:24:33+0000,"[(41, 0.08068094), (46, 0.9150893)]"
38,2009-10-22T17:23:03+0000,"[(13, 0.5487961), (21, 0.43767682)]"
39,2012-01-18T22:09:31+0000,"[(15, 0.89107704)]"
40,2021-02-05T17:30:52+0000,"[(8, 0.25350985), (27, 0.74302304)]"
41,2011-10-25T21:19:30+0000,"[(8, 0.9807795)]"
42,2013-02-26T09:32:17+0000,"[(7, 0.5237024), (22, 0.2816852), (35, 0.1423698)]"
43,2006-12-14T23:29:44+0000,"[(44, 0.99710864)]"
44,2012-10-08T09:04:00+0000,"[(2, 0.65387344), (30, 0.20977692), (36, 0.03938663), (47, 0.09514013)]"
45,2009-02-09T22:23:28+0000,"[(30, 0.996435)]"
46,2014-11-13T18:25:56+0000,"[(30, 0.99461377)]"
47,2010-01-04T20:19:07+0000,"[(1, 0.9683831)]"
48,2010-07-08T18:10:10+0000,"[(6, 0.9889864)]"
49,2015-11-23T20:57:10+0000,"[(18, 0.57234216), (21, 0.25932568), (41, 0.15863751)]"
50,2008-08-29T15:25:24+0000,"[(40, 0.12688774), (46, 0.86605215)]"
51,2014-06-17T06:09:51-0400,"[(44, 0.99304825)]"
52,2017-08-30T20:20:38+0000,"[(37, 0.99472976)]"
53,2012-08-30T18:05:09+0000,"[(38, 0.97117406)]"
54,2011-11-18T17:50:14+0000,"[(21, 0.27150947), (26, 0.093175404), (47, 0.6199014)]"
55,2016-02-05T15:27:47+0000,"[(21, 0.09221776), (25, 0.9015873)]"
56,2015-01-23T19:24:15+0000,"[(44, 0.9912482)]"
57,2013-02-13T12:55:50+0000,"[(30, 0.9951225)]"
58,2011-11-28T15:05:41+0000,"[(7, 0.9872688)]"
59,2017-10-23T20:11:12+0000,"[(7, 0.98579264)]"
60,2020-09-29T15:55:01+0000,"[(7, 0.07833794), (8, 0.02254075), (11, 0.03244896), (24, 0.014191643), (28, 0.75759476), (39, 0.092201814)]"
61,2014-01-02T12:38:05+0000,"[(0, 0.48956537), (7, 0.46661645), (17, 0.029350903)]"
62,2019-01-11T18:29:51+0000,"[(11, 0.99019825)]"
63,2016-12-14T04:06:02+0000,"[(21, 0.12844001), (30, 0.8611223)]"
64,2013-05-31T17:12:25+0000,"[(26, 0.2725873), (32, 0.7174105)]"
65,2020-04-13T21:08:49+0000,"[(25, 0.73933387), (39, 0.25600424)]"
66,2021-02-22T13:30:41+0000,"[(6, 0.9951475)]"
67,2014-04-07T20:24:50+0000,"[(12, 0.04932512), (16, 0.70072013), (30, 0.09707435), (43, 0.14635183)]"
68,2012-11-01T19:27:00+0000,"[(8, 0.024357427), (12, 0.021669699), (16, 0.5632996), (17, 0.020494288), (21, 0.25292), (39, 0.023121266), (41, 0.07090641), (47, 0.015352081)]"
69,2007-05-04T02:46:24+0000,"[(6, 0.99609506)]"
70,2019-06-09T20:35:14+0000,"[(4, 0.965239), (39, 0.031039223)]"
71,2020-02-14T16:54:58+0000,"[(19, 0.98045534), (30, 0.012881414)]"
72,2009-07-28T16:50:50+0000,"[(49, 0.9509948)]"
73,2007-04-16T17:48:42+0000,"[(30, 0.020581838), (41, 0.15681751), (44, 0.8106951)]"
74,2017-10-24T09:26:38+0000,"[(21, 0.31485078), (24, 0.44806236), (27, 0.23105916)]"
75,2016-07-08T09:29:58-0400,"[(21, 0.9255783), (37, 0.07194015)]"
76,2011-09-07T14:51:39+0000,"[(48, 0.9455455)]"
77,2020-12-23T16:13:36+0000,"[(0, 0.035273436), (6, 0.093911044), (17, 0.4694626), (25, 0.39250314)]"
78,2012-07-18T16:51:47+0000,"[(22, 0.5352777), (39, 0.44071653)]"
79,2009-08-17T18:49:35+0000,"[(30, 0.94232816)]"
80,2019-01-21T14:51:25+0000,"[(16, 0.94840366)]"
81,2007-07-18T18:09:35+0000,"[(14, 0.03237043), (33, 0.17971157), (39, 0.7331588), (40, 0.04780037)]"
82,2020-06-09T06:27:35+0000,"[(21, 0.9455439)]"
83,2020-06-29T23:01:54+0000,"[(30, 0.3367936), (48, 0.6590127)]"
84,2012-10-01T20:39:00+0000,
85,2010-06-28T18:32:18+0000,"[(20, 0.9455472)]"
86,2017-01-24T23:15:09+0000,"[(11, 0.89144313), (34, 0.09941156)]"
87,2015-02-13T22:39:51+0000,"[(18, 0.44217318), (26, 0.5194114)]"
88,2014-12-05T15:35:11+0000,"[(12, 0.9702918)]"
89,2016-09-20T11:24:53+0000,"[(25, 0.98789763)]"
90,2011-06-07T17:57:49+0000,"[(15, 0.99299824)]"
91,2021-10-18T08:00:25+0000,"[(17, 0.9799958)]"
92,2016-02-05T16:37:00+0000,"[(4, 0.64711285), (21, 0.33855578)]"
93,2015-10-12T05:13:49+0000,"[(10, 0.9888619)]"
94,2015-03-29T03:13:57+0000,"[(0, 0.91815495), (2, 0.07397391)]"
95,2012-10-02T18:23:00+0000,"[(21, 0.03151585), (26, 0.011365908), (34, 0.032143194), (35, 0.028464537), (41, 0.89018196)]"
96,2018-11-30T11:38:30+0000,"[(21, 0.9936749)]"
97,2016-07-22T11:44:12+0000,"[(42, 0.99615604)]"
98,2011-11-17T11:50:06+0000,"[(2, 0.3273367), (9, 0.3457541), (21, 0.2746735)]"
99,2021-02-19T16:48:01+0000,"[(19, 0.98978955)]"
100,2014-08-21T08:59:31+0000,"[(8, 0.31075224), (12, 0.32615706), (27, 0.14544037), (37, 0.18697381)]"
101,2018-02-13T05:00:00+0000,"[(21, 0.18725802), (22, 0.4790674), (24, 0.17062205), (26, 0.049069524), (47, 0.1063816)]"
102,2012-10-09T06:12:00+0000,"[(11, 0.9859964)]"
103,2008-03-18T01:15:41+0000,"[(6, 0.020675996), (12, 0.20325364), (18, 0.044278547), (21, 0.23784706), (27, 0.10233204), (37, 0.29091358), (39, 0.09007301)]"
104,2007-08-16T21:27:50+0000,"[(21, 0.35227835), (27, 0.621765)]"
105,2015-10-16T17:21:29+0000,"[(3, 0.97958046)]"
106,2017-11-08T12:52:00+0000,"[(46, 0.9821794)]"
107,2018-05-09T14:37:57+0000,"[(8, 0.977723)]"
108,2017-04-27T19:23:42+0000,"[(7, 0.6198584), (30, 0.015135974), (39, 0.19442898), (49, 0.16422905)]"
109,2011-06-13T21:32:25+0000,"[(21, 0.9573632)]"
110,2016-07-21T18:59:41+0000,"[(16, 0.993593)]"
111,2013-05-20T17:39:16+0000,"[(40, 0.9925737)]"
112,2020-09-06T18:58:46+0000,"[(27, 0.99550223)]"
113,2017-06-26T15:12:46+0000,"[(1, 0.9851497)]"
114,2017-09-06T07:25:38+0000,"[(19, 0.98989385)]"
115,2011-08-16T01:13:41+0000,"[(26, 0.9943341)]"
116,2020-02-28T20:36:23+0000,"[(2, 0.9635715), (19, 0.030813161)]"
117,2011-03-30T20:25:57+0000,"[(5, 0.14882265), (10, 0.6110681), (21, 0.03022666), (39, 0.20628768)]"
118,2015-09-25T10:00:00+0000,"[(14, 0.24136268), (24, 0.75141656)]"
119,2013-04-09T21:52:09+0000,"[(26, 0.9971916)]"
120,2007-11-12T14:23:23+0000,"[(47, 0.99492115)]"
121,2020-02-20T03:08:38+0000,"[(16, 0.9937563)]"
122,2008-06-11T16:42:59+0000,"[(12, 0.95332044)]"
123,2018-11-07T10:46:58+0000,"[(16, 0.9950988)]"
124,2013-03-11T16:59:38+0000,"[(9, 0.44859025), (41, 0.53220475)]"
125,2016-09-23T09:16:52+0000,"[(27, 0.10414118), (41, 0.8841488)]"
126,2021-09-09T11:40:58+0000,"[(40, 0.9019913)]"
127,2011-05-19T17:45:37+0000,"[(47, 0.9423326)]"
128,2013-07-28T11:00:00+0000,"[(0, 0.16157705), (7, 0.5693885), (40, 0.2634364)]"
129,2016-08-20T08:11:46+0000,"[(30, 0.99489397)]"
130,2020-09-16T03:07:16+0000,"[(30, 0.993911)]"
131,2020-11-12T00:23:38+0000,"[(25, 0.6210357), (27, 0.36084428)]"
132,2008-03-14T09:54:35+0000,"[(5, 0.9673224)]"
133,2017-03-13T13:30:24+0000,"[(11, 0.98819005)]"
134,2019-03-27T16:51:47+0000,"[(12, 0.65452033), (34, 0.13738589), (37, 0.13182616), (47, 0.06735209)]"
135,2014-03-18T12:56:09+0000,"[(2, 0.97608995)]"
136,2019-02-01T07:02:21+0000,"[(21, 0.44069037), (43, 0.49529746)]"
137,2016-09-09T09:17:00+0000,"[(5, 0.9855849)]"
138,2021-05-07T13:10:06+0000,"[(8, 0.99669963)]"
139,2017-01-30T14:06:33+0000,"[(21, 0.29361555), (30, 0.6916084)]"
140,2011-07-18T07:54:48+0000,"[(39, 0.9693434)]"
141,2021-02-11T21:53:14+0000,"[(40, 0.9952644)]"
142,2012-01-11T14:38:47+0000,"[(36, 0.98860264)]"
143,2017-02-02T23:10:50+0000,"[(30, 0.9573716)]"
144,2016-11-30T20:06:08+0000,"[(12, 0.33673763), (21, 0.24225965), (28, 0.41303432)]"
145,2018-06-06T16:30:41+0000,"[(16, 0.9401001), (45, 0.052679054)]"
146,2016-01-11T11:29:03-0500,"[(2, 0.98590297)]"
147,2014-11-29T12:21:36+0000,"[(42, 0.9836621)]"
148,2020-09-17T15:57:50+0000,"[(19, 0.080563806), (36, 0.90888464)]"
149,2011-02-07T23:10:42+0000,"[(36, 0.020634746), (48, 0.9677963)]"
150,2015-04-13T16:16:05+0000,"[(40, 0.994786)]"
151,2012-11-05T06:36:34+0000,"[(31, 0.96230006)]"
152,2020-12-04T18:28:39+0000,"[(25, 0.99693674)]"
153,2020-10-14T09:48:51+0000,"[(42, 0.99328625)]"
154,2009-04-01T14:20:14+0000,"[(24, 0.28098828), (38, 0.24157064), (39, 0.47329733)]"
155,2016-07-08T13:34:27+0000,"[(13, 0.9855837)]"
156,2016-04-28T20:26:47+0000,"[(28, 0.9928976)]"
157,2012-10-08T10:56:30+0000,
158,2020-07-28T15:00:07+0000,"[(30, 0.2624747), (39, 0.7346829)]"
159,2018-02-26T06:41:19+0000,"[(19, 0.9955646)]"
160,2009-08-20T15:32:56+0000,"[(25, 0.9916219)]"
161,2016-03-14T19:58:52+0000,"[(28, 0.9821793)]"
162,2016-12-12T20:19:03+0000,"[(21, 0.4332091), (45, 0.56219655)]"
163,2015-08-03T10:18:40+0000,"[(5, 0.9877455)]"
164,2010-11-12T18:28:03+0000,"[(5, 0.012946378), (12, 0.048120964), (27, 0.058042515), (30, 0.031227553), (32, 0.020817205), (34, 0.80016917), (47, 0.01941618)]"
165,2007-01-18T19:57:17+0000,"[(14, 0.84604144), (21, 0.1473811)]"
166,2016-10-12T09:45:55+0000,"[(43, 0.9859973)]"
167,2011-03-02T13:08:52+0000,"[(39, 0.99147403)]"
168,2011-06-11T19:58:27+0000,"[(3, 0.09043231), (30, 0.8455407)]"
169,2014-04-24T04:08:05+0000,"[(32, 0.9815069)]"
170,2012-07-10T18:59:14+0000,"[(44, 0.9183192)]"
171,2015-06-16T12:56:19+0000,"[(42, 0.9899979)]"
172,2009-09-25T13:31:52+0000,"[(47, 0.9881322)]"
173,2014-05-08T14:53:51+0000,"[(19, 0.07741548), (21, 0.7296871), (43, 0.18018636)]"
174,2009-07-14T20:07:09+0000,"[(3, 0.39131573), (21, 0.59697425)]"
175,2019-09-26T09:27:32+0000,"[(39, 0.980771)]"
176,2013-02-28T11:47:45+0000,"[(21, 0.77954924), (30, 0.15915191), (47, 0.054580156)]"
177,2012-09-24T21:22:51+0000,"[(17, 0.9727721)]"
178,2015-10-14T18:20:54+0000,"[(21, 0.8685933), (27, 0.120736256)]"
179,2012-09-10T00:02:03+0000,"[(17, 0.918318)]"
180,2019-06-04T00:48:42+0000,"[(10, 0.99299896)]"
181,2019-03-12T14:43:17+0000,"[(25, 0.99066424)]"
182,2009-07-06T19:41:44+0000,"[(4, 0.94233966)]"
183,2017-02-03T13:01:52+0000,"[(24, 0.27121598), (27, 0.7176074)]"
184,2017-10-12T11:20:30+0000,
185,2007-03-15T01:22:09+0000,"[(8, 0.13794024), (17, 0.746411), (47, 0.1120729)]"
186,2012-10-26T04:59:00+0000,"[(26, 0.7664143), (27, 0.22516285)]"
187,2015-03-25T16:57:43+0000,"[(7, 0.9855855)]"
188,2011-02-18T00:01:57+0000,"[(28, 0.91832376)]"
189,2021-04-19T13:06:24+0000,"[(12, 0.9915492)]"
190,2007-11-14T21:36:16+0000,"[(18, 0.9622979)]"
191,2021-07-27T14:17:49+0000,"[(0, 0.24360974), (30, 0.7528333)]"
192,2015-07-04T15:28:03+0000,"[(14, 0.8526608), (36, 0.06484097), (39, 0.07752272)]"
193,2020-07-30T16:35:10+0000,"[(39, 0.9963135)]"
194,2014-02-12T14:24:15+0000,"[(31, 0.98743385)]"
195,2012-10-02T13:35:00+0000,"[(22, 0.9975618)]"
196,2021-06-17T13:36:06+0000,"[(32, 0.9950498)]"
197,2017-08-04T09:36:11+0000,"[(15, 0.98537004)]"
198,2018-06-07T15:06:40+0000,"[(29, 0.9884687)]"
199,2012-06-11T16:32:50+0000,"[(19, 0.9636911)]"
200,2011-01-27T22:45:01+0000,"[(0, 0.09848394), (13, 0.16382939), (19, 0.30638793), (21, 0.15967849), (49, 0.21534067)]"
201,2015-05-09T18:00:00+0000,"[(5, 0.99494725)]"
202,2014-08-25T21:02:12+0000,"[(41, 0.9956243)]"
203,2008-05-07T22:43:32+0000,"[(15, 0.95098954)]"
204,2018-06-12T12:37:08+0000,"[(36, 0.9843218)]"
205,2015-07-24T22:13:30+0000,"[(2, 0.9907526)]"
206,2015-08-24T01:00:15+0000,"[(37, 0.99108934)]"
207,2017-05-28T19:12:49+0000,"[(21, 0.070041545), (29, 0.7095019), (41, 0.20190585)]"
208,2019-05-13T13:51:01+0000,"[(14, 0.96055466), (27, 0.03527028)]"
209,2013-04-17T16:11:36+0000,"[(39, 0.99182814)]"
210,2012-10-02T15:00:00+0000,"[(47, 0.99070346)]"
211,2014-07-18T12:39:41+0000,"[(2, 0.112864785), (18, 0.6864772), (31, 0.18683028)]"
212,2012-10-03T15:24:00+0000,"[(32, 0.9957753)]"
213,2011-10-27T23:36:57+0000,"[(11, 0.41761607), (26, 0.20429043), (45, 0.35458577)]"
214,2008-12-02T23:03:21+0000,"[(27, 0.088575356), (30, 0.58789474), (39, 0.30883157)]"
215,2015-06-20T13:53:30+0000,"[(15, 0.9498491), (39, 0.032161836), (44, 0.0102165835)]"
216,2016-03-16T23:11:42+0000,"[(39, 0.17151663), (47, 0.80927724)]"
217,2021-03-30T12:27:27+0000,"[(43, 0.9921585)]"
218,2017-12-13T21:31:38+0000,"[(33, 0.54491395), (41, 0.4480258)]"
219,2013-05-14T12:02:00+0000,"[(20, 0.9883319)]"
220,2011-03-31T10:00:22+0000,"[(43, 0.9934658)]"
221,2018-10-31T10:38:22+0000,"[(12, 0.12518114), (14, 0.87248766)]"
222,2015-01-16T13:24:27+0000,"[(15, 0.96078783)]"
223,2019-08-25T19:04:53+0000,"[(27, 0.30629376), (35, 0.014633018), (36, 0.6701177)]"
224,2016-06-20T10:00:00+0000,"[(17, 0.8479748), (19, 0.14251833)]"
225,2013-03-25T16:49:04+0000,"[(0, 0.97277117)]"
226,2007-11-20T23:20:17+0000,"[(37, 0.9661999)]"
227,2017-03-28T17:54:40+0000,"[(11, 0.98027575), (42, 0.011980343)]"
228,2017-05-30T01:02:20+0000,"[(44, 0.9871031)]"
229,2009-08-07T15:05:40+0000,"[(40, 0.93464684)]"
230,2012-10-24T12:00:00+0000,"[(15, 0.028965192), (45, 0.9666304)]"
231,2013-08-16T17:03:20+0000,"[(37, 0.9893453)]"
232,2016-06-20T15:20:56+0000,"[(21, 0.20870715), (27, 0.17559795), (49, 0.6094273)]"
233,2008-12-05T02:12:17+0000,"[(41, 0.99209476)]"
234,2011-09-26T22:57:13+0000,"[(27, 0.97419924)]"
235,2007-04-20T00:45:20+0000,"[(27, 0.98280066)]"
236,2012-10-03T12:47:00+0000,"[(0, 0.99533236)]"
237,2008-06-13T15:56:23+0000,"[(47, 0.99009854)]"
238,2012-10-05T17:37:00+0000,"[(21, 0.04218581), (25, 0.9316966), (32, 0.01661964)]"
239,2015-10-30T06:37:06+0000,"[(35, 0.9828047)]"
240,2017-03-08T19:54:28+0000,"[(7, 0.9963425)]"
241,2018-06-06T09:53:18+0000,"[(39, 0.99358886)]"
242,2008-01-24T16:35:23+0000,"[(30, 0.81495184), (35, 0.14663607)]"
243,2015-11-24T11:25:41+0000,"[(27, 0.45688295), (39, 0.2923906), (47, 0.23228551)]"
244,2017-02-09T10:03:23+0000,"[(19, 0.99746716)]"
245,2016-10-21T12:08:24-0400,"[(4, 0.6801545), (5, 0.05984644), (14, 0.08083405), (30, 0.05492443), (33, 0.012248887), (39, 0.09293139)]"
246,2020-06-15T11:48:04+0000,"[(30, 0.9891075)]"
247,2012-11-02T18:26:00+0000,"[(0, 0.98180306), (39, 0.012645208)]"
248,2018-12-20T13:03:48+0000,"[(7, 0.54242533), (27, 0.41759995), (37, 0.020102622), (47, 0.012394612)]"
249,2010-03-04T17:05:29+0000,"[(39, 0.9865668)]"
250,2014-10-02T19:56:18+0000,"[(0, 0.98804617)]"
251,2017-04-11T17:15:00+0000,"[(6, 0.9607912)]"
252,2015-04-28T16:56:26+0000,"[(37, 0.9926301)]"
253,2020-01-22T14:26:48+0000,"[(19, 0.99394935)]"
254,2021-03-15T21:39:14+0000,"[(27, 0.13795495), (39, 0.8570422)]"
255,2013-07-15T11:54:10+0000,"[(7, 0.9777214)]"
256,2019-10-15T13:32:12+0000,"[(15, 0.9711302), (27, 0.025581159)]"
257,2017-11-07T18:52:08+0000,"[(21, 0.19825648), (25, 0.7936732)]"
258,2015-08-06T20:00:00+0000,"[(12, 0.55176455), (21, 0.4314545), (43, 0.010280415)]"
259,2013-10-25T22:51:10+0000,"[(22, 0.7086322), (27, 0.27965766)]"
260,2012-10-03T06:01:00+0000,"[(9, 0.99497056)]"
261,2019-09-24T22:23:26+0000,"[(27, 0.9963825)]"
262,2015-05-13T14:22:33+0000,"[(31, 0.9920953)]"
263,2012-10-03T18:53:00+0000,"[(26, 0.60151666), (30, 0.11102581), (39, 0.12473706), (43, 0.15007102)]"
264,2019-11-25T15:11:21+0000,"[(4, 0.01041941), (7, 0.7643621), (21, 0.10262536), (37, 0.11923346)]"
265,2016-03-10T01:36:05+0000,"[(23, 0.9919659)]"
266,2018-01-11T13:51:04+0000,"[(19, 0.07007913), (39, 0.25883913), (40, 0.6596144)]"
267,2010-09-07T21:44:38+0000,"[(26, 0.083977915), (36, 0.9079532)]"
268,2010-10-08T14:47:13+0000,"[(34, 0.96499145)]"
269,2010-08-19T19:18:53+0000,"[(49, 0.9573851)]"
270,2007-11-06T14:57:02+0000,"[(43, 0.9509899)]"
271,2012-05-17T17:04:05+0000,"[(30, 0.94232833)]"
272,2015-01-26T22:47:26+0000,"[(7, 0.61998785), (30, 0.26115176), (40, 0.11469926)]"
273,2011-10-07T15:00:51+0000,"[(15, 0.9960476)]"
274,2015-09-28T00:19:46+0000,"[(15, 0.5446987), (21, 0.15248898), (30, 0.166582), (34, 0.12207159)]"
275,2020-02-06T16:28:31+0000,"[(19, 0.4034942), (27, 0.12195871), (34, 0.21552086), (36, 0.2514405)]"
276,2014-01-26T18:36:10+0000,"[(12, 0.81896657), (27, 0.019586373), (35, 0.15512086)]"
277,2008-12-29T17:43:45+0000,"[(17, 0.98774785)]"
278,2010-02-23T21:03:25+0000,"[(2, 0.08785542), (5, 0.7684378), (18, 0.029242048), (40, 0.044061754), (47, 0.06691183)]"
279,2012-10-01T13:55:00+0000,"[(39, 0.9878903)]"
280,2014-01-20T14:00:00+0000,"[(7, 0.98280215)]"
281,2012-10-01T20:06:00+0000,
282,2020-03-31T09:50:29+0000,"[(4, 0.011467132), (12, 0.9427939), (36, 0.036289543)]"
283,2007-10-03T03:48:34+0000,"[(35, 0.03382087), (39, 0.9579695)]"
284,2019-05-31T11:55:17+0000,"[(8, 0.029334936), (27, 0.96792126)]"
285,2020-01-27T22:17:55+0000,"[(5, 0.014782353), (18, 0.22713007), (23, 0.30108938), (30, 0.12013198), (39, 0.20871758), (47, 0.112340115)]"
286,2010-05-19T02:19:35+0000,"[(36, 0.9931457)]"
287,2012-11-01T15:59:00+0000,"[(12, 0.9956037)]"
288,2020-11-18T20:48:46+0000,"[(8, 0.9927394)]"
289,2016-01-20T00:00:00+0000,"[(2, 0.6022333), (39, 0.39140692)]"
290,2012-08-30T19:26:04+0000,"[(18, 0.9108798)]"
291,2020-05-04T17:58:29+0000,"[(21, 0.98491704)]"
292,2007-02-16T15:23:11+0000,"[(38, 0.96620417)]"
293,2019-02-08T08:57:19+0000,"[(30, 0.9086048), (39, 0.081979096)]"
294,2018-04-11T08:43:15+0000,"[(47, 0.9844394)]"
295,2012-10-26T10:24:05+0000,"[(48, 0.9591589)]"
296,2009-04-20T13:19:42+0000,"[(13, 0.05625949), (19, 0.87972146)]"
297,2019-10-24T11:48:02+0000,"[(47, 0.9966882)]"
298,2017-07-10T12:01:16+0000,"[(2, 0.97089857), (43, 0.018063707)]"
299,2012-10-10T09:45:00+0000,"[(18, 0.9897436)]"
300,2010-07-08T21:47:16+0000,"[(37, 0.97277236)]"
301,2007-09-04T17:47:18+0000,"[(14, 0.040896796), (30, 0.22443257), (39, 0.27462506), (47, 0.45605993)]"
302,2011-06-19T12:04:23+0000,"[(31, 0.9930485)]"
303,2021-03-15T01:03:39+0000,"[(40, 0.99452347)]"
304,2019-09-19T14:35:24+0000,"[(26, 0.98579466)]"
305,2010-07-19T21:52:34+0000,"[(9, 0.1599325), (18, 0.47665146), (21, 0.258937)]"
306,2019-07-10T07:51:02-0400,"[(2, 0.985996)]"
307,2017-11-20T16:17:49+0000,"[(37, 0.9909239)]"
308,2017-12-07T22:02:15+0000,"[(19, 0.036819816), (34, 0.94717616)]"
309,2012-06-22T15:47:01+0000,"[(21, 0.98579144)]"
310,2006-12-26T17:43:11+0000,"[(21, 0.9938343)]"
311,2011-02-17T22:45:28+0000,"[(13, 0.7302851), (21, 0.25800347)]"
312,2017-03-09T13:53:00+0000,"[(16, 0.9830981)]"
313,2010-11-08T18:36:52+0000,"[(32, 0.9484096)]"
314,2017-07-24T05:14:30+0000,"[(21, 0.11827741), (27, 0.87128437)]"
315,2015-12-27T21:25:25+0000,"[(14, 0.9861929)]"
316,2019-04-30T17:14:38+0000,"[(2, 0.99484086)]"
317,2011-07-06T15:46:48+0000,"[(5, 0.56237453), (21, 0.4327006)]"
318,2013-10-22T20:40:32+0000,"[(19, 0.29487506), (27, 0.6842443)]"
319,2014-08-18T13:35:18+0000,"[(34, 0.98833066)]"
320,2008-05-27T23:10:21+0000,"[(11, 0.7397546), (41, 0.22331512)]"
321,2017-04-06T22:33:07+0000,"[(36, 0.9880462)]"
322,2020-06-26T17:59:23+0000,"[(27, 0.7511628), (30, 0.17226025), (43, 0.07346256)]"
323,2013-10-04T22:11:11+0000,"[(43, 0.98873335)]"
324,2015-03-20T16:55:45+0000,"[(2, 0.5322991), (9, 0.11186951), (21, 0.32224828)]"
325,2006-12-04T19:51:48+0000,"[(2, 0.07424007), (10, 0.32462707), (27, 0.32897118), (39, 0.18088531), (45, 0.08226791)]"
326,2009-09-15T09:05:26+0000,"[(15, 0.9953099)]"
327,2013-09-25T06:05:37+0000,"[(17, 0.8541948), (35, 0.14278564)]"
328,2007-10-29T20:28:20+0000,"[(14, 0.9041952), (38, 0.035777792)]"
329,2020-08-03T06:12:49+0000,"[(24, 0.7132195), (39, 0.27200702)]"
330,2019-11-08T17:58:48+0000,"[(9, 0.012864136), (17, 0.047919203), (27, 0.72185236), (28, 0.21435623)]"
331,2019-08-22T12:51:36+0000,"[(6, 0.99524724)]"
332,2020-04-08T16:59:29+0000,"[(1, 0.51397955), (25, 0.051996253), (30, 0.42934614)]"
333,2010-08-04T17:41:20+0000,"[(3, 0.03020042), (24, 0.040117934), (39, 0.8318819), (41, 0.090314016)]"
334,2019-09-05T05:34:44+0000,"[(25, 0.75546294), (30, 0.24147832)]"
335,2018-03-23T01:29:13+0000,"[(7, 0.98846763)]"
336,2010-02-03T17:47:30+0000,"[(25, 0.92459273)]"
337,2017-02-14T14:00:00+0000,"[(15, 0.9926848)]"
338,2016-09-25T08:07:18+0000,"[(12, 0.99409485)]"
339,2015-09-21T17:27:37+0000,"[(7, 0.9818469)]"
340,2016-03-08T15:08:24+0000,"[(21, 0.9807745)]"
341,2019-08-21T10:57:38+0000,"[(0, 0.56226665), (7, 0.20222898), (37, 0.23065725)]"
342,2011-08-28T02:22:08+0000,"[(18, 0.9455355)]"
343,2019-05-05T15:00:39+0000,"[(14, 0.98692775)]"
344,2008-06-26T12:05:08+0000,"[(6, 0.9821769)]"
345,2014-11-25T19:08:51+0000,"[(12, 0.99413013)]"
