,published_at,topic_class
260,2012-10-03T06:01:00+0000,"[(171, 0.92271453), (203, 0.02205029), (374, 0.027419906)]"
261,2019-09-24T22:23:26+0000,"[(224, 0.11906076), (269, 0.87726384)]"
262,2015-05-13T14:22:33+0000,"[(188, 0.9919511)]"
263,2012-10-03T18:53:00+0000,"[(407, 0.99563813)]"
264,2019-11-25T15:11:21+0000,"[(99, 0.09039692), (303, 0.013582646), (324, 0.069253385), (326, 0.05798615), (350, 0.7023535), (481, 0.03743196)]"
265,2016-03-10T01:36:05+0000,"[(25, 0.044372786), (300, 0.947463)]"
266,2018-01-11T13:51:04+0000,"[(24, 0.987829)]"
267,2010-09-07T21:44:38+0000,"[(491, 0.9916132)]"
268,2010-10-08T14:47:13+0000,"[(120, 0.24195239), (141, 0.08116426), (177, 0.056685966), (233, 0.08073668), (289, 0.045914292), (296, 0.11599802), (329, 0.03220421), (394, 0.055568706), (421, 0.089343786), (470, 0.12100633), (471, 0.04177828)]"
269,2010-08-19T19:18:53+0000,"[(31, 0.19533318), (72, 0.06831057), (124, 0.14683457), (220, 0.079498544), (257, 0.059403397), (280, 0.064931594), (288, 0.23573309), (296, 0.050768964), (432, 0.05007671)]"
270,2007-11-06T14:57:02+0000,"[(57, 0.056196593), (117, 0.05893995), (135, 0.24195828), (249, 0.13358667), (332, 0.23232006), (451, 0.15836719), (494, 0.06062558)]"
271,2012-05-17T17:04:05+0000,"[(160, 0.16400942), (162, 0.06262589), (209, 0.06262459), (326, 0.35428062), (334, 0.06262581), (384, 0.099141195), (481, 0.0705597), (491, 0.062620744)]"
272,2015-01-26T22:47:26+0000,"[(298, 0.9955839)]"
273,2011-10-07T15:00:51+0000,"[(135, 0.93477607), (326, 0.06120732)]"
274,2015-09-28T00:19:46+0000,"[(286, 0.9846459)]"
275,2020-02-06T16:28:31+0000,"[(252, 0.99626184)]"
276,2014-01-26T18:36:10+0000,"[(462, 0.9971727)]"
277,2008-12-29T17:43:45+0000,"[(83, 0.98752445)]"
278,2010-02-23T21:03:25+0000,"[(368, 0.99613166)]"
279,2012-10-01T13:55:00+0000,"[(270, 0.9876785)]"
280,2014-01-20T14:00:00+0000,"[(331, 0.9824884)]"
281,2012-10-01T20:06:00+0000,
282,2020-03-31T09:50:29+0000,"[(188, 0.017884323), (232, 0.012562405), (374, 0.02542795), (416, 0.94061965)]"
283,2007-10-03T03:48:34+0000,"[(202, 0.99146974)]"
284,2019-05-31T11:55:17+0000,"[(127, 0.01292599), (224, 0.21545577), (249, 0.7317482), (392, 0.017405534), (497, 0.010567002)]"
285,2020-01-27T22:17:55+0000,"[(34, 0.99785334)]"
286,2010-05-19T02:19:35+0000,"[(291, 0.9930208)]"
287,2012-11-01T15:59:00+0000,"[(299, 0.9955241)]"
288,2020-11-18T20:48:46+0000,"[(73, 0.9834002)]"
289,2016-01-20T00:00:00+0000,"[(405, 0.99339056)]"
290,2012-08-30T19:26:04+0000,"[(244, 0.25025213), (316, 0.12524329), (433, 0.5002505)]"
291,2020-05-04T17:58:29+0000,"[(370, 0.98464566)]"
292,2007-02-16T15:23:11+0000,"[(4, 0.11906961), (12, 0.047036145), (96, 0.043830846), (206, 0.04166931), (210, 0.09575904), (265, 0.0496484), (267, 0.040079437), (298, 0.04898739), (347, 0.046652365), (368, 0.0719776), (394, 0.06564887), (450, 0.08695353), (461, 0.11324991), (466, 0.09054802)]"
293,2019-02-08T08:57:19+0000,"[(250, 0.9902151)]"
294,2018-04-11T08:43:15+0000,"[(45, 0.98415846)]"
295,2012-10-26T10:24:05+0000,"[(5, 0.2909663), (83, 0.060209308), (232, 0.121794455), (255, 0.08588338), (266, 0.048499644), (440, 0.051884852), (485, 0.14050433), (487, 0.15747045)]"
296,2009-04-20T13:19:42+0000,"[(15, 0.17954165), (24, 0.14732996), (43, 0.13193607), (64, 0.20154126), (312, 0.13091482), (364, 0.13272877)]"
297,2019-10-24T11:48:02+0000,"[(331, 0.9966264)]"
298,2017-07-10T12:01:16+0000,"[(10, 0.9885281)]"
299,2012-10-10T09:45:00+0000,"[(299, 0.99741423)]"
300,2010-07-08T21:47:16+0000,"[(1, 0.16743213), (49, 0.0658705), (224, 0.13161217), (226, 0.20413055), (322, 0.21092123), (424, 0.037303664), (459, 0.03578384), (485, 0.11179955)]"
301,2007-09-04T17:47:18+0000,"[(96, 0.9956795)]"
302,2011-06-19T12:04:23+0000,"[(390, 0.99291307)]"
303,2021-03-15T01:03:39+0000,"[(126, 0.9944244)]"
304,2019-09-19T14:35:24+0000,"[(434, 0.985536)]"
305,2010-07-19T21:52:34+0000,"[(171, 0.1851493), (255, 0.16954154), (303, 0.17989083), (306, 0.34141284)]"
306,2019-07-10T07:51:02-0400,"[(387, 0.98574203)]"
307,2017-11-20T16:17:49+0000,"[(207, 0.9907587)]"
308,2017-12-07T22:02:15+0000,"[(198, 0.9833474)]"
309,2012-06-22T15:47:01+0000,"[(147, 0.98553604)]"
310,2006-12-26T17:43:11+0000,"[(407, 0.99372274)]"
311,2011-02-17T22:45:28+0000,"[(394, 0.9876996)]"
312,2017-03-09T13:53:00+0000,"[(114, 0.9827682)]"
313,2010-11-08T18:36:52+0000,"[(66, 0.10023832), (229, 0.13781452), (252, 0.21896926), (299, 0.26461017), (330, 0.12513283), (358, 0.091474645)]"
314,2017-07-24T05:14:30+0000,"[(31, 0.98915195)]"
315,2015-12-27T21:25:25+0000,"[(283, 0.9859434)]"
316,2019-04-30T17:14:38+0000,"[(487, 0.99474716)]"
317,2011-07-06T15:46:48+0000,"[(167, 0.99488187)]"
318,2013-10-22T20:40:32+0000,"[(92, 0.978304)]"
319,2014-08-18T13:35:18+0000,"[(120, 0.98803467)]"
320,2008-05-27T23:10:21+0000,"[(117, 0.25738293), (202, 0.06431029), (212, 0.23100363), (256, 0.0501261), (297, 0.042089473), (312, 0.06749366), (344, 0.04935815), (352, 0.096938714), (394, 0.056486633), (444, 0.04397081)]"
321,2017-04-06T22:33:07+0000,"[(493, 0.987828)]"
322,2020-06-26T17:59:23+0000,"[(50, 0.013017048), (110, 0.9149283), (139, 0.03871349), (312, 0.015435242)]"
323,2013-10-04T22:11:11+0000,"[(370, 0.9885284)]"
324,2015-03-20T16:55:45+0000,"[(1, 0.05098), (167, 0.052057993), (229, 0.2523338), (364, 0.33885676), (398, 0.08511865), (482, 0.18264866)]"
325,2006-12-04T19:51:48+0000,"[(136, 0.9900194)]"
326,2009-09-15T09:05:26+0000,"[(66, 0.9952246)]"
327,2013-09-25T06:05:37+0000,"[(48, 0.046189953), (64, 0.33067283), (261, 0.020309296), (318, 0.024240047), (452, 0.019498551), (494, 0.5523788)]"
328,2007-10-29T20:28:20+0000,"[(41, 0.38968268), (137, 0.08349164), (183, 0.08348508), (270, 0.2621471), (401, 0.09672356)]"
329,2020-08-03T06:12:49+0000,"[(498, 0.9846459)]"
330,2019-11-08T17:58:48+0000,"[(122, 0.11334788), (203, 0.011580117), (219, 0.01282628), (224, 0.47612694), (442, 0.382867)]"
331,2019-08-22T12:51:36+0000,"[(468, 0.010465676), (473, 0.9444066)]"
332,2020-04-08T16:59:29+0000,"[(384, 0.9950088)]"
333,2010-08-04T17:41:20+0000,"[(226, 0.99188596)]"
334,2019-09-05T05:34:44+0000,"[(47, 0.75343436), (127, 0.12167415), (139, 0.021389358), (433, 0.012085158), (468, 0.07765169)]"
335,2018-03-23T01:29:13+0000,"[(444, 0.9882586)]"
336,2010-02-03T17:47:30+0000,"[(18, 0.08473443), (140, 0.26236728), (160, 0.23798272), (493, 0.3322359)]"
337,2017-02-14T14:00:00+0000,"[(400, 0.992552)]"
338,2016-09-25T08:07:18+0000,"[(62, 0.65454787), (166, 0.33945173)]"
339,2015-09-21T17:27:37+0000,"[(449, 0.9815177)]"
340,2016-03-08T15:08:24+0000,"[(65, 0.9804305)]"
341,2019-08-21T10:57:38+0000,"[(474, 0.99485546)]"
342,2011-08-28T02:22:08+0000,"[(10, 0.074717104), (69, 0.058930982), (153, 0.20272477), (201, 0.11773877), (209, 0.05894468), (441, 0.05894024), (462, 0.369982)]"
343,2019-05-05T15:00:39+0000,"[(156, 0.98669285)]"
344,2008-06-26T12:05:08+0000,"[(121, 0.98169947)]"
345,2014-11-25T19:08:51+0000,"[(266, 0.99402374)]"
346,2015-07-29T07:59:52+0000,"[(0, 0.28416502), (1, 0.04559927), (123, 0.078887604), (198, 0.24495088), (241, 0.024059465), (258, 0.22406839), (392, 0.058825675)]"
347,2012-12-12T18:09:32+0000,"[(236, 0.010609692), (438, 0.984669)]"
348,2020-01-15T15:33:43+0000,"[(13, 0.010754575), (141, 0.98066694)]"
349,2009-02-18T05:06:58+0000,"[(151, 0.9891563)]"
350,2021-08-29T10:32:53+0000,"[(189, 0.96187645), (312, 0.031414565)]"
351,2020-12-28T20:11:50+0000,"[(0, 0.020958314), (304, 0.021027926), (346, 0.9486358)]"
352,2020-06-12T18:05:28+0000,"[(452, 0.9920135)]"
353,2020-12-30T14:34:13+0000,"[(289, 0.9926069)]"
354,2012-10-12T09:55:00+0000,"[(52, 0.98464584)]"
355,2014-06-03T16:15:52+0000,"[(4, 0.993801)]"
356,2015-04-10T17:18:57+0000,"[(334, 0.9859434)]"
357,2017-09-20T10:05:17+0000,"[(243, 0.9897111)]"
358,2008-06-09T16:46:43+0000,"[(59, 0.99168295)]"
359,2015-01-21T12:09:21+0000,"[(48, 0.03487742), (251, 0.04079314), (265, 0.037247416), (322, 0.07169734), (348, 0.032326024), (350, 0.09151938), (369, 0.31035495), (389, 0.20253465), (403, 0.11290205), (495, 0.034123488)]"
360,2012-08-20T16:06:23+0000,"[(63, 0.979208)]"
361,2012-02-15T17:46:35+0000,"[(60, 0.9870386)]"
362,2015-10-20T03:43:50+0000,"[(483, 0.99129766)]"
363,2016-09-19T21:25:36+0000,"[(66, 0.99124515)]"
364,2013-07-17T20:28:49+0000,"[(34, 0.99526966)]"
365,2012-10-11T15:00:00+0000,"[(374, 0.9883931)]"
366,2012-10-13T15:31:00+0000,"[(144, 0.98782885)]"
367,2021-08-19T23:04:30+0000,"[(18, 0.99522454)]"
368,2018-11-05T17:18:36+0000,"[(273, 0.9948288)]"
369,2019-06-13T11:35:05+0000,"[(261, 0.9908436)]"
370,2017-03-13T09:36:18+0000,"[(483, 0.9939877)]"
371,2019-06-27T10:10:06+0000,
372,2012-10-25T22:00:00+0000,
373,2018-08-09T16:12:11+0000,"[(497, 0.9931641)]"
374,2016-12-07T14:17:33+0000,"[(392, 0.99302065)]"
375,2010-03-03T23:03:07+0000,"[(45, 0.07343486), (141, 0.10009898), (155, 0.16027914), (235, 0.12677166), (355, 0.050093178), (403, 0.28306276), (497, 0.15695463)]"
376,2007-05-09T00:39:49+0000,"[(190, 0.36503354), (448, 0.6177276)]"
377,2008-03-05T23:11:17+0000,"[(468, 0.9883936)]"
378,2013-12-06T21:19:27+0000,"[(457, 0.98926824)]"
379,2019-06-30T22:02:53+0000,"[(20, 0.993561)]"
380,2016-09-28T13:23:00+0000,"[(155, 0.98903227)]"
381,2017-10-09T13:00:00+0000,"[(382, 0.98531765)]"
382,2007-03-08T17:48:36+0000,"[(219, 0.9898161)]"
383,2014-04-22T21:42:27+0000,"[(49, 0.99100846)]"
384,2008-10-22T20:53:13+0000,"[(189, 0.9885091)]"
385,2012-05-25T09:28:57+0000,"[(73, 0.058384582), (241, 0.21331634), (265, 0.09220074), (290, 0.14399207), (298, 0.1713944), (316, 0.07904701), (338, 0.06087698), (468, 0.12611407)]"
386,2010-07-08T17:36:53+0000,"[(496, 0.99154216)]"
387,2015-08-10T16:22:16+0000,"[(12, 0.010342735), (83, 0.01355517), (120, 0.0102111725), (135, 0.016260188), (139, 0.014804631), (151, 0.027683739), (158, 0.029144341), (237, 0.075176194), (324, 0.03986927), (326, 0.052452475), (464, 0.010445091), (481, 0.4975026)]"
388,2019-01-08T15:36:11+0000,"[(256, 0.9972276)]"
389,2019-08-01T15:40:24+0000,"[(468, 0.99292105)]"
390,2019-08-09T05:51:49+0000,"[(215, 0.071572155), (221, 0.071564786), (460, 0.1429955), (491, 0.28119507), (497, 0.36195406)]"
391,2013-08-12T15:06:00+0000,"[(321, 0.97876394)]"
392,2017-08-11T17:29:18+0000,"[(297, 0.9907591)]"
393,2008-06-02T17:09:39+0000,"[(188, 0.99013186)]"
394,2014-05-24T13:51:32+0000,"[(30, 0.07861125), (43, 0.05566033), (168, 0.11120695), (189, 0.05565551), (197, 0.26664945), (303, 0.2097813), (361, 0.055649858), (369, 0.05563995), (396, 0.05657571)]"
395,2010-03-05T08:30:05+0000,"[(212, 0.9878282)]"
396,2012-10-11T06:41:00+0000,"[(16, 0.67856187), (83, 0.013774685), (96, 0.021323266), (198, 0.0133681), (220, 0.016232602), (289, 0.019088132), (326, 0.02726806), (396, 0.0136351), (416, 0.033107694), (449, 0.014177287), (468, 0.05479819)]"
397,2015-10-22T10:53:20+0000,"[(344, 0.9818534)]"
398,2010-03-19T17:05:37+0000,"[(472, 0.9865129)]"
399,2016-11-11T10:52:01+0000,"[(379, 0.9943613)]"
400,2014-04-23T08:50:41+0000,"[(360, 0.9954007)]"
401,2014-08-26T22:34:36+0000,"[(0, 0.9859067)]"
402,2014-12-03T03:49:43+0000,"[(148, 0.99339056)]"
403,2017-07-19T05:07:43+0000,"[(442, 0.9871245)]"
404,2012-07-26T17:14:23+0000,"[(16, 0.34125018), (48, 0.071195655), (122, 0.20779632), (155, 0.111063145), (280, 0.048020303), (357, 0.050205387), (468, 0.12563848)]"
405,2020-04-23T13:45:44+0000,"[(420, 0.9778214)]"
406,2014-03-10T22:01:33+0000,"[(306, 0.99466294)]"
407,2018-04-24T18:00:00+0000,"[(18, 0.9923811)]"
408,2012-10-01T20:37:00+0000,
409,2015-12-29T12:57:26-0500,"[(12, 0.01150803), (49, 0.014602382), (120, 0.9417311), (485, 0.017822778)]"
410,2011-06-30T17:01:00+0000,"[(188, 0.20724043), (321, 0.15981117), (326, 0.020325076), (330, 0.17658968), (379, 0.37779316)]"
411,2014-07-03T18:43:22+0000,"[(205, 0.9946342)]"
412,2013-11-22T15:59:24+0000,"[(53, 0.98632836)]"
413,2017-12-01T03:21:36+0000,"[(130, 0.9902153)]"
414,2008-01-03T20:09:35+0000,"[(209, 0.98116857)]"
415,2016-12-06T20:22:56+0000,"[(13, 0.9900193)]"
416,2012-10-01T08:45:00+0000,"[(287, 0.99442434)]"
417,2013-09-26T20:38:39+0000,"[(22, 0.99237674)]"
418,2015-06-12T16:25:15+0000,"[(384, 0.99383914)]"
419,2014-03-19T13:33:33+0000,"[(268, 0.9859434)]"
420,2014-09-13T07:37:39+0000,"[(128, 0.7405786), (460, 0.25456265)]"
421,2015-01-08T15:44:21+0000,"[(159, 0.84124017), (436, 0.14599007)]"
422,2011-08-19T16:24:06+0000,"[(25, 0.057518587), (34, 0.33482274), (122, 0.06376676), (206, 0.06420086), (225, 0.11707554), (261, 0.042692263), (268, 0.03627203), (344, 0.07735245), (360, 0.032669805), (426, 0.107715964), (459, 0.04083127)]"
423,2017-06-16T19:38:48+0000,"[(114, 0.13120301), (247, 0.29814723), (415, 0.10557691), (424, 0.14869682), (450, 0.07309186), (468, 0.16726401)]"
424,2016-03-04T12:09:11-0500,"[(71, 0.9971155)]"
425,2009-03-13T19:48:28+0000,"[(83, 0.99067247)]"
426,2017-11-06T11:45:48+0000,"[(344, 0.90417707), (487, 0.08522659)]"
427,2018-12-07T23:13:54+0000,"[(364, 0.99021107)]"
428,2014-06-13T17:18:45+0000,"[(135, 0.9866917)]"
429,2016-05-18T19:00:03+0000,"[(55, 0.98613864)]"
430,2007-07-19T00:41:29+0000,"[(82, 0.9857421)]"
431,2016-09-22T14:06:44+0000,"[(71, 0.05126951), (170, 0.07800289), (237, 0.11070789), (262, 0.042605046), (321, 0.058195364), (324, 0.36119327), (441, 0.0726384), (487, 0.13199586), (498, 0.054107103)]"
432,2018-02-01T16:48:41+0000,"[(111, 0.98938274)]"
433,2016-01-25T11:50:21+0000,"[(329, 0.992496)]"
434,2020-04-27T20:37:31+0000,"[(492, 0.9886589)]"
435,2010-01-28T01:55:44+0000,"[(4, 0.13539664), (13, 0.034010306), (48, 0.056181643), (82, 0.03918713), (130, 0.15294199), (154, 0.08218395), (233, 0.063284606), (405, 0.049523257), (444, 0.17284697), (498, 0.12615387), (499, 0.05673683)]"
436,2013-10-22T18:20:00+0000,"[(338, 0.99243915)]"
437,2013-12-31T15:24:27+0000,"[(144, 0.98752457)]"
438,2007-11-14T12:23:16+0000,"[(203, 0.010054086), (252, 0.98644215)]"
439,2016-11-10T16:44:02+0000,"[(485, 0.98782873)]"
440,2012-01-23T19:28:30+0000,"[(316, 0.98651314)]"
441,2014-11-13T13:05:19+0000,"[(224, 0.99669516)]"
442,2008-08-06T21:11:08+0000,"[(123, 0.33398858), (386, 0.3340034)]"
443,2012-03-16T13:16:28+0000,"[(25, 0.05270642), (136, 0.16218722), (198, 0.31323713), (203, 0.03758684), (253, 0.06636249), (300, 0.112763934), (333, 0.0351018), (407, 0.19605173)]"
444,2009-05-29T22:04:14+0000,"[(248, 0.9800397)]"
445,2020-08-18T14:00:19+0000,"[(30, 0.99460053)]"
446,2011-09-19T18:16:00+0000,"[(4, 0.98080695)]"
447,2008-10-17T23:31:09+0000,"[(455, 0.99364305)]"
448,2012-12-07T17:17:03+0000,"[(416, 0.9974075)]"
449,2014-11-12T17:49:15+0000,"[(237, 0.99592507)]"
450,2012-10-02T12:05:00+0000,"[(395, 0.98903275)]"
451,2012-11-03T01:13:00+0000,"[(140, 0.997849)]"
452,2021-03-22T19:36:35+0000,
453,2019-09-19T19:21:13+0000,"[(426, 0.9938393)]"
454,2015-08-21T01:45:47+0000,"[(10, 0.01633664), (37, 0.49918303), (48, 0.027217587), (64, 0.26170367), (257, 0.09218635), (392, 0.022568148), (415, 0.050078817), (466, 0.025805017)]"
455,2015-09-17T18:38:35+0000,"[(97, 0.9851041)]"
456,2019-06-04T01:22:15+0000,"[(289, 0.99603945)]"
457,2013-11-07T05:25:11+0000,"[(364, 0.99001914)]"
458,2015-02-12T22:09:35+0000,"[(72, 0.18655941), (224, 0.6711469)]"
459,2015-09-16T13:57:24+0000,"[(133, 0.9959757)]"
460,2011-07-20T09:03:50+0000,"[(10, 0.04443805), (48, 0.16313703), (142, 0.15729623), (155, 0.04782156), (210, 0.04750478), (360, 0.3502507), (487, 0.14667787)]"
461,2014-12-03T21:52:13+0000,"[(222, 0.9926072)]"
462,2011-04-14T15:32:26+0000,"[(136, 0.98574203)]"
463,2020-05-26T15:21:01+0000,"[(50, 0.9925515)]"
464,2015-01-08T16:06:28+0000,"[(210, 0.9943293)]"
465,2013-04-18T07:45:26+0000,"[(72, 0.9941973)]"
466,2020-10-16T12:11:03+0000,"[(35, 0.99537945)]"
467,2009-11-27T20:53:23+0000,"[(471, 0.97876567)]"
468,2015-09-16T12:23:44+0000,"[(90, 0.97876513)]"
469,2016-07-15T02:56:14+0000,"[(358, 0.98825836)]"
470,2015-01-08T22:47:27+0000,"[(52, 0.08799386), (237, 0.9065032)]"
471,2020-10-02T11:36:01+0000,"[(97, 0.014134276), (120, 0.0171521), (126, 0.02082356), (142, 0.026002744), (168, 0.5074535), (250, 0.035965323), (276, 0.011273752), (303, 0.014937868), (316, 0.04723448), (326, 0.052379113), (431, 0.13999917), (468, 0.01449262), (494, 0.05487923)]"
472,2021-04-05T14:11:33+0000,"[(22, 0.11469073), (43, 0.18709919), (53, 0.156741), (155, 0.097477876), (241, 0.03964085), (247, 0.036992896), (258, 0.031630956), (289, 0.068138584), (329, 0.032709457), (470, 0.17223738), (491, 0.03298903)]"
473,2012-10-08T13:03:00+0000,
474,2010-11-12T00:54:35+0000,"[(234, 0.987829)]"
475,2019-04-30T11:20:40+0000,"[(57, 0.985536)]"
476,2020-06-01T20:01:48+0000,"[(30, 0.03309188), (59, 0.010918449), (120, 0.027141696), (135, 0.010433321), (139, 0.018011855), (241, 0.017703222), (258, 0.016738059), (288, 0.015158988), (294, 0.01764817), (324, 0.16378781), (357, 0.020831577), (365, 0.03530561), (400, 0.116779976), (411, 0.3663499), (413, 0.011692906), (426, 0.012432333), (485, 0.033155154)]"
477,2007-04-16T18:58:07+0000,"[(52, 0.03567431), (171, 0.011299551), (237, 0.6279559), (356, 0.31416836)]"
478,2019-03-25T22:13:40+0000,"[(183, 0.99281985)]"
479,2013-05-13T06:09:57+0000,"[(29, 0.99346995)]"
480,2012-04-18T21:50:43+0000,"[(433, 0.9811693)]"
481,2015-01-20T23:02:44+0000,"[(97, 0.032311935), (258, 0.04267685), (304, 0.032059234), (440, 0.015361343), (470, 0.8641376)]"
482,2017-03-12T11:41:08+0000,
483,2014-02-25T21:27:33+0000,"[(127, 0.99084383)]"
484,2013-11-29T17:52:00+0000,"[(374, 0.9881184)]"
485,2011-01-27T21:57:03+0000,"[(322, 0.99542177)]"
486,2017-03-14T15:35:50+0000,
487,2010-07-15T21:28:41+0000,"[(57, 0.15843318), (83, 0.045527723), (148, 0.11454549), (183, 0.04636648), (224, 0.23773195), (262, 0.050685134), (267, 0.053993225), (300, 0.05569371), (305, 0.056019813), (358, 0.09099326), (431, 0.04554791)]"
488,2011-10-21T18:31:23+0000,"[(1, 0.09477696), (13, 0.097980075), (136, 0.028090077), (141, 0.042433593), (160, 0.062267665), (196, 0.028610071), (258, 0.057632364), (272, 0.031438176), (350, 0.07354717), (432, 0.10668794), (438, 0.09630656), (448, 0.03481619), (481, 0.21757902)]"
489,2007-12-17T18:20:49+0000,"[(159, 0.9875247)]"
490,2013-10-24T22:47:47+0000,"[(171, 0.032163024), (200, 0.10282603), (224, 0.32455608), (272, 0.028616816), (277, 0.09008261), (321, 0.07085162), (434, 0.1971771), (487, 0.029401464), (491, 0.09626331)]"
491,2012-10-24T19:57:00+0000,"[(49, 0.020894725), (125, 0.027564896), (139, 0.012108052), (280, 0.8315108), (324, 0.03736461), (326, 0.012424677)]"
492,2012-10-02T04:28:00+0000,"[(482, 0.99548393)]"
493,2018-03-20T11:44:39+0000,"[(411, 0.93181956), (413, 0.058957595)]"
494,2018-11-07T18:07:18+0000,"[(140, 0.9878281)]"
495,2014-07-31T11:30:42+0000,"[(369, 0.9854697)]"
496,2012-11-02T15:33:00+0000,"[(48, 0.013581047), (136, 0.021572314), (168, 0.022980493), (198, 0.027421389), (232, 0.8453251), (281, 0.012186536), (303, 0.010566355), (436, 0.043972265)]"
497,2012-10-01T12:00:00+0000,"[(224, 0.010141426), (245, 0.024277765), (296, 0.9452439), (482, 0.016939323)]"
498,2011-01-12T18:01:38+0000,"[(242, 0.98151624)]"
499,2008-06-30T12:33:47+0000,"[(421, 0.02263039), (462, 0.032702345), (495, 0.9425566)]"
500,2012-10-01T12:30:00+0000,
501,2013-11-20T17:45:52-0500,"[(160, 0.99744076)]"
502,2017-03-15T07:30:00+0000,"[(160, 0.99419713)]"
503,2018-03-02T15:08:06+0000,"[(126, 0.03813469), (182, 0.0370741), (321, 0.17991489), (390, 0.18223023), (432, 0.04470391), (455, 0.08153667), (460, 0.09087629), (468, 0.3090688)]"
504,2013-10-18T11:16:50+0000,"[(249, 0.98388773)]"
505,2014-12-01T17:19:38+0000,"[(10, 0.3029428), (24, 0.13330686), (196, 0.036774244), (198, 0.19364595), (216, 0.13801245), (333, 0.033782963), (414, 0.046244737), (425, 0.03364283), (492, 0.049965523)]"
506,2009-10-30T17:26:09+0000,"[(106, 0.9940945)]"
507,2017-02-10T13:25:43+0000,"[(352, 0.9846449)]"
508,2020-06-23T12:13:25+0000,"[(407, 0.9881179)]"
509,2021-08-01T16:02:49+0000,"[(151, 0.99383926)]"
510,2010-08-24T15:11:41+0000,"[(10, 0.058903288), (117, 0.062065203), (123, 0.28126225), (202, 0.06474122), (206, 0.078635186), (338, 0.10560412), (365, 0.06560571), (416, 0.07873972), (499, 0.1466246)]"
511,2019-12-19T23:16:19+0000,"[(158, 0.87779754), (376, 0.060154665), (493, 0.05897019)]"
512,2012-10-09T13:32:00+0000,"[(4, 0.0104047675), (48, 0.05195488), (236, 0.024943573), (352, 0.8449652), (390, 0.02660636), (451, 0.011405296), (460, 0.017332831)]"
513,2012-10-19T13:55:41+0000,"[(37, 0.027816443), (79, 0.053471625), (135, 0.08887816), (137, 0.053438008), (322, 0.11065363), (326, 0.1955395), (348, 0.025696754), (382, 0.17682031), (401, 0.047706585), (457, 0.07855926), (468, 0.1163353)]"
514,2019-09-09T12:00:15+0000,"[(40, 0.9922634)]"
515,2007-07-27T14:09:37+0000,"[(154, 0.99498475)]"
516,2019-11-06T20:51:53+0000,"[(247, 0.97432077), (485, 0.022302598)]"
517,2009-03-14T01:41:48+0000,"[(147, 0.024459444), (154, 0.28052688), (215, 0.07143682), (316, 0.05963413), (364, 0.0786036), (412, 0.30861092), (444, 0.1187229)]"
518,2008-10-16T20:46:41+0000,"[(2, 0.99805444)]"
519,2019-10-09T08:04:31+0000,"[(292, 0.814631), (338, 0.17793919)]"
520,2016-11-08T11:44:01+0000,"[(453, 0.9883776)]"
521,2019-03-21T14:06:00+0000,"[(401, 0.9935608)]"
522,2012-04-17T21:30:42+0000,"[(57, 0.2718491), (222, 0.11615998), (224, 0.41985065), (225, 0.06261236), (496, 0.06765001)]"
523,2019-06-13T05:59:13+0000,"[(0, 0.027771374), (4, 0.04948711), (18, 0.0400006), (72, 0.060613476), (126, 0.026278585), (135, 0.095213756), (136, 0.12421985), (140, 0.051951468), (155, 0.10899908), (202, 0.027829185), (242, 0.025007566), (268, 0.02734282), (309, 0.025044922), (338, 0.034620594), (358, 0.058332976), (374, 0.07193597), (409, 0.026341781), (424, 0.029275766), (496, 0.065674365)]"
524,2013-02-25T18:44:43+0000,"[(123, 0.17283595), (252, 0.80596983)]"
525,2019-05-14T14:33:00+0000,"[(242, 0.9683813), (326, 0.027191771)]"
526,2015-05-11T10:17:42+0000,"[(166, 0.9915419)]"
527,2021-06-23T16:02:14+0000,"[(279, 0.9912452)]"
528,2013-08-21T17:42:34+0000,"[(277, 0.98720485)]"
529,2016-02-29T15:00:01+0000,"[(257, 0.98336554)]"
530,2011-07-01T08:15:16+0000,"[(482, 0.99011815)]"
531,2019-12-05T02:05:44+0000,"[(461, 0.98363906)]"
532,2010-04-07T18:18:38+0000,"[(66, 0.113098495), (93, 0.05499975), (153, 0.050935004), (219, 0.09606643), (272, 0.05571557), (290, 0.05357677), (321, 0.47041875), (379, 0.05581669)]"
533,2012-12-10T16:03:48+0000,"[(29, 0.18854196), (50, 0.022403741), (120, 0.07509293), (168, 0.03693789), (250, 0.013461387), (261, 0.39978793), (262, 0.010240219), (324, 0.032009754), (326, 0.04554893), (344, 0.0140239885), (347, 0.011150944), (364, 0.01034693), (368, 0.017726997), (390, 0.018600576), (455, 0.01181062), (473, 0.02956241)]"
534,2016-01-04T23:17:56+0000,"[(13, 0.105978966), (55, 0.06678742), (60, 0.2270402), (141, 0.53405744)]"
535,2016-09-13T16:26:54+0000,"[(34, 0.019172965), (83, 0.020433564), (120, 0.03367605), (135, 0.01850966), (237, 0.06085906), (326, 0.61414), (414, 0.0134591535), (473, 0.014024268)]"
536,2019-09-08T15:38:21+0000,"[(403, 0.97954935)]"
537,2018-01-09T08:00:00+0000,"[(69, 0.99423105)]"
538,2021-07-22T17:55:50+0000,"[(312, 0.9925519)]"
539,2007-10-29T12:54:58+0000,"[(135, 0.99766797)]"
540,2013-05-06T14:07:28+0000,"[(82, 0.14587684), (86, 0.110725865), (123, 0.15349725), (154, 0.27994242), (364, 0.062238865), (370, 0.046677552), (464, 0.06712806), (481, 0.054703467), (498, 0.055826407)]"
